site,season,week,slate_id,slate_type,contest_id,contest_type,field_size,player_id,player_name,roster_role,slate_format,actual_ownership_pct,estimated_ownership_pct_at_lock,source,logged_at
dk,2026,1,dk_classic_wk1_early_13Sep2026,regular_season,,single_entry_gpp,5527,00-0031610,Darren Waller,,classic,2.19,1.7597574358310784,"DK contest results export (dk_classic_wk1_early_final_results_13Sep2026.csv), 5527-entry single-entry GPP, 2026-09-14",2026-09-14T12:41:48+00:00
dk,2026,1,dk_classic_wk1_early_13Sep2026,regular_season,,single_entry_gpp,5527,00-0035685,David Montgomery,,classic,11.48,2.60827340757764,"DK contest results export (dk_classic_wk1_early_final_results_13Sep2026.csv), 5527-entry single-entry GPP, 2026-09-14",2026-09-14T12:41:48+00:00
dk,2026,1,dk_classic_wk1_early_13Sep2026,regular_season,,single_entry_gpp,5527,00-0035689,Dawson Knox,,classic,0.36,3.834000321390084,"DK contest results export (dk_classic_wk1_early_final_results_13Sep2026.csv), 5527-entry single-entry GPP, 2026-09-14",2026-09-14T12:41:48+00:00
dk,2026,1,dk_classic_wk1_early_13Sep2026,regular_season,,single_entry_gpp,5527,00-0041132,Deion Burks,,classic,0.02,0.3008415702893892,"DK contest results export (dk_classic_wk1_early_final_results_13Sep2026.csv), 5527-entry single-entry GPP, 2026-09-14",2026-09-14T12:41:48+00:00
dk,2026,1,dk_classic_wk1_early_13Sep2026,regular_season,,single_entry_gpp,5527,00-0041037,Denzel Boston,,classic,0.49,0.2173774574584251,"DK contest results export (dk_classic_wk1_early_final_results_13Sep2026.csv), 5527-entry single-entry GPP, 2026-09-14",2026-09-14T12:41:48+00:00
dk,2026,1,dk_classic_wk1_early_13Sep2026,regular_season,,single_entry_gpp,5527,00-0032764,Derrick Henry,,classic,14.06,27.9078073673758,"DK contest results export (dk_classic_wk1_early_final_results_13Sep2026.csv), 5527-entry single-entry GPP, 2026-09-14",2026-09-14T12:41:48+00:00
dk,2026,1,dk_classic_wk1_early_13Sep2026,regular_season,,single_entry_gpp,5527,00-0033537,Deshaun Watson,,classic,0.29,0.04584748515893,"DK contest results export (dk_classic_wk1_early_final_results_13Sep2026.csv), 5527-entry single-entry GPP, 2026-09-14",2026-09-14T12:41:48+00:00
dk,2026,1,dk_classic_wk1_early_13Sep2026,regular_season,,single_entry_gpp,5527,00-0039424,Devaughn Vele,,classic,14.84,0.7132864167458814,"DK contest results export (dk_classic_wk1_early_final_results_13Sep2026.csv), 5527-entry single-entry GPP, 2026-09-14",2026-09-14T12:41:48+00:00
dk,2026,1,dk_classic_wk1_early_13Sep2026,regular_season,,single_entry_gpp,5527,00-0039792,Devontez Walker,,classic,0.02,0.4203532902026789,"DK contest results export (dk_classic_wk1_early_final_results_13Sep2026.csv), 5527-entry single-entry GPP, 2026-09-14",2026-09-14T12:41:48+00:00
dk,2026,1,dk_classic_wk1_early_13Sep2026,regular_season,,single_entry_gpp,5527,00-0037238,Drake London,,classic,6.34,3.700546181693808,"DK contest results export (dk_classic_wk1_early_final_results_13Sep2026.csv), 5527-entry single-entry GPP, 2026-09-14",2026-09-14T12:41:48+00:00
dk,2026,1,dk_classic_wk1_early_13Sep2026,regular_season,,single_entry_gpp,5527,00-0037292,Drew Ogletree,,classic,0.02,0.1795889855674119,"DK contest results export (dk_classic_wk1_early_final_results_13Sep2026.csv), 5527-entry single-entry GPP, 2026-09-14",2026-09-14T12:41:48+00:00
dk,2026,1,dk_classic_wk1_early_13Sep2026,regular_season,,single_entry_gpp,5527,00-0035631,Drew Sample,,classic,0.05,2.6941026269205,"DK contest results export (dk_classic_wk1_early_final_results_13Sep2026.csv), 5527-entry single-entry GPP, 2026-09-14",2026-09-14T12:41:48+00:00
dk,2026,1,dk_classic_wk1_early_13Sep2026,regular_season,,single_entry_gpp,5527,00-0040162,Dylan Sampson,,classic,0.09,0.0635170137279508,"DK contest results export (dk_classic_wk1_early_final_results_13Sep2026.csv), 5527-entry single-entry GPP, 2026-09-14",2026-09-14T12:41:48+00:00
dk,2026,1,dk_classic_wk1_early_13Sep2026,regular_season,,single_entry_gpp,5527,00-0040170,Elic Ayomanor,,classic,0.21,1.559642207938218,"DK contest results export (dk_classic_wk1_early_final_results_13Sep2026.csv), 5527-entry single-entry GPP, 2026-09-14",2026-09-14T12:41:48+00:00
dk,2026,1,dk_classic_wk1_early_13Sep2026,regular_season,,single_entry_gpp,5527,00-0040129,Emeka Egbuka,,classic,10.93,7.440307787566757,"DK contest results export (dk_classic_wk1_early_final_results_13Sep2026.csv), 5527-entry single-entry GPP, 2026-09-14",2026-09-14T12:41:48+00:00
dk,2026,1,dk_classic_wk1_early_13Sep2026,regular_season,,single_entry_gpp,5527,00-0039814,Erick All Jr.,,classic,0.05,0.2452194238576311,"DK contest results export (dk_classic_wk1_early_final_results_13Sep2026.csv), 5527-entry single-entry GPP, 2026-09-14",2026-09-14T12:41:48+00:00
dk,2026,1,dk_classic_wk1_early_13Sep2026,regular_season,,single_entry_gpp,5527,DST_ATL,Falcons,,classic,2.06,0.7045225013990674,"DK contest results export (dk_classic_wk1_early_final_results_13Sep2026.csv), 5527-entry single-entry GPP, 2026-09-14",2026-09-14T12:41:48+00:00
dk,2026,1,dk_classic_wk1_early_13Sep2026,regular_season,,single_entry_gpp,5527,00-0034981,Foster Moreau,,classic,0.02,0.1322757960807194,"DK contest results export (dk_classic_wk1_early_final_results_13Sep2026.csv), 5527-entry single-entry GPP, 2026-09-14",2026-09-14T12:41:48+00:00
dk,2026,1,dk_classic_wk1_early_13Sep2026,regular_season,,single_entry_gpp,5527,00-0037740,Garrett Wilson,,classic,19.360000000000003,2.660438783372181,"DK contest results export (dk_classic_wk1_early_final_results_13Sep2026.csv), 5527-entry single-entry GPP, 2026-09-14",2026-09-14T12:41:48+00:00
dk,2026,1,dk_classic_wk1_early_13Sep2026,regular_season,,single_entry_gpp,5527,00-0030565,Geno Smith,,classic,3.09,0.7479181392695867,"DK contest results export (dk_classic_wk1_early_final_results_13Sep2026.csv), 5527-entry single-entry GPP, 2026-09-14",2026-09-14T12:41:48+00:00
dk,2026,1,dk_classic_wk1_early_13Sep2026,regular_season,,single_entry_gpp,5527,00-0041489,Germie Bernard,,classic,0.24,0.3261266169553768,"DK contest results export (dk_classic_wk1_early_final_results_13Sep2026.csv), 5527-entry single-entry GPP, 2026-09-14",2026-09-14T12:41:48+00:00
dk,2026,1,dk_classic_wk1_early_13Sep2026,regular_season,,single_entry_gpp,5527,00-0040584,Gunnar Helm,,classic,1.32,1.5877882147115456,"DK contest results export (dk_classic_wk1_early_final_results_13Sep2026.csv), 5527-entry single-entry GPP, 2026-09-14",2026-09-14T12:41:48+00:00
dk,2026,1,dk_classic_wk1_early_13Sep2026,regular_season,,single_entry_gpp,5527,00-0040663,Harold Fannin Jr.,,classic,9.59,2.214636521591256,"DK contest results export (dk_classic_wk1_early_final_results_13Sep2026.csv), 5527-entry single-entry GPP, 2026-09-14",2026-09-14T12:41:48+00:00
dk,2026,1,dk_classic_wk1_early_13Sep2026,regular_season,,single_entry_gpp,5527,00-0040669,Isaac TeSlaa,,classic,0.63,10.542188442120068,"DK contest results export (dk_classic_wk1_early_final_results_13Sep2026.csv), 5527-entry single-entry GPP, 2026-09-14",2026-09-14T12:41:48+00:00
dk,2026,1,dk_classic_wk1_early_13Sep2026,regular_season,,single_entry_gpp,5527,00-0039798,Isaiah Davis,,classic,0.07,0.0879801008154273,"DK contest results export (dk_classic_wk1_early_final_results_13Sep2026.csv), 5527-entry single-entry GPP, 2026-09-14",2026-09-14T12:41:48+00:00
dk,2026,1,dk_classic_wk1_early_13Sep2026,regular_season,,single_entry_gpp,5527,00-0040870,Ja'Kobi Lane,,classic,2.06,0.3483581649655832,"DK contest results export (dk_classic_wk1_early_final_results_13Sep2026.csv), 5527-entry single-entry GPP, 2026-09-14",2026-09-14T12:41:48+00:00
dk,2026,1,dk_classic_wk1_early_13Sep2026,regular_season,,single_entry_gpp,5527,00-0036900,Ja'Marr Chase,,classic,36.71,26.59328041785485,"DK contest results export (dk_classic_wk1_early_final_results_13Sep2026.csv), 5527-entry single-entry GPP, 2026-09-14",2026-09-14T12:41:48+00:00
dk,2026,1,dk_classic_wk1_early_13Sep2026,regular_season,,single_entry_gpp,5527,00-0040265,Ja'seem Reed,,classic,0.02,0.2369466708995464,"DK contest results export (dk_classic_wk1_early_final_results_13Sep2026.csv), 5527-entry single-entry GPP, 2026-09-14",2026-09-14T12:41:48+00:00
dk,2026,1,dk_classic_wk1_early_13Sep2026,regular_season,,single_entry_gpp,5527,00-0041194,Jack Strand,,classic,0.02,0.0404499967921199,"DK contest results export (dk_classic_wk1_early_final_results_13Sep2026.csv), 5527-entry single-entry GPP, 2026-09-14",2026-09-14T12:41:48+00:00
dk,2026,1,dk_classic_wk1_early_13Sep2026,regular_season,,single_entry_gpp,5527,00-0038896,Jacob Saylors,,classic,0.02,0.0,"DK contest results export (dk_classic_wk1_early_final_results_13Sep2026.csv), 5527-entry single-entry GPP, 2026-09-14",2026-09-14T12:41:48+00:00
dk,2026,1,dk_classic_wk1_early_13Sep2026,regular_season,,single_entry_gpp,5527,DST_JAX,Jaguars,,classic,23.2,23.896228259295075,"DK contest results export (dk_classic_wk1_early_final_results_13Sep2026.csv), 5527-entry single-entry GPP, 2026-09-14",2026-09-14T12:41:48+00:00
dk,2026,1,dk_classic_wk1_early_13Sep2026,regular_season,,single_entry_gpp,5527,00-0037741,Jahan Dotson,,classic,0.25,1.095892665042312,"DK contest results export (dk_classic_wk1_early_final_results_13Sep2026.csv), 5527-entry single-entry GPP, 2026-09-14",2026-09-14T12:41:48+00:00
dk,2026,1,dk_classic_wk1_early_13Sep2026,regular_season,,single_entry_gpp,5527,00-0040277,Jahdae Walker,,classic,0.09,0.8066484579196092,"DK contest results export (dk_classic_wk1_early_final_results_13Sep2026.csv), 5527-entry single-entry GPP, 2026-09-14",2026-09-14T12:41:48+00:00
dk,2026,1,dk_classic_wk1_early_13Sep2026,regular_season,,single_entry_gpp,5527,00-0039139,Jahmyr Gibbs,,classic,49.72,48.77208374329067,"DK contest results export (dk_classic_wk1_early_final_results_13Sep2026.csv), 5527-entry single-entry GPP, 2026-09-14",2026-09-14T12:41:48+00:00
dk,2026,1,dk_classic_wk1_early_13Sep2026,regular_season,,single_entry_gpp,5527,00-0034960,Jakobi Meyers,,classic,2.1,6.904536147326858,"DK contest results export (dk_classic_wk1_early_final_results_13Sep2026.csv), 5527-entry single-entry GPP, 2026-09-14",2026-09-14T12:41:48+00:00
dk,2026,1,dk_classic_wk1_early_13Sep2026,regular_season,,single_entry_gpp,5527,00-0039491,Jalen Coker,,classic,12.21,6.946898138758316,"DK contest results export (dk_classic_wk1_early_final_results_13Sep2026.csv), 5527-entry single-entry GPP, 2026-09-14",2026-09-14T12:41:48+00:00
dk,2026,1,dk_classic_wk1_early_13Sep2026,regular_season,,single_entry_gpp,5527,00-0039855,Jalen McMillan,,classic,0.02,3.2175386536907986,"DK contest results export (dk_classic_wk1_early_final_results_13Sep2026.csv), 5527-entry single-entry GPP, 2026-09-14",2026-09-14T12:41:48+00:00
dk,2026,1,dk_classic_wk1_early_13Sep2026,regular_season,,single_entry_gpp,5527,00-0038740,Jalen Moreno-Cropper,,classic,0.02,0.1794141313741427,"DK contest results export (dk_classic_wk1_early_final_results_13Sep2026.csv), 5527-entry single-entry GPP, 2026-09-14",2026-09-14T12:41:48+00:00
dk,2026,1,dk_classic_wk1_early_13Sep2026,regular_season,,single_entry_gpp,5527,00-0037248,James Cook III,,classic,5.08,5.400952651934217,"DK contest results export (dk_classic_wk1_early_final_results_13Sep2026.csv), 5527-entry single-entry GPP, 2026-09-14",2026-09-14T12:41:48+00:00
dk,2026,1,dk_classic_wk1_early_13Sep2026,regular_season,,single_entry_gpp,5527,00-0037240,Jameson Williams,,classic,9.32,22.148696871370017,"DK contest results export (dk_classic_wk1_early_final_results_13Sep2026.csv), 5527-entry single-entry GPP, 2026-09-14",2026-09-14T12:41:48+00:00
dk,2026,1,dk_classic_wk1_early_13Sep2026,regular_season,,single_entry_gpp,5527,00-0033106,Jared Goff,,classic,10.46,18.10469748084252,"DK contest results export (dk_classic_wk1_early_final_results_13Sep2026.csv), 5527-entry single-entry GPP, 2026-09-14",2026-09-14T12:41:48+00:00
dk,2026,1,dk_classic_wk1_early_13Sep2026,regular_season,,single_entry_gpp,5527,00-0039405,Jawhar Jordan,,classic,0.14,0.4206821463688527,"DK contest results export (dk_classic_wk1_early_final_results_13Sep2026.csv), 5527-entry single-entry GPP, 2026-09-14",2026-09-14T12:41:48+00:00
dk,2026,1,dk_classic_wk1_early_13Sep2026,regular_season,,single_entry_gpp,5527,00-0037228,Jaylen Warren,,classic,5.699999999999999,5.125368206767458,"DK contest results export (dk_classic_wk1_early_final_results_13Sep2026.csv), 5527-entry single-entry GPP, 2026-09-14",2026-09-14T12:41:48+00:00
dk,2026,1,dk_classic_wk1_early_13Sep2026,regular_season,,single_entry_gpp,5527,00-0040138,Jaylin Noel,,classic,0.22,1.186745920370034,"DK contest results export (dk_classic_wk1_early_final_results_13Sep2026.csv), 5527-entry single-entry GPP, 2026-09-14",2026-09-14T12:41:48+00:00
dk,2026,1,dk_classic_wk1_early_13Sep2026,regular_season,,single_entry_gpp,5527,00-0036407,Jerry Jeudy,,classic,1.99,1.7227761399673984,"DK contest results export (dk_classic_wk1_early_final_results_13Sep2026.csv), 5527-entry single-entry GPP, 2026-09-14",2026-09-14T12:41:48+00:00
dk,2026,1,dk_classic_wk1_early_13Sep2026,regular_season,,single_entry_gpp,5527,DST_NYJ,Jets,,classic,16.66,5.387655851048595,"DK contest results export (dk_classic_wk1_early_final_results_13Sep2026.csv), 5527-entry single-entry GPP, 2026-09-14",2026-09-14T12:41:48+00:00
dk,2026,1,dk_classic_wk1_early_13Sep2026,regular_season,,single_entry_gpp,5527,00-0040218,Jimmy Horn Jr.,,classic,0.11,0.8766317048044132,"DK contest results export (dk_classic_wk1_early_final_results_13Sep2026.csv), 5527-entry single-entry GPP, 2026-09-14",2026-09-14T12:41:48+00:00
dk,2026,1,dk_classic_wk1_early_13Sep2026,regular_season,,single_entry_gpp,5527,00-0036442,Joe Burrow,,classic,18.8,16.743211217772824,"DK contest results export (dk_classic_wk1_early_final_results_13Sep2026.csv), 5527-entry single-entry GPP, 2026-09-14",2026-09-14T12:41:48+00:00
dk,2026,1,dk_classic_wk1_early_13Sep2026,regular_season,,single_entry_gpp,5527,00-0026158,Joe Flacco,,classic,0.02,1.369348392665818,"DK contest results export (dk_classic_wk1_early_final_results_13Sep2026.csv), 5527-entry single-entry GPP, 2026-09-14",2026-09-14T12:41:48+00:00
dk,2026,1,dk_classic_wk1_early_13Sep2026,regular_season,,single_entry_gpp,5527,00-0039023,Joel Wilson,,classic,0.02,0.1037605652337395,"DK contest results export (dk_classic_wk1_early_final_results_13Sep2026.csv), 5527-entry single-entry GPP, 2026-09-14",2026-09-14T12:41:48+00:00
dk,2026,1,dk_classic_wk1_early_13Sep2026,regular_season,,single_entry_gpp,5527,00-0037614,John Metchie III,,classic,0.09,3.3742926443934977,"DK contest results export (dk_classic_wk1_early_final_results_13Sep2026.csv), 5527-entry single-entry GPP, 2026-09-14",2026-09-14T12:41:48+00:00
dk,2026,1,dk_classic_wk1_early_13Sep2026,regular_season,,single_entry_gpp,5527,00-0036223,Jonathan Taylor,,classic,17.03,14.470187454078822,"DK contest results export (dk_classic_wk1_early_final_results_13Sep2026.csv), 5527-entry single-entry GPP, 2026-09-14",2026-09-14T12:41:48+00:00
dk,2026,1,dk_classic_wk1_early_13Sep2026,regular_season,,single_entry_gpp,5527,00-0039344,Jonathon Brooks,,classic,0.8200000000000001,0.0445227320053909,"DK contest results export (dk_classic_wk1_early_final_results_13Sep2026.csv), 5527-entry single-entry GPP, 2026-09-14",2026-09-14T12:41:48+00:00
dk,2026,1,dk_classic_wk1_early_13Sep2026,regular_season,,single_entry_gpp,5527,00-0034857,Josh Allen,,classic,3.26,4.614788991914,"DK contest results export (dk_classic_wk1_early_final_results_13Sep2026.csv), 5527-entry single-entry GPP, 2026-09-14",2026-09-14T12:41:48+00:00
dk,2026,1,dk_classic_wk1_early_13Sep2026,regular_season,,single_entry_gpp,5527,00-0038997,Josh Downs,,classic,5.18,7.739970161071498,"DK contest results export (dk_classic_wk1_early_final_results_13Sep2026.csv), 5527-entry single-entry GPP, 2026-09-14",2026-09-14T12:41:48+00:00
dk,2026,1,dk_classic_wk1_early_13Sep2026,regular_season,,single_entry_gpp,5527,00-0040429,Josh Williams,,classic,0.02,0.0280304398283758,"DK contest results export (dk_classic_wk1_early_final_results_13Sep2026.csv), 5527-entry single-entry GPP, 2026-09-14",2026-09-14T12:41:48+00:00
dk,2026,1,dk_classic_wk1_early_13Sep2026,regular_season,,single_entry_gpp,5527,00-0034975,Justice Hill,,classic,0.11,0.0,"DK contest results export (dk_classic_wk1_early_final_results_13Sep2026.csv), 5527-entry single-entry GPP, 2026-09-14",2026-09-14T12:41:48+00:00
dk,2026,1,dk_classic_wk1_early_13Sep2026,regular_season,,single_entry_gpp,5527,00-0036040,Juwan Johnson,,classic,25.3,5.226407716347432,"DK contest results export (dk_classic_wk1_early_final_results_13Sep2026.csv), 5527-entry single-entry GPP, 2026-09-14",2026-09-14T12:41:48+00:00
dk,2026,1,dk_classic_wk1_early_13Sep2026,regular_season,,single_entry_gpp,5527,00-0041547,KC Concepcion,,classic,2.56,0.2223723725480515,"DK contest results export (dk_classic_wk1_early_final_results_13Sep2026.csv), 5527-entry single-entry GPP, 2026-09-14",2026-09-14T12:41:48+00:00
dk,2026,1,dk_classic_wk1_early_13Sep2026,regular_season,,single_entry_gpp,5527,00-0032464,Kalif Raymond,,classic,0.22,2.054247136015823,"DK contest results export (dk_classic_wk1_early_final_results_13Sep2026.csv), 5527-entry single-entry GPP, 2026-09-14",2026-09-14T12:41:48+00:00
dk,2026,1,dk_classic_wk1_early_13Sep2026,regular_season,,single_entry_gpp,5527,00-0038608,Kayshon Boutte,,classic,2.78,1.861830475582945,"DK contest results export (dk_classic_wk1_early_final_results_13Sep2026.csv), 5527-entry single-entry GPP, 2026-09-14",2026-09-14T12:41:48+00:00
dk,2026,1,dk_classic_wk1_early_13Sep2026,regular_season,,single_entry_gpp,5527,00-0040534,Ke'Shawn Williams,,classic,0.02,0.7058921994022558,"DK contest results export (dk_classic_wk1_early_final_results_13Sep2026.csv), 5527-entry single-entry GPP, 2026-09-14",2026-09-14T12:41:48+00:00
dk,2026,1,dk_classic_wk1_early_13Sep2026,regular_season,,single_entry_gpp,5527,00-0030279,Keenan Allen,,classic,3.15,8.259025105056203,"DK contest results export (dk_classic_wk1_early_final_results_13Sep2026.csv), 5527-entry single-entry GPP, 2026-09-14",2026-09-14T12:41:48+00:00
dk,2026,1,dk_classic_wk1_early_13Sep2026,regular_season,,single_entry_gpp,5527,00-0038551,Kendre Miller,,classic,0.11,0.0,"DK contest results export (dk_classic_wk1_early_final_results_13Sep2026.csv), 5527-entry single-entry GPP, 2026-09-14",2026-09-14T12:41:48+00:00
dk,2026,1,dk_classic_wk1_early_13Sep2026,regular_season,,single_entry_gpp,5527,00-0041252,Kenny Fletcher Jr.,,classic,0.02,0.1262882119814969,"DK contest results export (dk_classic_wk1_early_final_results_13Sep2026.csv), 5527-entry single-entry GPP, 2026-09-14",2026-09-14T12:41:48+00:00
dk,2026,1,dk_classic_wk1_early_13Sep2026,regular_season,,single_entry_gpp,5527,00-0036919,Kenny Gainwell,,classic,6.18,13.512075528729875,"DK contest results export (dk_classic_wk1_early_final_results_13Sep2026.csv), 5527-entry single-entry GPP, 2026-09-14",2026-09-14T12:41:48+00:00
dk,2026,1,dk_classic_wk1_early_13Sep2026,regular_season,,single_entry_gpp,5527,00-0041032,Kenyon Sadiq,,classic,0.8500000000000001,0.1677044114611058,"DK contest results export (dk_classic_wk1_early_final_results_13Sep2026.csv), 5527-entry single-entry GPP, 2026-09-14",2026-09-14T12:41:48+00:00
dk,2026,1,dk_classic_wk1_early_13Sep2026,regular_season,,single_entry_gpp,5527,00-0039901,Keon Coleman,,classic,0.67,0.4892250448000615,"DK contest results export (dk_classic_wk1_early_final_results_13Sep2026.csv), 5527-entry single-entry GPP, 2026-09-14",2026-09-14T12:41:48+00:00
dk,2026,1,dk_classic_wk1_early_13Sep2026,regular_season,,single_entry_gpp,5527,00-0037261,Khalil Shakir,,classic,3.1100000000000003,3.261298946691696,"DK contest results export (dk_classic_wk1_early_final_results_13Sep2026.csv), 5527-entry single-entry GPP, 2026-09-14",2026-09-14T12:41:48+00:00
dk,2026,1,dk_classic_wk1_early_13Sep2026,regular_season,,single_entry_gpp,5527,00-0040236,Kyle Monangai,,classic,1.12,6.669649530647909,"DK contest results export (dk_classic_wk1_early_final_results_13Sep2026.csv), 5527-entry single-entry GPP, 2026-09-14",2026-09-14T12:41:48+00:00
dk,2026,1,dk_classic_wk1_early_13Sep2026,regular_season,,single_entry_gpp,5527,00-0036970,Kyle Pitts Sr.,,classic,7.13,3.480787172387198,"DK contest results export (dk_classic_wk1_early_final_results_13Sep2026.csv), 5527-entry single-entry GPP, 2026-09-14",2026-09-14T12:41:48+00:00
dk,2026,1,dk_classic_wk1_early_13Sep2026,regular_season,,single_entry_gpp,5527,00-0036876,Kylen Granson,,classic,0.02,0.7675892856118885,"DK contest results export (dk_classic_wk1_early_final_results_13Sep2026.csv), 5527-entry single-entry GPP, 2026-09-14",2026-09-14T12:41:48+00:00
dk,2026,1,dk_classic_wk1_early_13Sep2026,regular_season,,single_entry_gpp,5527,00-0034796,Lamar Jackson,,classic,8.14,7.547832402339155,"DK contest results export (dk_classic_wk1_early_final_results_13Sep2026.csv), 5527-entry single-entry GPP, 2026-09-14",2026-09-14T12:41:48+00:00
dk,2026,1,dk_classic_wk1_early_13Sep2026,regular_season,,single_entry_gpp,5527,DST_DET,Lions,,classic,4.41,15.744886365889618,"DK contest results export (dk_classic_wk1_early_final_results_13Sep2026.csv), 5527-entry single-entry GPP, 2026-09-14",2026-09-14T12:41:48+00:00
dk,2026,1,dk_classic_wk1_early_13Sep2026,regular_season,,single_entry_gpp,5527,00-0040735,Luther Burden III,,classic,14.93,4.699971676760234,"DK contest results export (dk_classic_wk1_early_final_results_13Sep2026.csv), 5527-entry single-entry GPP, 2026-09-14",2026-09-14T12:41:48+00:00
dk,2026,1,dk_classic_wk1_early_13Sep2026,regular_season,,single_entry_gpp,5527,00-0034753,Mark Andrews,,classic,11.28,10.554373792900892,"DK contest results export (dk_classic_wk1_early_final_results_13Sep2026.csv), 5527-entry single-entry GPP, 2026-09-14",2026-09-14T12:41:48+00:00
dk,2026,1,dk_classic_wk1_early_13Sep2026,regular_season,,single_entry_gpp,5527,00-0041472,Marlin Klein,,classic,0.02,0.1356955310852707,"DK contest results export (dk_classic_wk1_early_final_results_13Sep2026.csv), 5527-entry single-entry GPP, 2026-09-14",2026-09-14T12:41:48+00:00
dk,2026,1,dk_classic_wk1_early_13Sep2026,regular_season,,single_entry_gpp,5527,00-0040736,Mason Taylor,,classic,1.23,1.5546832258732817,"DK contest results export (dk_classic_wk1_early_final_results_13Sep2026.csv), 5527-entry single-entry GPP, 2026-09-14",2026-09-14T12:41:48+00:00
dk,2026,1,dk_classic_wk1_early_13Sep2026,regular_season,,single_entry_gpp,5527,00-0036924,Michael Carter,,classic,0.02,1.133847746121303,"DK contest results export (dk_classic_wk1_early_final_results_13Sep2026.csv), 5527-entry single-entry GPP, 2026-09-14",2026-09-14T12:41:48+00:00
dk,2026,1,dk_classic_wk1_early_13Sep2026,regular_season,,single_entry_gpp,5527,00-0036252,Michael Pittman Jr.,,classic,8.88,6.806978781298209,"DK contest results export (dk_classic_wk1_early_final_results_13Sep2026.csv), 5527-entry single-entry GPP, 2026-09-14",2026-09-14T12:41:48+00:00
dk,2026,1,dk_classic_wk1_early_13Sep2026,regular_season,,single_entry_gpp,5527,00-0034829,Mike Gesicki,,classic,2.16,8.751021200764876,"DK contest results export (dk_classic_wk1_early_final_results_13Sep2026.csv), 5527-entry single-entry GPP, 2026-09-14",2026-09-14T12:41:48+00:00
dk,2026,1,dk_classic_wk1_early_13Sep2026,regular_season,,single_entry_gpp,5527,00-0040187,Mitchell Evans,,classic,0.04,1.8305049987099955,"DK contest results export (dk_classic_wk1_early_final_results_13Sep2026.csv), 5527-entry single-entry GPP, 2026-09-14",2026-09-14T12:41:48+00:00
dk,2026,1,dk_classic_wk1_early_13Sep2026,regular_season,,single_entry_gpp,5527,00-0033217,Mo Alie-Cox,,classic,0.02,1.466318207704496,"DK contest results export (dk_classic_wk1_early_final_results_13Sep2026.csv), 5527-entry single-entry GPP, 2026-09-14",2026-09-14T12:41:48+00:00
dk,2026,1,dk_classic_wk1_early_13Sep2026,regular_season,,single_entry_gpp,5527,00-0036182,Nick Westbrook-Ikhine,,classic,0.05,0.3463387937785113,"DK contest results export (dk_classic_wk1_early_final_results_13Sep2026.csv), 5527-entry single-entry GPP, 2026-09-14",2026-09-14T12:41:48+00:00
dk,2026,1,dk_classic_wk1_early_13Sep2026,regular_season,,single_entry_gpp,5527,00-0036554,Nico Collins,,classic,6.5,4.989424225665403,"DK contest results export (dk_classic_wk1_early_final_results_13Sep2026.csv), 5527-entry single-entry GPP, 2026-09-14",2026-09-14T12:41:48+00:00
dk,2026,1,dk_classic_wk1_early_13Sep2026,regular_season,,single_entry_gpp,5527,00-0035644,Noah Fant,,classic,0.13,0.3317998100189485,"DK contest results export (dk_classic_wk1_early_final_results_13Sep2026.csv), 5527-entry single-entry GPP, 2026-09-14",2026-09-14T12:41:48+00:00
dk,2026,1,dk_classic_wk1_early_13Sep2026,regular_season,,single_entry_gpp,5527,00-0035208,Olamide Zaccheaus,,classic,0.25,0.451875757431462,"DK contest results export (dk_classic_wk1_early_final_results_13Sep2026.csv), 5527-entry single-entry GPP, 2026-09-14",2026-09-14T12:41:48+00:00
dk,2026,1,dk_classic_wk1_early_13Sep2026,regular_season,,single_entry_gpp,5527,00-0041511,Omar Cooper Jr.,,classic,0.3399999999999999,0.227843319632919,"DK contest results export (dk_classic_wk1_early_final_results_13Sep2026.csv), 5527-entry single-entry GPP, 2026-09-14",2026-09-14T12:41:48+00:00
dk,2026,1,dk_classic_wk1_early_13Sep2026,regular_season,,single_entry_gpp,5527,DST_CAR,Panthers,,classic,1.09,0.6641218064687868,"DK contest results export (dk_classic_wk1_early_final_results_13Sep2026.csv), 5527-entry single-entry GPP, 2026-09-14",2026-09-14T12:41:48+00:00
dk,2026,1,dk_classic_wk1_early_13Sep2026,regular_season,,single_entry_gpp,5527,00-0038606,Parker Washington,,classic,11.51,3.654471094405016,"DK contest results export (dk_classic_wk1_early_final_results_13Sep2026.csv), 5527-entry single-entry GPP, 2026-09-14",2026-09-14T12:41:48+00:00
dk,2026,1,dk_classic_wk1_early_13Sep2026,regular_season,,single_entry_gpp,5527,00-0036894,Pat Freiermuth,,classic,1.27,4.790647439371983,"DK contest results export (dk_classic_wk1_early_final_results_13Sep2026.csv), 5527-entry single-entry GPP, 2026-09-14",2026-09-14T12:41:48+00:00
dk,2026,1,dk_classic_wk1_early_13Sep2026,regular_season,,single_entry_gpp,5527,00-0040784,Quinshon Judkins,,classic,3.18,0.7034530493160395,"DK contest results export (dk_classic_wk1_early_final_results_13Sep2026.csv), 5527-entry single-entry GPP, 2026-09-14",2026-09-14T12:41:48+00:00
dk,2026,1,dk_classic_wk1_early_13Sep2026,regular_season,,single_entry_gpp,5527,00-0039796,Rasheen Ali,,classic,0.02,1.3828042844630823,"DK contest results export (dk_classic_wk1_early_final_results_13Sep2026.csv), 5527-entry single-entry GPP, 2026-09-14",2026-09-14T12:41:48+00:00
