Position,Name + ID,Name,ID,Roster Position,Salary,Game Info,TeamAbbrev,AvgPointsPerGame,Status
RB,Tyjae Spears (43778177),Tyjae Spears,43778177,RB/FLEX,5500,TEN@SF 08/13/2026 09:00PM ET,TEN,8.6,Q
RB,TreVeyon Henderson (43778179),TreVeyon Henderson,43778179,RB/FLEX,5500,IND@NE 08/13/2026 07:30PM ET,NE,10.9,
RB,Rico Dowdle (43778181),Rico Dowdle,43778181,RB/FLEX,5500,GB@PIT 08/13/2026 07:00PM ET,PIT,12.7,
RB,Samaje Perine (43778183),Samaje Perine,43778183,RB/FLEX,5500,DET@CIN 08/13/2026 07:00PM ET,CIN,5.3,
RB,Kimani Vidal (43778185),Kimani Vidal,43778185,RB/FLEX,5500,LAC@HOU 08/13/2026 08:00PM ET,LAC,9.6,
RB,Tyler Allgeier (43778187),Tyler Allgeier,43778187,RB/FLEX,5500,ARI@LV 08/13/2026 08:00PM ET,ARI,7.2,
RB,MarShawn Lloyd (43778189),MarShawn Lloyd,43778189,RB/FLEX,5500,GB@PIT 08/13/2026 07:00PM ET,GB,0,
RB,DJ Giddens (43778191),DJ Giddens,43778191,RB/FLEX,5500,IND@NE 08/13/2026 07:30PM ET,IND,1.1,Q
RB,Mike Washington Jr. (43778193),Mike Washington Jr.,43778193,RB/FLEX,5500,ARI@LV 08/13/2026 08:00PM ET,LV,0,
RB,Jordan James (43778195),Jordan James,43778195,RB/FLEX,5500,TEN@SF 08/13/2026 09:00PM ET,SF,0.8,Q
WR,Michael Wilson (43778197),Michael Wilson,43778197,WR/FLEX,5500,ARI@LV 08/13/2026 08:00PM ET,ARI,13.5,
WR,Tee Higgins (43778199),Tee Higgins,43778199,WR/FLEX,5500,DET@CIN 08/13/2026 07:00PM ET,CIN,14.3,
WR,Jameson Williams (43778201),Jameson Williams,43778201,WR/FLEX,5500,DET@CIN 08/13/2026 07:00PM ET,DET,13.6,
WR,Wan'Dale Robinson (43778203),Wan'Dale Robinson,43778203,WR/FLEX,5500,TEN@SF 08/13/2026 09:00PM ET,TEN,14.2,
