Rank,EntryId,EntryName,TimeRemaining,Points,Lineup,,Player,Roster Position,%Drafted,FPTS
103,5264096200,Buckinbull,0,163.76,DST Jaguars  FLEX Brenton Strange QB Dak Prescott RB Christian McCaffrey RB Ashton Jeanty TE David Njoku WR Jaxon Smith-Njigba WR CeeDee Lamb WR Malik Washington,,Ladd McConkey,FLEX,0.84%,6.5
104,5263073591,mmcadam,0,163.68001,DST Jaguars  FLEX Jaxon Smith-Njigba QB Brock Purdy RB Christian McCaffrey RB Bhayshul Tuten TE Jake Ferguson WR Parker Washington WR Deebo Samuel Sr. WR Tre' Harris,,Cooper Kupp,FLEX,0.78%,4
105,5261175400,JoeBlackDigital,0,163.66,DST Chargers  FLEX Stefon Diggs QB Dak Prescott RB De'Von Achane RB Jadarian Price TE Jake Ferguson WR CeeDee Lamb WR Jaylen Waddle WR Deebo Samuel Sr.,,Jaylen Waddle,FLEX,0.78%,24.8
106,5263905506,BiggTigg006,0,163.58,DST Raiders  FLEX Evan Engram QB Brock Purdy RB Christian McCaffrey RB Jadarian Price TE Jake Ferguson WR CeeDee Lamb WR Mike Evans WR Jaylen Waddle,,Michael Wilson,FLEX,0.78%,3.8
106,5263941301,AngelaB4,0,163.58,DST Seahawks  FLEX Jonah Coleman QB Brock Purdy RB Christian McCaffrey RB Omarion Hampton TE Evan Engram WR CeeDee Lamb WR Jaylen Waddle WR Antonio Williams,,Demarcus Robinson,FLEX,0.76%,6.4
108,5263941749,joelew2574,0,163.48,DST Broncos  FLEX Jeremiyah Love QB Brock Purdy RB Christian McCaffrey RB Bhayshul Tuten TE Jake Ferguson WR CeeDee Lamb WR Stefon Diggs WR Quentin Johnston,,David Njoku,FLEX,0.71%,1.9
109,5261778368,bamerson32,0,163.46,DST Jaguars  FLEX George Kittle QB Dak Prescott RB Christian McCaffrey RB Javonte Williams TE Michael Mayer WR CeeDee Lamb WR Parker Washington WR Stefon Diggs,,Kaelon Black,FLEX,0.63%,2.5
109,5264054313,petem940,0,163.46,DST 49ers  FLEX Jake Ferguson QB Dak Prescott RB Ashton Jeanty RB Bhayshul Tuten TE Brenton Strange WR Jaxon Smith-Njigba WR George Pickens WR Stefon Diggs,,Rachaad White,RB,0.63%,14.3
109,5258113931,shadydogg21,0,163.45999,DST Seahawks  FLEX Jake Ferguson QB Dak Prescott RB Javonte Williams RB Kaelon Black TE Evan Engram WR Jaxon Smith-Njigba WR CeeDee Lamb WR Mike Evans,,Brian Thomas Jr.,FLEX,0.61%,7
112,5263952572,joshnichols478,0,163.4,DST 49ers  FLEX Omarion Hampton QB Drew Lock RB Christian McCaffrey RB De'Von Achane TE Michael Mayer WR Jaxon Smith-Njigba WR Tre Tucker WR Caleb Douglas,,Courtland Sutton,FLEX,0.61%,5.5
113,5257805223,fozzyxt,0,163.06,DST 49ers  FLEX Jeremiyah Love QB Dak Prescott RB Jacory Croskey-Merritt RB Kaelon Black TE Jake Ferguson WR Jaxon Smith-Njigba WR CeeDee Lamb WR Antonio Williams,,AJ Barner,FLEX,0.59%,7.9
113,5262349980,footballcop09,0,163.06,DST Jaguars  FLEX John Bates QB Dak Prescott RB Ashton Jeanty RB Bhayshul Tuten TE Trey McBride WR Jaxon Smith-Njigba WR CeeDee Lamb WR Caleb Douglas,,Tyler Allgeier,FLEX,0.57%,3.9
115,5264065964,XrockoutX,0,162.9,DST Raiders  FLEX J.K. Dobbins QB Drew Lock RB Christian McCaffrey RB Ashton Jeanty TE Michael Mayer WR Jaxon Smith-Njigba WR CeeDee Lamb WR Caleb Douglas,,Ben Sinnott,TE,0.57%,1.6
116,5264025921,creichmuth,0,162.8,DST Jaguars  FLEX Caleb Douglas QB Drew Lock RB Christian McCaffrey RB Jadarian Price TE Michael Mayer WR Jaxon Smith-Njigba WR CeeDee Lamb WR Parker Washington,,Malik Washington,FLEX,0.46%,8.7
117,5264019495,noahj425,0,162.76,DST 49ers  FLEX Jake Ferguson QB Dak Prescott RB Christian McCaffrey RB Jacory Croskey-Merritt TE AJ Barner WR CeeDee Lamb WR Mike Evans WR Stefon Diggs,,Jonah Coleman,RB,0.46%,14.8
118,5263882528,kevingail,0,162.7,DST Broncos  FLEX Caleb Douglas QB Drew Lock RB Omarion Hampton RB J.K. Dobbins TE Trey McBride WR Jaxon Smith-Njigba WR CeeDee Lamb WR Antonio Williams,,Chris Rodriguez Jr.,RB,0.38%,1.3
119,5258718718,Lucc_Vaton,0,162.68,DST 49ers  FLEX Caleb Douglas QB Brock Purdy RB Ashton Jeanty RB Bhayshul Tuten TE George Kittle WR Jaxon Smith-Njigba WR Mike Evans WR Tre Tucker,,John Bates,FLEX,0.38%,0
120,5257933911,doeboy11,0,162.66,DST Jaguars  FLEX Jaxon Smith-Njigba QB Dak Prescott RB Christian McCaffrey RB Javonte Williams TE Michael Mayer WR CeeDee Lamb WR Tre' Harris WR Caleb Douglas,,Jack Bech,FLEX,0.36%,4.5
120,5263976181,jrutherford,0,162.65999,DST Seahawks  FLEX Jaxon Smith-Njigba QB Dak Prescott RB Omarion Hampton RB Javonte Williams TE Michael Mayer WR CeeDee Lamb WR Antonio Williams WR Caleb Douglas,,Tre Tucker,FLEX,0.29%,25.9
122,5262658597,JDono87,0,162.6,DST 49ers  FLEX Ryan Flournoy QB Drew Lock RB Christian McCaffrey RB Ashton Jeanty TE Michael Mayer WR Jaxon Smith-Njigba WR CeeDee Lamb WR Caleb Douglas,,Luke Farrell,FLEX,0.29%,0
123,5260383648,Sammy.Boy,0,162.56001,DST Chargers  FLEX Jake Ferguson QB Dak Prescott RB Christian McCaffrey RB Omarion Hampton TE Michael Mayer WR CeeDee Lamb WR Parker Washington WR Terry McLaurin,,Greg Dulcich,TE,0.27%,3.7
123,5264098240,Profit82,0,162.56,DST Cardinals  FLEX Jaxon Smith-Njigba QB Dak Prescott RB Jeremiyah Love RB Kaelon Black TE Michael Mayer WR CeeDee Lamb WR George Pickens WR Stefon Diggs,,Chris Bell,WR,0.25%,0
125,5262874089,BoSox63,0,162.48001,DST Jaguars  FLEX Jake Ferguson QB Malik Willis RB Christian McCaffrey RB Javonte Williams TE Michael Mayer WR Jaxon Smith-Njigba WR CeeDee Lamb WR Terry McLaurin,,Jonah Coleman,FLEX,0.25%,14.8
125,5263736077,cmagee14,0,162.48001,DST Chargers  FLEX CeeDee Lamb QB Malik Willis RB Christian McCaffrey RB De'Von Achane TE Jake Ferguson WR Jaxon Smith-Njigba WR Kendrick Bourne WR Caleb Douglas,,Rashid Shaheed,FLEX,0.23%,6.9
127,5261518248,LMP82,0,162.26,DST 49ers  FLEX Terry McLaurin QB Dak Prescott RB Bhayshul Tuten RB Jacory Croskey-Merritt TE Jake Ferguson WR Jaxon Smith-Njigba WR George Pickens WR Stefon Diggs,,Greg Dulcich,FLEX,0.21%,3.7
127,5263356196,austin60915,0,162.26,DST Seahawks  FLEX CeeDee Lamb QB Dak Prescott RB Christian McCaffrey RB Omarion Hampton TE Michael Mayer WR George Pickens WR Tre Tucker WR Caleb Douglas,,Marvin Harrison Jr.,FLEX,0.21%,0
127,5264005825,Smuggler78,0,162.26,DST 49ers  FLEX AJ Barner QB Dak Prescott RB Christian McCaffrey RB Kaelon Black TE Michael Mayer WR Jaxon Smith-Njigba WR CeeDee Lamb WR Quentin Johnston,,George Holani,RB,0.21%,2.5
130,5263512348,gales98,0,162.16,DST 49ers  FLEX Malik Washington QB Dak Prescott RB Christian McCaffrey RB Jacory Croskey-Merritt TE Jake Ferguson WR CeeDee Lamb WR Stefon Diggs WR Terry McLaurin,,Josh Cameron,WR,0.21%,0
130,5262859588,jmcgoo710,0,162.15999,DST Chargers  FLEX Jaxon Smith-Njigba QB Dak Prescott RB Ashton Jeanty RB Jadarian Price TE Evan Engram WR CeeDee Lamb WR Stefon Diggs WR Caleb Douglas,,Brevyn Spann-Ford,TE,0.21%,0
132,5257742737,cantrelljohnson,0,162.06,DST Jaguars  FLEX David Njoku QB Dak Prescott RB Christian McCaffrey RB Ashton Jeanty TE Michael Mayer WR Jaxon Smith-Njigba WR CeeDee Lamb WR Antonio Williams,,Rachaad White,FLEX,0.19%,14.3
133,5264003657,Carolinanurse85,0,162.01999,DST Broncos  FLEX Jaxon Smith-Njigba QB Bo Nix RB Ashton Jeanty RB Omarion Hampton TE Evan Engram WR CeeDee Lamb WR Stefon Diggs WR Jalen Nailor,,Troy Franklin,WR,0.17%,3.7
134,5258530772,jess800rice.80,0,162,DST Jaguars  FLEX Michael Mayer QB Drew Lock RB Omarion Hampton RB Javonte Williams TE Trey McBride WR Jaxon Smith-Njigba WR CeeDee Lamb WR Caleb Douglas,,Jalen Nailor,FLEX,0.17%,1.9
135,5260518734,Marcsurfs,0,161.9,DST Jaguars  FLEX Jacory Croskey-Merritt QB Drew Lock RB Ashton Jeanty RB Javonte Williams TE AJ Barner WR Jaxon Smith-Njigba WR CeeDee Lamb WR Stefon Diggs,,Mike Washington Jr.,RB,0.17%,0.7
136,5263977068,Thestroo,0,161.8,DST Jaguars  FLEX CeeDee Lamb QB Drew Lock RB Christian McCaffrey RB Ashton Jeanty TE John Bates WR Jaxon Smith-Njigba WR Parker Washington WR Caleb Douglas,,Ryan Flournoy,FLEX,0.15%,7.3
137,5258485809,tlong1327,0,161.76001,DST 49ers  FLEX George Kittle QB Dak Prescott RB Christian McCaffrey RB Jeremiyah Love TE Jake Ferguson WR CeeDee Lamb WR George Pickens WR Ryan Flournoy,,Oronde Gadsden II,FLEX,0.15%,9.8
137,5263260881,The-Big-House,0,161.76001,DST 49ers  FLEX George Kittle QB Dak Prescott RB Omarion Hampton RB Javonte Williams TE Michael Mayer WR Jaxon Smith-Njigba WR Stefon Diggs WR Terry McLaurin,,Chris Rodriguez Jr.,FLEX,0.13%,1.3
139,5264066278,jdkn1ght1014,0,161.59999,DST 49ers  FLEX Quentin Johnston QB Drew Lock RB Christian McCaffrey RB Bhayshul Tuten TE Michael Mayer WR Jaxon Smith-Njigba WR CeeDee Lamb WR Caleb Douglas,,Tre' Harris,FLEX,0.13%,6.3
140,5264105680,CrottyAlex52,0,161.5,DST Raiders  FLEX Deebo Samuel Sr. QB Drew Lock RB Christian McCaffrey RB De'Von Achane TE Michael Mayer WR Jaxon Smith-Njigba WR George Pickens WR Tre Tucker,,George Holani,FLEX,0.13%,2.5
141,5258210965,moneymind6,0,161.48,DST Cowboys  FLEX Greg Dulcich QB Brock Purdy RB Javonte Williams RB Jacory Croskey-Merritt TE Jake Ferguson WR Jaxon Smith-Njigba WR CeeDee Lamb WR Mike Evans,,Mike Washington Jr.,FLEX,0.13%,0.7
141,5263898371,dcw331,0,161.48,DST 49ers  FLEX George Kittle QB Brock Purdy RB Christian McCaffrey RB Javonte Williams TE Michael Mayer WR Jaxon Smith-Njigba WR Stefon Diggs WR Caleb Douglas,,Ben Sinnott,FLEX,0.11%,1.6
143,5264091238,qsmack69,0,161.36,DST 49ers  FLEX Kaelon Black QB Dak Prescott RB Bhayshul Tuten RB J.K. Dobbins TE Evan Engram WR Jaxon Smith-Njigba WR CeeDee Lamb WR Parker Washington,,Keaton Mitchell,RB,0.11%,4.9
144,5263905259,pidinolo84,0,161.31999,DST Raiders  FLEX CeeDee Lamb QB Bo Nix RB Christian McCaffrey RB Ashton Jeanty TE Michael Mayer WR Jaylen Waddle WR Brian Thomas Jr. WR Tre Tucker,,KaVontae Turpin,FLEX,0.11%,0.1
145,5259467282,mntwins2010,0,161.18001,DST Jaguars  FLEX Jake Ferguson QB Brock Purdy RB Ashton Jeanty RB De'Von Achane TE George Kittle WR Jaxon Smith-Njigba WR Parker Washington WR Deebo Samuel Sr.,,RJ Harvey,RB,0.11%,0
146,5264071742,cparrigin,0,161.16,DST Broncos  FLEX Demarcus Robinson QB Dak Prescott RB Christian McCaffrey RB Ashton Jeanty TE Jake Ferguson WR CeeDee Lamb WR Michael Wilson WR Stefon Diggs,,Adam Trautman,TE,0.08%,0
147,5262328875,Davidstillwell,0,161.08,DST Jaguars  FLEX Jaxon Smith-Njigba QB Brock Purdy RB Christian McCaffrey RB Javonte Williams TE Michael Mayer WR CeeDee Lamb WR Antonio Williams WR Jack Bech,,Keaton Mitchell,FLEX,0.08%,4.9
148,5264010681,rayt527,0,160.88,DST Chargers  FLEX Jaylen Waddle QB Malik Willis RB Christian McCaffrey RB Javonte Williams TE Jake Ferguson WR CeeDee Lamb WR Stefon Diggs WR Malik Washington,,Tory Horton,FLEX,0.08%,0
148,5258501910,bigbadbigv,0,160.87999,DST Raiders  FLEX CeeDee Lamb QB Malik Willis RB Christian McCaffrey RB Omarion Hampton TE Evan Engram WR Jaxon Smith-Njigba WR Quentin Johnston WR Demarcus Robinson,,Kimani Vidal,FLEX,0.08%,0
150,5263684594,moosepad,0,160.86,DST Cowboys  FLEX Jack Bech QB Dak Prescott RB Christian McCaffrey RB Javonte Williams TE Michael Mayer WR Jaxon Smith-Njigba WR CeeDee Lamb WR Caleb Douglas,,Kaytron Allen,FLEX,0.08%,2.4
150,5264019678,astoneley,0,160.86,DST Jaguars  FLEX Jakobi Meyers QB Dak Prescott RB Ashton Jeanty RB Omarion Hampton TE Michael Mayer WR Jaxon Smith-Njigba WR CeeDee Lamb WR Demarcus Robinson,,Ameer Abdullah,RB,0.08%,2.3
150,5264076662,phlyinhigh,0,160.86,DST Raiders  FLEX Demarcus Robinson QB Dak Prescott RB Christian McCaffrey RB Ashton Jeanty TE Jake Ferguson WR Jaxon Smith-Njigba WR George Pickens WR Cooper Kupp,,Charlie Kolar,TE,0.06%,5.1
153,5262479780,jc814,0,160.66,DST Seahawks  FLEX Tory Horton QB Dak Prescott RB Christian McCaffrey RB Jacory Croskey-Merritt TE Michael Mayer WR Jaxon Smith-Njigba WR CeeDee Lamb WR Antonio Williams,,Troy Franklin,FLEX,0.06%,3.7
154,5262939973,Jaxkingpin,0,160.56001,DST 49ers  FLEX Jack Bech QB Dak Prescott RB Javonte Williams RB Bhayshul Tuten TE Michael Mayer WR Jaxon Smith-Njigba WR CeeDee Lamb WR Terry McLaurin,,Jordan James,RB,0.06%,1.5
154,5260104107,gotitdone,0,160.56,DST 49ers  FLEX Jaxon Smith-Njigba QB Dak Prescott RB Jadarian Price RB J.K. Dobbins TE Michael Mayer WR CeeDee Lamb WR Stefon Diggs WR Quentin Johnston,,Travis Hunter,WR,0.06%,0
156,5263273489,Buck5423,0,160.54001,DST Jaguars  FLEX Jake Ferguson QB Jayden Daniels RB Christian McCaffrey RB Ashton Jeanty TE Evan Engram WR Jaxon Smith-Njigba WR CeeDee Lamb WR Kendrick Bourne,,Brevyn Spann-Ford,FLEX,0.04%,0
157,5258480378,KirkvilleKiller,0,160.5,DST 49ers  FLEX Evan Engram QB Drew Lock RB Christian McCaffrey RB Ashton Jeanty TE Michael Mayer WR Jaxon Smith-Njigba WR CeeDee Lamb WR Demarcus Robinson,,Josh Cameron,FLEX,0.04%,0
157,5264021380,ThrowTheFlag,0,160.5,DST Jaguars  FLEX Trey McBride QB Drew Lock RB Christian McCaffrey RB Jacory Croskey-Merritt TE David Njoku WR Jaxon Smith-Njigba WR CeeDee Lamb WR Caleb Douglas,,Ameer Abdullah,FLEX,0.04%,2.3
159,5262742041,carterboy5star,0,160.48001,DST Jaguars  FLEX CeeDee Lamb QB Brock Purdy RB Christian McCaffrey RB Ashton Jeanty TE Michael Mayer WR Jaxon Smith-Njigba WR Kendrick Bourne WR Caleb Douglas,,Jaylen Wright,FLEX,0.04%,1.1
160,5261880320,CoffeeInBed,0,160.46,DST Dolphins  FLEX Jake Ferguson QB Dak Prescott RB Ashton Jeanty RB Javonte Williams TE Michael Mayer WR Jaxon Smith-Njigba WR CeeDee Lamb WR Terry McLaurin,,Elijah Arroyo,FLEX,0.04%,2.7
160,5264086102,duran10,0,160.46,DST 49ers  FLEX Jake Ferguson QB Dak Prescott RB Christian McCaffrey RB Javonte Williams TE Michael Mayer WR CeeDee Lamb WR Deebo Samuel Sr. WR Stefon Diggs,,Adam Trautman,FLEX,0.04%,0
160,5259514924,EatMyShorts13,0,160.45999,DST Jaguars  FLEX J.K. Dobbins QB Dak Prescott RB Christian McCaffrey RB Bhayshul Tuten TE David Njoku WR Jaxon Smith-Njigba WR CeeDee Lamb WR Pat Bryant,,KaVontae Turpin,WR,0.04%,0.1
163,5263826192,marcabert,0,160.44,DST 49ers  FLEX AJ Barner QB Jayden Daniels RB Christian McCaffrey RB Bhayshul Tuten TE Jake Ferguson WR Jaxon Smith-Njigba WR Courtland Sutton WR Stefon Diggs,,Kyle Juszczyk,RB,0.04%,10.7
164,5264060617,Jematso,0,160.42,DST Jaguars  FLEX Caleb Douglas QB Bo Nix RB Christian McCaffrey RB Ashton Jeanty TE John Bates WR Jaxon Smith-Njigba WR CeeDee Lamb WR Stefon Diggs,,Lil'Jordan Humphrey,FLEX,0.04%,0
165,5263589082,Carter.janosz,0,160.40001,DST Seahawks  FLEX CeeDee Lamb QB Drew Lock RB De'Von Achane RB J.K. Dobbins TE Luke Farrell WR Jaxon Smith-Njigba WR Jaylen Waddle WR Deebo Samuel Sr.,,Luke Schoonmaker,FLEX,0.04%,0
166,5260828074,aldub51,0,160.34,DST Broncos  FLEX Jacory Croskey-Merritt QB Jayden Daniels RB Omarion Hampton RB Kaelon Black TE Michael Mayer WR Jaxon Smith-Njigba WR CeeDee Lamb WR Stefon Diggs,,Travis Hunter,FLEX,0.04%,0
167,5264093787,VegasStacker,0,160.26001,DST Cardinals  FLEX Michael Mayer QB Dak Prescott RB Christian McCaffrey RB Ashton Jeanty TE Jake Ferguson WR CeeDee Lamb WR George Pickens WR Stefon Diggs,,Dyami Brown,WR,0.02%,5.1
167,5263095582,tedshenefelt,0,160.26,DST Cowboys  FLEX Evan Engram QB Dak Prescott RB Ashton Jeanty RB Javonte Williams TE Jake Ferguson WR Jaxon Smith-Njigba WR CeeDee Lamb WR Quentin Johnston,,Brenen Thompson,WR,0.02%,2.3
169,5263892587,Oxyfide,0,160.18,DST Raiders  FLEX Ashton Jeanty QB Brock Purdy RB Javonte Williams RB J.K. Dobbins TE Michael Mayer WR Jaxon Smith-Njigba WR CeeDee Lamb WR Malik Washington,,Tory Horton,WR,0.02%,0
170,5262496157,robsfantasy1,0,160.16002,DST 49ers  FLEX Jonah Coleman QB Dak Prescott RB Christian McCaffrey RB Javonte Williams TE Jake Ferguson WR CeeDee Lamb WR Parker Washington WR Pat Bryant,,Elijah Arroyo,TE,0.02%,2.7
170,5260480808,broncosfan1927,0,160.16,DST Broncos  FLEX Terry McLaurin QB Dak Prescott RB Christian McCaffrey RB Kaelon Black TE Jake Ferguson WR CeeDee Lamb WR George Pickens WR Stefon Diggs,,Aidan O'Connell,QB,0.02%,0
170,5264044721,barrythehammer,0,160.16,DST Broncos  FLEX Malik Benson QB Dak Prescott RB Bhayshul Tuten RB Tyler Allgeier TE Trey McBride WR Jaxon Smith-Njigba WR CeeDee Lamb WR Quentin Johnston,,RJ Harvey,FLEX,0.02%,0
173,5262171828,SikWitEt,0,160.08,DST 49ers  FLEX George Kittle QB Brock Purdy RB Ashton Jeanty RB Jadarian Price TE Michael Mayer WR Jaxon Smith-Njigba WR Parker Washington WR Stefon Diggs,,Carlos Washington Jr.,FLEX,0.02%,0
174,5263916769,masonrymaster,0,160.06001,DST Cardinals  FLEX Deebo Samuel Sr. QB Dak Prescott RB Ashton Jeanty RB Jacory Croskey-Merritt TE Jake Ferguson WR Jaxon Smith-Njigba WR CeeDee Lamb WR Pat Bryant,,Jordan James,FLEX,0.02%,1.5
175,5264067368,chustle5680,0,159.94,DST Raiders  FLEX Jack Bech QB Jayden Daniels RB Christian McCaffrey RB De'Von Achane TE Oronde Gadsden II WR Jaxon Smith-Njigba WR Parker Washington WR Stefon Diggs,,Jacob Cowing,FLEX,0.02%,0
176,5263982029,ian.mccarthy11,0,159.86,DST Broncos  FLEX De'Von Achane QB Dak Prescott RB Ashton Jeanty RB Javonte Williams TE Jake Ferguson WR CeeDee Lamb WR Terry McLaurin WR Tre Tucker,,Ollie Gordon II,FLEX,0.02%,0.7
177,5262570577,snc4562,0,159.76,DST Cowboys  FLEX George Kittle QB Dak Prescott RB Christian McCaffrey RB Ashton Jeanty TE David Njoku WR CeeDee Lamb WR George Pickens WR Tre Tucker,,Will Kacmarek,TE,0.02%,1.4
178,5263997114,DOCYeahYouKnowMe,0,159.72,DST Raiders  FLEX Trey McBride QB Kirk Cousins RB Ashton Jeanty RB J.K. Dobbins TE Michael Mayer WR Jaxon Smith-Njigba WR CeeDee Lamb WR Antonio Williams,,Lil'Jordan Humphrey,WR,0.02%,0
179,5261316823,Fredro78,0,159.66,DST Jaguars  FLEX Jacory Croskey-Merritt QB Dak Prescott RB Christian McCaffrey RB De'Von Achane TE George Kittle WR CeeDee Lamb WR Tre Tucker WR Cooper Kupp,,Kimani Vidal,RB,0.02%,0
180,5263895568,michaelscarn4,0,159.6,DST 49ers  FLEX Michael Mayer QB Drew Lock RB Christian McCaffrey RB Ashton Jeanty TE Brenton Strange WR Jaxon Smith-Njigba WR CeeDee Lamb WR Jack Bech,,Derius Davis,WR,0.02%,0
181,5263722413,gabed8,0,159.58,DST Jaguars  FLEX Jack Bech QB Brock Purdy RB Christian McCaffrey RB Jeremiyah Love TE Evan Engram WR Jaxon Smith-Njigba WR CeeDee Lamb WR Terry McLaurin,,Dare Ogunbowale,RB,0.02%,0
182,5262088936,kirkcharty,0,159.46,DST Jaguars  FLEX Jacory Croskey-Merritt QB Dak Prescott RB Ashton Jeanty RB Bhayshul Tuten TE Michael Mayer WR Jaxon Smith-Njigba WR CeeDee Lamb WR Ryan Flournoy,,Kyle Juszczyk,FLEX,0.02%,10.7
183,5262138036,kevinu182,0,159.36,DST Raiders  FLEX George Pickens QB Dak Prescott RB De'Von Achane RB Javonte Williams TE Jake Ferguson WR CeeDee Lamb WR Stefon Diggs WR Terry McLaurin,,Kevin Coleman Jr.,FLEX,0.02%,0
184,5260243857,rickybobbyns,0,159.34,DST Jaguars  FLEX Jaxon Smith-Njigba QB Jayden Daniels RB Christian McCaffrey RB Kaelon Black TE Jake Ferguson WR CeeDee Lamb WR Terry McLaurin WR Antonio Williams,,Ian Thomas,TE,0.02%,2.1
185,5263956539,Khouser0509,0,159.28,DST Chargers  FLEX Jaxon Smith-Njigba QB Brock Purdy RB Javonte Williams RB J.K. Dobbins TE George Kittle WR CeeDee Lamb WR Terry McLaurin WR Demarcus Robinson,,Brock Bowers,FLEX,0.02%,0
186,5262252306,kalsebastian,0,159.18,DST Seahawks  FLEX Elijah Arroyo QB Brock Purdy RB De'Von Achane RB Jadarian Price TE AJ Barner WR Jaxon Smith-Njigba WR CeeDee Lamb WR George Pickens,,J'Mari Taylor,FLEX,0.02%,0
187,5259565684,smoothgh,0,159.16,DST Cardinals  FLEX Javonte Williams QB Dak Prescott RB Jacory Croskey-Merritt RB Kaelon Black TE Jake Ferguson WR Jaxon Smith-Njigba WR CeeDee Lamb WR Terry McLaurin,,Malik Benson,FLEX,0.02%,0
188,5260923692,amacahon,0,159.09999,DST Broncos  FLEX J.K. Dobbins QB Drew Lock RB Christian McCaffrey RB Javonte Williams TE Michael Mayer WR Jaxon Smith-Njigba WR CeeDee Lamb WR Demarcus Robinson,,Emari Demercado,RB,0.02%,0.8
189,5264087094,bobbarker14,0,159.06001,DST 49ers  FLEX Ben Sinnott QB Dak Prescott RB Christian McCaffrey RB Ashton Jeanty TE Jake Ferguson WR CeeDee Lamb WR Deebo Samuel Sr. WR Stefon Diggs,,Nate Boerkircher,FLEX,0.02%,0
190,5262766732,Laxmanbeers,0,159,DST Jaguars  FLEX Christian McCaffrey QB Drew Lock RB Ashton Jeanty RB Tyler Allgeier TE Michael Mayer WR Jaxon Smith-Njigba WR CeeDee Lamb WR Malik Washington,,Chris Bell,FLEX,0.02%,0
191,5261799550,spankmarley,0,158.98001,DST Raiders  FLEX Michael Mayer QB Brock Purdy RB Christian McCaffrey RB Ashton Jeanty TE Brenton Strange WR Jaxon Smith-Njigba WR Jaylen Waddle WR Tre' Harris,,Elijah Higgins,TE,0.02%,0
192,5259574989,gwmike,0,158.96,DST Cardinals  FLEX Stefon Diggs QB Dak Prescott RB Omarion Hampton RB Bhayshul Tuten TE George Kittle WR CeeDee Lamb WR George Pickens WR Deebo Samuel Sr.,,,
192,5260052654,Azothius,0,158.95999,DST 49ers  FLEX Caleb Douglas QB Dak Prescott RB Christian McCaffrey RB Bhayshul Tuten TE Brenton Strange WR CeeDee Lamb WR Parker Washington WR Stefon Diggs,,,
192,5263932536,RSmith24,0,158.95999,DST Broncos  FLEX Jaxon Smith-Njigba QB Dak Prescott RB Jeremiyah Love RB George Holani TE George Kittle WR CeeDee Lamb WR Terry McLaurin WR Quentin Johnston,,,
195,5259521748,sotopassias,0,158.9,DST Raiders  FLEX Omarion Hampton QB Drew Lock RB Javonte Williams RB Jadarian Price TE Evan Engram WR Jaxon Smith-Njigba WR CeeDee Lamb WR Deebo Samuel Sr.,,,
196,5261503450,JimFlorida0311,0,158.88002,DST Broncos  FLEX George Kittle QB Brock Purdy RB Christian McCaffrey RB Ashton Jeanty TE Michael Mayer WR Jaxon Smith-Njigba WR Parker Washington WR Caleb Douglas,,,
197,5262192950,stevestu18,0,158.86,DST Jaguars  FLEX Jacory Croskey-Merritt QB Dak Prescott RB Bhayshul Tuten RB Jadarian Price TE Oronde Gadsden II WR Jaxon Smith-Njigba WR CeeDee Lamb WR Deebo Samuel Sr.,,,
198,5263985370,jblues47,0,158.78,DST 49ers  FLEX Jaxon Smith-Njigba QB Brock Purdy RB Javonte Williams RB Bhayshul Tuten TE Michael Mayer WR CeeDee Lamb WR Deebo Samuel Sr. WR Jack Bech,,,
198,5264048621,Onlytopcards,0,158.78,DST Jaguars  FLEX George Kittle QB Brock Purdy RB Christian McCaffrey RB Ashton Jeanty TE Evan Engram WR Jaxon Smith-Njigba WR Deebo Samuel Sr. WR Stefon Diggs,,,
200,5263278375,Chanell718,0,158.76,DST Jaguars  FLEX George Kittle QB Dak Prescott RB Javonte Williams RB Kaelon Black TE Michael Mayer WR Jaxon Smith-Njigba WR CeeDee Lamb WR Mike Evans,,,
200,5263826135,gonzo0816,0,158.76,DST Jaguars  FLEX George Pickens QB Dak Prescott RB Javonte Williams RB Kaelon Black TE John Bates WR Jaxon Smith-Njigba WR CeeDee Lamb WR Stefon Diggs,,,
202,5260240590,netjnb,0,158.68001,DST Raiders  FLEX Cooper Kupp QB Brock Purdy RB Christian McCaffrey RB De'Von Achane TE Jake Ferguson WR Jaxon Smith-Njigba WR Deebo Samuel Sr. WR Terry McLaurin,,,
203,5263978160,mcitro22,0,158.66,DST 49ers  FLEX Jacory Croskey-Merritt QB Dak Prescott RB Omarion Hampton RB J.K. Dobbins TE Michael Mayer WR Jaxon Smith-Njigba WR CeeDee Lamb WR Caleb Douglas,,,
203,5264066508,skoles,0,158.66,DST 49ers  FLEX Jakobi Meyers QB Dak Prescott RB Christian McCaffrey RB Ashton Jeanty TE Jake Ferguson WR CeeDee Lamb WR Stefon Diggs WR Caleb Douglas,,,
205,5263955684,allenstanfield76,0,158.54001,DST Jaguars  FLEX George Kittle QB Jayden Daniels RB Christian McCaffrey RB Ashton Jeanty TE Ben Sinnott WR Jaxon Smith-Njigba WR CeeDee Lamb WR Jack Bech,,,
