Rank,EntryId,EntryName,TimeRemaining,Points,Lineup,,Player,Roster Position,%Drafted,FPTS
105,5253609908,Buckeye-Ninja,0,209.79999,DST Falcons  FLEX Amon-Ra St. Brown QB Tyler Shough RB Jahmyr Gibbs RB Travis Etienne Jr. TE Juwan Johnson WR Chris Olave WR Zay Flowers WR Devaughn Vele,,Jakobi Meyers,WR,1.83%,12.2
106,5250097554,nostairway71,0,209.70001,DST Texans  FLEX Chase Brown QB Tyler Shough RB Jahmyr Gibbs RB D'Andre Swift TE Juwan Johnson WR Chris Olave WR Chris Godwin Jr. WR Jalen Coker,,Jalen Coker,FLEX,1.77%,36.8
106,5251077317,juicerico92,0,209.7,DST Jets  FLEX Derrick Henry QB Tyler Shough RB Jahmyr Gibbs RB D'Andre Swift TE Gunnar Helm WR Chris Olave WR Garrett Wilson WR Chris Godwin Jr.,,Ja'Kobi Lane,WR,1.72%,2.1
106,5251675518,frodaddy17,0,209.7,DST Jets  FLEX Derrick Henry QB Trevor Lawrence RB Jahmyr Gibbs RB Bijan Robinson TE Dalton Schultz WR Ja'Marr Chase WR Jalen Coker WR Devaughn Vele,,David Montgomery,FLEX,1.66%,28.9
109,5250657702,smalltown72,0,209.56,DST Falcons  FLEX D'Andre Swift QB Caleb Williams RB Jahmyr Gibbs RB Jonathan Taylor TE Colston Loveland WR Tetairoa McMillan WR Jalen Coker WR Devaughn Vele,,Wan'Dale Robinson,FLEX,1.61%,8.8
110,5253339811,dtharpe,0,209.16,DST Steelers  FLEX Quinshon Judkins QB Caleb Williams RB Derrick Henry RB D'Andre Swift TE Dalton Kincaid WR Tee Higgins WR Parker Washington WR DJ Moore,,Travis Etienne Jr.,FLEX,1.59%,14.8
111,5252485878,WamesitWarriors,0,209.1,DST Jaguars  FLEX Zay Flowers QB Tyler Shough RB Jahmyr Gibbs RB D'Andre Swift TE Juwan Johnson WR Chris Olave WR Luther Burden III WR KC Concepcion,,Michael Pittman Jr.,FLEX,1.59%,8.8
112,5254173239,CT999,0,208.95999,DST Steelers  FLEX Jonathan Taylor QB Caleb Williams RB Jahmyr Gibbs RB Breece Hall TE Colston Loveland WR Luther Burden III WR Jalen Coker WR Devaughn Vele,,Jaylen Warren,FLEX,1.56%,11.3
113,5252336735,cory1989,0,208.94,DST Jaguars  FLEX Jahmyr Gibbs QB Baker Mayfield RB D'Andre Swift RB Bucky Irving TE Mark Andrews WR Chris Olave WR Alec Pierce WR Jalen Coker,,C.J. Stroud,QB,1.56%,18.46
114,5254146549,abowles12,0,208.84,DST Jaguars  FLEX Derrick Henry QB Baker Mayfield RB Chase Brown RB D'Andre Swift TE Juwan Johnson WR Amon-Ra St. Brown WR Wan'Dale Robinson WR Jalen Coker,,Tony Pollard,FLEX,1.56%,4.4
115,5252456135,epadol,0,208.79999,DST Steelers  FLEX Jameson Williams QB Tyler Shough RB Jahmyr Gibbs RB Bucky Irving TE Juwan Johnson WR Amon-Ra St. Brown WR Chris Olave WR Devaughn Vele,,Aaron Rodgers,QB,1.54%,12.54
116,5252862239,jbnels22,0,208.49998,DST Panthers  FLEX Derrick Henry QB Tyler Shough RB Jahmyr Gibbs RB David Montgomery TE Juwan Johnson WR Amon-Ra St. Brown WR Tetairoa McMillan WR Devaughn Vele,,Cooper Rush,QB,1.50%,7.72
117,5249266348,Randallgraves94,0,208.3,DST Browns  FLEX Jahmyr Gibbs QB Tyler Shough RB Chase Brown RB D'Andre Swift TE Dalton Schultz WR Amon-Ra St. Brown WR Chris Olave WR Devaughn Vele,,Bengals ,DST,1.41%,18
118,5251129894,aldub51,0,208.20001,DST Steelers  FLEX Jahmyr Gibbs QB Tyler Shough RB Chase Brown RB D'Andre Swift TE Sam LaPorta WR Chris Olave WR Chris Godwin Jr. WR Devaughn Vele,,Mark Andrews,FLEX,1.38%,8.9
118,5251701608,Tenway,0,208.2,DST Buccaneers  FLEX Colston Loveland QB Tyler Shough RB Jahmyr Gibbs RB Bucky Irving TE Juwan Johnson WR Amon-Ra St. Brown WR Chris Olave WR Jalen Coker,,Chris Godwin Jr.,FLEX,1.38%,8.3
118,5252197964,threewishes80,0,208.2,DST Steelers  FLEX Jalen Coker QB Tyler Shough RB Jahmyr Gibbs RB Chase Brown TE Juwan Johnson WR Chris Olave WR Garrett Wilson WR Chris Godwin Jr.,,Luther Burden III,FLEX,1.36%,10.5
121,5250266428,roostershooter34,0,208.14,DST Steelers  FLEX Jalen Coker QB Jared Goff RB D'Andre Swift RB Bucky Irving TE Sam LaPorta WR Amon-Ra St. Brown WR Chris Olave WR Luther Burden III,,Jerry Jeudy,WR,1.34%,4.6
122,5253268970,Shields2323,0,207.96,DST Jets  FLEX Chris Olave QB Lamar Jackson RB D'Andre Swift RB David Montgomery TE Colston Loveland WR Amon-Ra St. Brown WR Jalen Coker WR Adonai Mitchell,,Dalton Schultz,FLEX,1.32%,7.5
123,5251133276,bushkingston007,0,207.9,DST Bears  FLEX Derrick Henry QB Tyler Shough RB Jonathan Taylor RB D'Andre Swift TE Mark Andrews WR Chris Olave WR DJ Moore WR Michael Pittman Jr.,,Tetairoa McMillan,FLEX,1.28%,11.5
123,5253286280,ponioncampus,0,207.9,DST Jets  FLEX Bucky Irving QB Tyler Shough RB Jahmyr Gibbs RB Chase Brown TE Juwan Johnson WR Amon-Ra St. Brown WR Zay Flowers WR Devaughn Vele,,Gunnar Helm,TE,1.25%,6.8
125,5254135523,gav3427,0,207.86,DST Jaguars  FLEX Nico Collins QB Caleb Williams RB Derrick Henry RB D'Andre Swift TE Juwan Johnson WR Chris Olave WR Chris Godwin Jr. WR Michael Pittman Jr.,,Kenny Gainwell,FLEX,1.19%,2.8
126,5252014713,Farmerjen,0,207.7,DST Steelers  FLEX Jahmyr Gibbs QB Geno Smith RB Chase Brown RB D'Andre Swift TE Mark Andrews WR Zay Flowers WR Garrett Wilson WR Jalen Coker,,Bills ,DST,1.18%,6
127,5248303976,Hellboy00,0,207.56,DST Bears  FLEX Jalen Coker QB Lamar Jackson RB Breece Hall RB D'Andre Swift TE Mark Andrews WR Amon-Ra St. Brown WR Chris Olave WR Michael Pittman Jr.,,Chris Rodriguez Jr.,RB,1.16%,2.3
128,5252603143,Jbarron13,0,207.44,DST Jets  FLEX Luther Burden III QB Bryce Young RB Jahmyr Gibbs RB D'Andre Swift TE Colston Loveland WR Chris Olave WR Tetairoa McMillan WR Jalen Coker,,Nico Collins,FLEX,1.14%,21.2
129,5247578944,BudLeeOne,0,207.36,DST Steelers  FLEX Zay Flowers QB Caleb Williams RB Jahmyr Gibbs RB Chase Brown TE Juwan Johnson WR Rome Odunze WR Chris Godwin Jr. WR Jalen Coker,,Brenton Strange,FLEX,1.12%,10.3
130,5251655206,mkrusing,0,207.3,DST Falcons  FLEX Breece Hall QB Tyler Shough RB Derrick Henry RB David Montgomery TE Juwan Johnson WR Amon-Ra St. Brown WR Chris Olave WR Wan'Dale Robinson,,Panthers ,DST,1.09%,0
131,5252882236,FlatFive,0,207.20001,DST Jaguars  FLEX Wan'Dale Robinson QB Tyler Shough RB Jahmyr Gibbs RB Bijan Robinson TE Tyler Warren WR Chris Olave WR Jalen Coker WR Adonai Mitchell,,Rico Dowdle,FLEX,1.05%,4.1
131,5251745833,mizabt,0,207.2,DST Steelers  FLEX Michael Pittman Jr. QB Tyler Shough RB Jahmyr Gibbs RB Bijan Robinson TE Juwan Johnson WR Amon-Ra St. Brown WR Parker Washington WR Devaughn Vele,,Rashod Bateman,WR,1.00%,0
133,5252930777,scottradamus,0,206.93999,DST Jaguars  FLEX David Montgomery QB Bryce Young RB Jahmyr Gibbs RB Chase Brown TE Juwan Johnson WR Tetairoa McMillan WR Luther Burden III WR Jalen Coker,,Drake London,FLEX,1.00%,5.5
134,5254238342,nmsomerman,0,206.90001,DST Steelers  FLEX D'Andre Swift QB Trevor Lawrence RB Chase Brown RB Derrick Henry TE Cole Kmet WR Zay Flowers WR Parker Washington WR Luther Burden III,,Parker Washington,FLEX,1.00%,19.3
134,5253616148,Tessmer,0,206.9,DST Jets  FLEX Breece Hall QB Tyler Shough RB Jahmyr Gibbs RB Bijan Robinson TE Juwan Johnson WR Chris Olave WR Tetairoa McMillan WR Devaughn Vele,,Mason Taylor,TE,0.98%,1.8
136,5247995603,Ms.Darlin,0,206.86,DST Steelers  FLEX Harold Fannin Jr. QB Lamar Jackson RB Jahmyr Gibbs RB Bijan Robinson TE Mark Andrews WR Zay Flowers WR Jakobi Meyers WR Jalen Coker,,Pat Freiermuth,TE,0.94%,15.6
136,5251685759,lookin4wins,0,206.85999,DST Jets  FLEX Jonathan Taylor QB Lamar Jackson RB Jahmyr Gibbs RB Bucky Irving TE Mark Andrews WR Zay Flowers WR Keenan Allen WR Jalen Coker,,Saints ,DST,0.94%,2
138,5251725643,liza2007,0,206.73999,DST Browns  FLEX Brenton Strange QB Jared Goff RB Jahmyr Gibbs RB Bijan Robinson TE Juwan Johnson WR Amon-Ra St. Brown WR Chris Olave WR Jalen Coker,,DK Metcalf,FLEX,0.94%,8
139,5252250771,StewieG013,0,206.7,DST Jaguars  FLEX Bijan Robinson QB Tyler Shough RB Jahmyr Gibbs RB Bucky Irving TE Juwan Johnson WR Ja'Marr Chase WR Jalen Coker WR Devaughn Vele,,Woody Marks,RB,0.92%,5
139,5254169308,mrdutton1980,0,206.7,DST Steelers  FLEX DK Metcalf QB Tyler Shough RB Jahmyr Gibbs RB Kenny Gainwell TE Juwan Johnson WR Amon-Ra St. Brown WR Chris Olave WR Jalen Coker,,Bhayshul Tuten,FLEX,0.89%,9.8
141,5254036820,Hertz10,0,206.63998,DST Steelers  FLEX Luther Burden III QB Bryce Young RB Derrick Henry RB Bucky Irving TE Juwan Johnson WR Ja'Marr Chase WR Amon-Ra St. Brown WR Jalen Coker,,Jameson Williams,FLEX,0.89%,8.5
142,5252777914,Slam5280,0,206.56,DST Titans  FLEX Bucky Irving QB Josh Allen RB Jahmyr Gibbs RB David Montgomery TE Dalton Kincaid WR Nico Collins WR Jalen Coker WR Keon Coleman,,Kyle Monangai,RB,0.85%,23.4
143,5253365438,soonerbernie2002,0,206.5,DST Steelers  FLEX Chase Brown QB Tyler Shough RB Jahmyr Gibbs RB David Montgomery TE Juwan Johnson WR Chris Olave WR Jameson Williams WR Devaughn Vele,,Kyle Pitts Sr.,FLEX,0.85%,0
144,5252765560,Laylakuf,0,206.43999,DST Jets  FLEX Breece Hall QB Jared Goff RB Jahmyr Gibbs RB Derrick Henry TE Juwan Johnson WR Amon-Ra St. Brown WR Parker Washington WR Devaughn Vele,,James Cook III,FLEX,0.81%,9.9
145,5252235931,MackMode,0,206.20001,DST Steelers  FLEX Jahmyr Gibbs QB Trevor Lawrence RB Derrick Henry RB Bucky Irving TE Colston Loveland WR Parker Washington WR Michael Pittman Jr. WR Jalen Coker,,Kenyon Sadiq,TE,0.80%,11.4
145,5250338480,ChokeHoldem1,0,206.19998,DST Jets  FLEX Breece Hall QB Trevor Lawrence RB Jahmyr Gibbs RB Bijan Robinson TE Juwan Johnson WR Chris Olave WR Garrett Wilson WR Devaughn Vele,,Emeka Egbuka,FLEX,0.80%,11.3
147,5253552321,apenn21,0,206.15999,DST Jets  FLEX Amon-Ra St. Brown QB Lamar Jackson RB Jonathan Taylor RB Chase Brown TE Mark Andrews WR Zay Flowers WR Jalen Coker WR Devaughn Vele,,Calvin Ridley,WR,0.74%,0
148,5254235604,hotkitchen,0,206.1,DST Steelers  FLEX Bryce Lance QB Tyler Shough RB Jonathan Taylor RB David Montgomery TE Colston Loveland WR Amon-Ra St. Brown WR Chris Olave WR Jalen Coker,,Buccaneers ,DST,0.74%,9
149,5251841535,nickyjoe,0,205.90001,DST Browns  FLEX D'Andre Swift QB Geno Smith RB Jahmyr Gibbs RB Breece Hall TE Harold Fannin Jr. WR Amon-Ra St. Brown WR Chris Olave WR Jalen Coker,,Cade Otton,FLEX,0.71%,5.6
150,5250061842,kabell,0,205.8,DST Titans  FLEX Zay Flowers QB Tyler Shough RB Jahmyr Gibbs RB Chase Brown TE Juwan Johnson WR Chris Olave WR Wan'Dale Robinson WR Jalen Coker,,Chuba Hubbard,FLEX,0.69%,23.7
150,5253662003,richl30,0,205.79999,DST Jets  FLEX Bucky Irving QB Tyler Shough RB Jahmyr Gibbs RB D'Andre Swift TE Mark Andrews WR Chris Olave WR Garrett Wilson WR Parker Washington,,Keon Coleman,WR,0.65%,1.1
152,5250456872,fred65,0,205.70001,DST Jaguars  FLEX Travis Etienne Jr. QB Tyler Shough RB Jonathan Taylor RB D'Andre Swift TE Brenton Strange WR Chris Olave WR Tee Higgins WR Jalen Coker,,Jerry Jeudy,FLEX,0.65%,4.6
153,5253721799,ItsPeteSkeetSkeet16,0,205.59999,DST Jets  FLEX Devaughn Vele QB Tyler Shough RB Jahmyr Gibbs RB Bucky Irving TE Dalton Schultz WR Amon-Ra St. Brown WR Nico Collins WR Chris Olave,,Quinshon Judkins,FLEX,0.63%,7
154,5253663561,tedcohen11,0,205.5,DST Steelers  FLEX Bucky Irving QB Trevor Lawrence RB Jahmyr Gibbs RB Derrick Henry TE Juwan Johnson WR Nico Collins WR DJ Moore WR Jerry Jeudy,,Kayshon Boutte,FLEX,0.63%,3.1
155,5249067511,dynamite_d,0,205.40001,DST Steelers  FLEX Colston Loveland QB Tyler Shough RB Chase Brown RB Derrick Henry TE Harold Fannin Jr. WR Chris Olave WR Zay Flowers WR Jalen Coker,,Alec Pierce,FLEX,0.62%,10.1
156,5248575570,djflak813,0,205.3,DST Falcons  FLEX Derrick Henry QB Tyler Shough RB D'Andre Swift RB Travis Etienne Jr. TE Juwan Johnson WR Amon-Ra St. Brown WR Chris Olave WR Chris Godwin Jr.,,Keenan Allen,FLEX,0.56%,9.2
157,5247913491,dvjr1983,0,205.09999,DST Jaguars  FLEX Bucky Irving QB Tyler Shough RB Jahmyr Gibbs RB Bhayshul Tuten TE Juwan Johnson WR Amon-Ra St. Brown WR Chris Olave WR Devaughn Vele,,Isaac TeSlaa,WR,0.54%,0
157,5251731993,niquisition,0,205.09999,DST Steelers  FLEX Brenton Strange QB Trevor Lawrence RB Chase Brown RB Derrick Henry TE Juwan Johnson WR Amon-Ra St. Brown WR Chris Olave WR Parker Washington,,Dalton Kincaid,FLEX,0.51%,21
159,5250074494,mjpflager,0,205,DST Jaguars  FLEX Jahmyr Gibbs QB Trevor Lawrence RB Chase Brown RB D'Andre Swift TE Dalton Kincaid WR Garrett Wilson WR Parker Washington WR Devaughn Vele,,Jonathon Brooks,RB,0.51%,7.2
160,5254156113,UntuckedJerseyKyrie,0,204.95999,DST Ravens  FLEX Derrick Henry QB Caleb Williams RB D'Andre Swift RB David Montgomery TE Colston Loveland WR Amon-Ra St. Brown WR Luther Burden III WR Devaughn Vele,,Xavier Legette,WR,0.49%,0
161,5250263388,lewhit,0,204.84001,DST Jaguars  FLEX Derrick Henry QB Bryce Young RB James Cook III RB D'Andre Swift TE Cade Otton WR Nico Collins WR Keenan Allen WR Jalen Coker,,Khalil Shakir,FLEX,0.47%,9
162,5253868369,kindacool12,0,204.7,DST Jaguars  FLEX Devaughn Vele QB Tyler Shough RB Jahmyr Gibbs RB Bijan Robinson TE Juwan Johnson WR Ja'Marr Chase WR Parker Washington WR Jalen Coker,,Ted Hurst III,WR,0.45%,6.6
163,5251664035,alexvansoelen,0,204.49998,DST Jaguars  FLEX Jahmyr Gibbs QB Tyler Shough RB James Cook III RB D'Andre Swift TE Juwan Johnson WR Chris Olave WR Garrett Wilson WR Devaughn Vele,,Travis Hunter,WR,0.43%,2.1
164,5248834519,renegade,0,204.4,DST Titans  FLEX Zay Flowers QB Tyler Shough RB Jahmyr Gibbs RB Bucky Irving TE Dalton Schultz WR Amon-Ra St. Brown WR Chris Olave WR Devaughn Vele,,DJ Moore,FLEX,0.42%,24
164,5254208924,Morales618,0,204.4,DST Bengals  FLEX Jahmyr Gibbs QB Cam Ward RB Breece Hall RB D'Andre Swift TE Juwan Johnson WR Nico Collins WR Parker Washington WR DJ Moore,,Josh Downs,FLEX,0.42%,5.7
166,5248293019,garyalan82,0,204.24,DST Jaguars  FLEX Sam LaPorta QB Bryce Young RB Jahmyr Gibbs RB David Montgomery TE Colston Loveland WR Chris Olave WR Tetairoa McMillan WR Jalen Coker,,Cole Kmet,TE,0.42%,11.5
167,5252158794,Trckrdd,0,204.2,DST Jets  FLEX Breece Hall QB Tyler Shough RB Jahmyr Gibbs RB Bijan Robinson TE Juwan Johnson WR Ja'Marr Chase WR Jalen Coker WR Devaughn Vele,,Denzel Boston,WR,0.42%,13.9
168,5252749216,Kemilien504,0,204.06001,DST Jaguars  FLEX Jalen Coker QB Lamar Jackson RB D'Andre Swift RB David Montgomery TE Tyler Warren WR Chris Olave WR Tetairoa McMillan WR DK Metcalf,,Carnell Tate,FLEX,0.42%,7.8
169,5251017707,jgjay,0,203.95999,DST Steelers  FLEX DJ Moore QB C.J. Stroud RB Jahmyr Gibbs RB Jonathan Taylor TE Dalton Schultz WR Nico Collins WR Chris Olave WR Devaughn Vele,,Woody Marks,FLEX,0.38%,5
170,5251841572,terryf20,0,203.84,DST Jaguars  FLEX Sam LaPorta QB Jared Goff RB Jahmyr Gibbs RB Bijan Robinson TE Tyler Warren WR Amon-Ra St. Brown WR Jalen Coker WR Devaughn Vele,,Xavier Hutchinson,WR,0.34%,6.2
171,5253739224,TikiChamp15,0,203.73999,DST Jets  FLEX Jalen Coker QB Jared Goff RB Jahmyr Gibbs RB Bucky Irving TE Juwan Johnson WR Amon-Ra St. Brown WR Chris Olave WR Chris Godwin Jr.,,Ja'Kobi Lane,FLEX,0.34%,2.1
172,5253991357,DL99,0,203.7,DST Jaguars  FLEX Ja'Marr Chase QB Tyler Shough RB Jahmyr Gibbs RB Derrick Henry TE Juwan Johnson WR Emeka Egbuka WR Jalen Coker WR Devaughn Vele,,Tyjae Spears,RB,0.34%,4.4
173,5253741402,sadcar,0,203.5,DST Steelers  FLEX Bucky Irving QB Tyler Shough RB D'Andre Swift RB Travis Etienne Jr. TE Juwan Johnson WR Amon-Ra St. Brown WR Chris Olave WR Luther Burden III,,Darnell Washington,TE,0.34%,3.8
174,5246865882,lost23,0,203.4,DST Bears  FLEX Tyler Warren QB Tyler Shough RB Jahmyr Gibbs RB Jonathan Taylor TE Juwan Johnson WR Amon-Ra St. Brown WR Chris Olave WR Devaughn Vele,,Pat Freiermuth,FLEX,0.33%,15.6
175,5247052954,Trapavellitre74,0,203.3,DST Jaguars  FLEX Josh Downs QB Tyler Shough RB Jonathan Taylor RB D'Andre Swift TE Juwan Johnson WR Chris Olave WR Zay Flowers WR Parker Washington,,KC Concepcion,FLEX,0.33%,8.8
175,5253437479,thumbkins,0,203.3,DST Jets  FLEX Breece Hall QB Tyler Shough RB Jahmyr Gibbs RB D'Andre Swift TE Juwan Johnson WR Chris Olave WR Tetairoa McMillan WR Jakobi Meyers,,Rome Odunze,FLEX,0.31%,7.2
175,5251881689,rrswain13,0,203.29999,DST Jets  FLEX D'Andre Swift QB Tyler Shough RB Jahmyr Gibbs RB Bucky Irving TE Dawson Knox WR Amon-Ra St. Brown WR Chris Olave WR Keenan Allen,,Jonathon Brooks,FLEX,0.31%,7.2
178,5248720460,Scorpo1,0,203.2,DST Steelers  FLEX Parker Washington QB Tyler Shough RB Derrick Henry RB D'Andre Swift TE Juwan Johnson WR Chris Olave WR Tee Higgins WR Jameson Williams,,Darren Waller,FLEX,0.31%,4.8
178,5252288620,Cquick80,0,203.2,DST Steelers  FLEX Jahmyr Gibbs QB Trevor Lawrence RB Jonathan Taylor RB Travis Etienne Jr. TE Juwan Johnson WR Alec Pierce WR Parker Washington WR Jalen Coker,,Deshaun Watson,QB,0.29%,15
180,5248441311,rob_coconut,0,203.16,DST Falcons  FLEX D'Andre Swift QB Lamar Jackson RB Jahmyr Gibbs RB Jonathan Taylor TE Kyle Pitts Sr. WR Chris Olave WR Jalen Coker WR Ja'Kobi Lane,,Dawson Knox,TE,0.29%,1.7
181,5248235572,calitreeze,0,203.13998,DST Jaguars  FLEX Devaughn Vele QB Bryce Young RB Jahmyr Gibbs RB Bijan Robinson TE Juwan Johnson WR Ja'Marr Chase WR Tetairoa McMillan WR Jalen Coker,,Jakobi Meyers,FLEX,0.27%,12.2
182,5252090509,robbyb73,0,203,DST Browns  FLEX Tetairoa McMillan QB Tyler Shough RB Jahmyr Gibbs RB Jonathan Taylor TE Mike Gesicki WR Amon-Ra St. Brown WR Chris Olave WR Devaughn Vele,,Andrei Iosivas,WR,0.27%,3.2
183,5253180147,Dgibby65,0,202.95999,DST Browns  FLEX Jahmyr Gibbs QB Josh Allen RB Bijan Robinson RB Chase Brown TE Mike Gesicki WR Garrett Wilson WR DJ Moore WR Devaughn Vele,,Chris Rodriguez Jr.,FLEX,0.27%,2.3
184,5252737619,horsebot9000,0,202.9,DST Texans  FLEX Chris Olave QB Tyler Shough RB Jahmyr Gibbs RB D'Andre Swift TE Juwan Johnson WR Amon-Ra St. Brown WR Jameson Williams WR Devaughn Vele,,Zavion Thomas,WR,0.27%,0
185,5251496057,itsajeepthing,0,202.8,DST Jaguars  FLEX Parker Washington QB Tyler Shough RB Jahmyr Gibbs RB D'Andre Swift TE Juwan Johnson WR Chris Olave WR Garrett Wilson WR Michael Pittman Jr.,,Tez Johnson,WR,0.27%,-0.4
186,5250913724,hardcorewaterfowler,0,202.7,DST Jaguars  FLEX Garrett Wilson QB Tyler Shough RB Jonathan Taylor RB Chase Brown TE Juwan Johnson WR Chris Olave WR Parker Washington WR Jalen Coker,,Kyle Monangai,FLEX,0.27%,23.4
187,5250682038,jt0378,0,202.64,DST Jets  FLEX Bijan Robinson QB Daniel Jones RB Jonathan Taylor RB D'Andre Swift TE Mark Andrews WR Chris Olave WR Garrett Wilson WR Jalen Coker,,Omar Cooper Jr.,WR,0.25%,4
188,5253636409,seth1374,0,202.55998,DST Buccaneers  FLEX Mark Andrews QB Lamar Jackson RB Jahmyr Gibbs RB Jonathan Taylor TE Juwan Johnson WR Amon-Ra St. Brown WR Zay Flowers WR Devaughn Vele,,Mason Taylor,FLEX,0.25%,1.8
189,5250126813,jriderz56,0,202.36,DST Bears  FLEX Derrick Henry QB Caleb Williams RB D'Andre Swift RB Tony Pollard TE Brenton Strange WR Chris Olave WR Zay Flowers WR Luther Burden III,,Germie Bernard,WR,0.24%,0
190,5254144847,mikeepee,0,202.34001,DST Steelers  FLEX Chuba Hubbard QB Daniel Jones RB Jahmyr Gibbs RB David Montgomery TE Tyler Warren WR Zay Flowers WR DK Metcalf WR Jalen Coker,,Adonai Mitchell,FLEX,0.24%,9
191,5251491539,Raider5029,0,202.30002,DST Jaguars  FLEX Jonathan Taylor QB Tyler Shough RB Chase Brown RB David Montgomery TE Gunnar Helm WR Chris Olave WR Tetairoa McMillan WR Jalen Coker,,Brian Thomas Jr.,FLEX,0.24%,7
192,5253792033,SmokingSquash,0,202.05998,DST Steelers  FLEX Derrick Henry QB Lamar Jackson RB Jahmyr Gibbs RB Quinshon Judkins TE Juwan Johnson WR Amon-Ra St. Brown WR Keenan Allen WR Devaughn Vele,,Jaylin Noel,WR,0.22%,7.3
193,5252674397,44ktgold,0,202.00002,DST Browns  FLEX D'Andre Swift QB Tyler Shough RB David Montgomery RB Travis Etienne Jr. TE Sam LaPorta WR Amon-Ra St. Brown WR Chris Olave WR DJ Moore,,Mike Gesicki,FLEX,0.22%,18.8
193,5248324158,jfain84,0,202,DST Falcons  FLEX D'Andre Swift QB Tyler Shough RB Jahmyr Gibbs RB David Montgomery TE Juwan Johnson WR Chris Olave WR Tetairoa McMillan WR Wan'Dale Robinson,,Xavier Hutchinson,FLEX,0.20%,6.2
195,5249910349,mntwins2010,0,201.9,DST Texans  FLEX Derrick Henry QB Tyler Shough RB Jahmyr Gibbs RB Bijan Robinson TE Juwan Johnson WR Garrett Wilson WR Parker Washington WR Devaughn Vele,,Bryce Lance,WR,0.18%,7.2
196,5251847555,ALS3378,0,201.80002,DST Steelers  FLEX Jahmyr Gibbs QB Tyler Shough RB Chase Brown RB Kyle Monangai TE Sam LaPorta WR Tee Higgins WR Parker Washington WR Jalen Coker,,Jahan Dotson,WR,0.18%,2.9
197,5253345885,dryskamp3,0,201.6,DST Steelers  FLEX Jaylen Warren QB Trevor Lawrence RB Jahmyr Gibbs RB D'Andre Swift TE Juwan Johnson WR Chris Olave WR Parker Washington WR Chris Godwin Jr.,,Olamide Zaccheaus,WR,0.18%,1.5
197,5254217612,UberAlec,0,201.6,DST Jaguars  FLEX Jalen Coker QB Trevor Lawrence RB Jahmyr Gibbs RB Rico Dowdle TE Darren Waller WR Amon-Ra St. Brown WR Chris Olave WR Parker Washington,,Ted Hurst III,FLEX,0.18%,6.6
199,5253534101,ghostgardener,0,201.56001,DST Falcons  FLEX Travis Etienne Jr. QB Lamar Jackson RB Bijan Robinson RB D'Andre Swift TE Sam LaPorta WR Zay Flowers WR Luther Burden III WR Jalen Coker,,Kalif Raymond,WR,0.18%,16.4
200,5252681015,BennettBadgers,0,201.5,DST Falcons  FLEX Jahmyr Gibbs QB Tyler Shough RB D'Andre Swift RB David Montgomery TE Juwan Johnson WR Chris Olave WR Tetairoa McMillan WR Chris Godwin Jr.,,Barion Brown,WR,0.16%,0.3
201,5250492966,jimmyb7903,0,201.29999,DST Jets  FLEX Kyle Pitts Sr. QB Tyler Shough RB Jahmyr Gibbs RB Bijan Robinson TE Juwan Johnson WR Amon-Ra St. Brown WR Chris Olave WR Devaughn Vele,,Travis Hunter,FLEX,0.16%,2.1
202,5254164742,NaderHader,0,201.24,DST Steelers  FLEX Harold Fannin Jr. QB Bryce Young RB Jahmyr Gibbs RB Chase Brown TE Colston Loveland WR Chris Olave WR Parker Washington WR Jalen Coker,,Elic Ayomanor,WR,0.16%,8.1
203,5253272272,nicky2004,0,201.15999,DST Steelers  FLEX Jalen Coker QB Lamar Jackson RB Jahmyr Gibbs RB Bucky Irving TE Mark Andrews WR Zay Flowers WR Alec Pierce WR Luther Burden III,,Andrei Iosivas,FLEX,0.14%,3.2
204,5254112068,Benhiggi,0,200.95999,DST Jets  FLEX D'Andre Swift QB Lamar Jackson RB Jahmyr Gibbs RB Jonathan Taylor TE Juwan Johnson WR Zay Flowers WR Garrett Wilson WR Ted Hurst III,,Chimere Dike,WR,0.14%,0.7
205,5253050366,PrimeTime420,0,200.93999,DST Browns  FLEX Breece Hall QB Jared Goff RB Jahmyr Gibbs RB D'Andre Swift TE Mark Andrews WR Amon-Ra St. Brown WR Chris Olave WR Devaughn Vele,,Rashod Bateman,FLEX,0.13%,0
206,5254223048,Funkyton,0,200.8,DST Steelers  FLEX Luther Burden III QB Trevor Lawrence RB Jahmyr Gibbs RB D'Andre Swift TE Juwan Johnson WR Chris Olave WR Parker Washington WR Chris Godwin Jr.,,Calvin Ridley,FLEX,0.13%,0
207,5250699708,shwnwat,0,200.75998,DST Browns  FLEX Xavier Hutchinson QB Josh Allen RB Bijan Robinson RB Bucky Irving TE Juwan Johnson WR Amon-Ra St. Brown WR Chris Olave WR Zay Flowers,,Brian Robinson Jr.,FLEX,0.13%,3.1
208,5248836757,skbymthd,0,200.73999,DST Jaguars  FLEX D'Andre Swift QB Jared Goff RB Jahmyr Gibbs RB Derrick Henry TE Tyler Warren WR Parker Washington WR Luther Burden III WR Devaughn Vele,,Tommy Tremble,TE,0.13%,5.5
209,5248554891,akfrench22,0,200.7,DST Falcons  FLEX Chuba Hubbard QB Trevor Lawrence RB Jahmyr Gibbs RB D'Andre Swift TE Kenyon Sadiq WR Amon-Ra St. Brown WR DJ Moore WR Michael Pittman Jr.,,Tyjae Spears,FLEX,0.11%,4.4
