Rank,EntryId,EntryName,TimeRemaining,Points,Lineup,,Player,Roster Position,%Drafted,FPTS
1311,5262780490,Nick91512,0,114.619995,DST Panthers  FLEX Ja'Marr Chase QB Carson Wentz RB Bijan Robinson RB Aaron Jones Sr. TE Dallas Goedert WR Justin Jefferson WR Jalen Coker WR Xavier Hutchinson,,,
1316,5262473748,FunkyKong,0,114.6,DST Buccaneers  FLEX Juwan Johnson QB Lamar Jackson RB Derrick Henry RB Breece Hall TE Mark Andrews WR Chris Olave WR Christian Watson WR Kayshon Boutte,,,
1317,5262086258,dogcatman,0,114.58002,DST Bengals  FLEX Mark Andrews QB Baker Mayfield RB Bijan Robinson RB Derrick Henry TE Dallas Goedert WR DeVonta Smith WR Chris Godwin Jr. WR Matthew Golden,,,
1317,5261866282,blawton03,0,114.58,DST Buccaneers  FLEX Matthew Golden QB Bryce Young RB Bijan Robinson RB Chuba Hubbard TE Kyle Pitts Sr. WR DeVonta Smith WR Tetairoa McMillan WR Wan'Dale Robinson,,,
1317,5262606461,xghvk,0,114.58,DST Patriots  FLEX Luther Burden III QB Baker Mayfield RB Bijan Robinson RB TreVeyon Henderson TE Harold Fannin Jr. WR Justin Jefferson WR Chris Godwin Jr. WR Rashod Bateman,,,
1320,5262603262,nickcov,0,114.56,DST Eagles  FLEX Aaron Jones Sr. QB Jalen Hurts RB Bijan Robinson RB David Montgomery TE Dalton Schultz WR Christian Watson WR DK Metcalf WR Jalen Coker,,,
1320,5262806913,mcnasty2222,0,114.56,DST Eagles  FLEX Aaron Jones Sr. QB Jalen Hurts RB Bijan Robinson RB David Montgomery TE Dalton Schultz WR Christian Watson WR DK Metcalf WR Jalen Coker,,,
1322,5259905456,BigEfromNebraska,0,114.520004,DST Patriots  FLEX Dontayvion Wicks QB Caleb Williams RB Bijan Robinson RB Derrick Henry TE Tucker Kraft WR Christian Watson WR Jalen Coker WR Devaughn Vele,,,
1322,5261874185,ArthurShelby,0,114.520004,DST Patriots  FLEX Bijan Robinson QB Caleb Williams RB David Montgomery RB Aaron Jones Sr. TE Kenyon Sadiq WR Ja'Marr Chase WR Rashod Bateman WR Mack Hollins,,,
1324,5263209301,ixian,0,114.50001,DST Buccaneers  FLEX Saquon Barkley QB Jordan Love RB Bijan Robinson RB Derrick Henry TE Dalton Schultz WR Garrett Wilson WR Matthew Golden WR Devaughn Vele,,,
1324,5261915393,emorr,0,114.5,DST Panthers  FLEX Breece Hall QB Jordan Love RB David Montgomery RB Bucky Irving TE T.J. Hockenson WR Justin Jefferson WR Christian Watson WR Jalen Coker,,,
1326,5262981849,Riccajb9,0,114.48001,DST Saints  FLEX Ja'Marr Chase QB Baker Mayfield RB Breece Hall RB Bucky Irving TE Kenyon Sadiq WR Emeka Egbuka WR Drake London WR Garrett Wilson,,,
1326,5260000243,Phreshmaster,0,114.48,DST Panthers  FLEX Saquon Barkley QB Bryce Young RB Bijan Robinson RB David Montgomery TE T.J. Hockenson WR Tetairoa McMillan WR Rome Odunze WR Jalen Coker,,,
1326,5260456303,olitoryan,0,114.48,DST Bengals  FLEX Dallas Goedert QB Baker Mayfield RB Bijan Robinson RB Derrick Henry TE Dalton Schultz WR Justin Jefferson WR Emeka Egbuka WR Adonai Mitchell,,,
1326,5260848764,bomber44,0,114.48,DST Jets  FLEX Aaron Jones Sr. QB Baker Mayfield RB Bijan Robinson RB Saquon Barkley TE Juwan Johnson WR Ja'Marr Chase WR Chris Godwin Jr. WR Rashod Bateman,,,
1330,5262856999,MBII,0,114.420006,DST Jets  FLEX Dalton Schultz QB Carson Wentz RB Bijan Robinson RB Derrick Henry TE Cade Otton WR Justin Jefferson WR Emeka Egbuka WR Garrett Wilson,,,
1331,5263193552,TheBruisers,0,114.380005,DST Browns  FLEX David Montgomery QB Tyler Shough RB Bijan Robinson RB Derrick Henry TE Juwan Johnson WR Christian Watson WR Garrett Wilson WR Devaughn Vele,,,
1331,5263193763,CDUB300,0,114.380005,DST Steelers  FLEX David Montgomery QB Bryce Young RB Bijan Robinson RB Derrick Henry TE Juwan Johnson WR Christian Watson WR Jalen Coker WR Matthew Golden,,,
1331,5263167637,stayeduptolate,0,114.38,DST Steelers  FLEX Bijan Robinson QB Tyler Shough RB Bucky Irving RB Aaron Jones Sr. TE Mark Andrews WR Chris Olave WR Luther Burden III WR DK Metcalf,,,
1334,5257693306,Santang44,0,114.32001,DST Buccaneers  FLEX Ja'Marr Chase QB Caleb Williams RB Derrick Henry RB Saquon Barkley TE Dalton Schultz WR Luther Burden III WR Matthew Golden WR Devaughn Vele,,,
1335,5263400674,mBARRETT20,0,114.28,DST Buccaneers  FLEX David Montgomery QB Bryce Young RB Derrick Henry RB Alvin Kamara TE Kenyon Sadiq WR Ja'Marr Chase WR Christian Watson WR Jalen Coker,,,
1336,5263424488,Gogogomez03,0,114.26001,DST Buccaneers  FLEX Derrick Henry QB Jalen Hurts RB Tony Pollard RB Alvin Kamara TE Mark Andrews WR DeVonta Smith WR Emeka Egbuka WR Matthew Golden,,,
1337,5261837059,Fuzz988,0,114.24,DST Ravens  FLEX Bijan Robinson QB Cooper Rush RB Breece Hall RB Rhamondre Stevenson TE Dalton Schultz WR Ja'Marr Chase WR Garrett Wilson WR DK Metcalf,,,
1338,5261642120,PaulHenderson,0,114.22,DST Browns  FLEX Emeka Egbuka QB Caleb Williams RB Bijan Robinson RB Saquon Barkley TE Dalton Schultz WR Tetairoa McMillan WR Luther Burden III WR Rashod Bateman,,,
1339,5261681434,sukislew3,0,114.200005,DST Jets  FLEX Bucky Irving QB Lamar Jackson RB Breece Hall RB Rhamondre Stevenson TE T.J. Hockenson WR DeVonta Smith WR Garrett Wilson WR Rome Odunze,,,
1340,5261486894,Choogirlsonecup,0,114.18001,DST Patriots  FLEX DeVonta Smith QB Baker Mayfield RB Bijan Robinson RB Derrick Henry TE Mike Gesicki WR Drake London WR Luther Burden III WR Jaylin Noel,,,
1340,5263008341,MrDealwitit,0,114.18,DST Jets  FLEX Derrick Henry QB Joe Burrow RB Breece Hall RB Alvin Kamara TE Kyle Pitts Sr. WR Ja'Marr Chase WR Christian Watson WR Matthew Golden,,,
1340,5263047388,BeehlerD,0,114.18,DST Buccaneers  FLEX Christian Watson QB Tyler Shough RB Bijan Robinson RB Breece Hall TE Juwan Johnson WR Ja'Marr Chase WR Wan'Dale Robinson WR Devaughn Vele,,,
1343,5260883695,kochy11,0,114.159996,DST Buccaneers  FLEX Derrick Henry QB Jalen Hurts RB Bijan Robinson RB Aaron Jones Sr. TE Dalton Schultz WR Luther Burden III WR DK Metcalf WR Matthew Golden,,,
1344,5257653451,msherrill25,0,114.12,DST Jets  FLEX Chris Olave QB Caleb Williams RB Derrick Henry RB Aaron Jones Sr. TE Dalton Schultz WR Justin Jefferson WR Luther Burden III WR Wan'Dale Robinson,,,
1345,5262581219,TrickyHeels,0,114.100006,DST Panthers  FLEX Juwan Johnson QB Lamar Jackson RB Bijan Robinson RB Saquon Barkley TE Mark Andrews WR DeVonta Smith WR Jordan Addison WR Wan'Dale Robinson,,,
1346,5257397047,Thegingerninja,0,114.08001,DST Vikings  FLEX Derrick Henry QB Baker Mayfield RB Bijan Robinson RB Bucky Irving TE Pat Freiermuth WR Emeka Egbuka WR Jalen Coker WR Matthew Golden,,,
1346,5262266661,pigskin23,0,114.08001,DST Ravens  FLEX Aaron Jones Sr. QB Baker Mayfield RB Bijan Robinson RB Derrick Henry TE Dalton Schultz WR Justin Jefferson WR Emeka Egbuka WR Roman Wilson,,,
1346,5257317665,bowright,0,114.08,DST Buccaneers  FLEX Bucky Irving QB Bryce Young RB Derrick Henry RB Breece Hall TE Mark Andrews WR Emeka Egbuka WR Rome Odunze WR Jalen Coker,,,
1346,5259493176,rayhome,0,114.08,DST Bengals  FLEX Bijan Robinson QB Bryce Young RB Derrick Henry RB Rhamondre Stevenson TE Hunter Henry WR Garrett Wilson WR Rome Odunze WR Jalen Coker,,,
1346,5261882557,rickz2704,0,114.08,DST Texans  FLEX Chuba Hubbard QB Bryce Young RB Derrick Henry RB Aaron Jones Sr. TE Hunter Henry WR Justin Jefferson WR Garrett Wilson WR Luther Burden III,,,
1346,5263300876,splinteriam,0,114.079994,DST Buccaneers  FLEX Ja'Marr Chase QB Baker Mayfield RB Bijan Robinson RB Bucky Irving TE Juwan Johnson WR Christian Watson WR Jalen Coker WR Kalif Raymond,,,
1352,5263131999,newman1888,0,114.02001,DST Buccaneers  FLEX Garrett Wilson QB C.J. Stroud RB Derrick Henry RB Aaron Jones Sr. TE Mark Andrews WR Emeka Egbuka WR Christian Watson WR Chris Godwin Jr.,,,
1353,5262387787,Kidd.D.C.1234,0,114.00001,DST Buccaneers  FLEX Rome Odunze QB Jordan Love RB Derrick Henry RB Bucky Irving TE Mark Andrews WR DeVonta Smith WR Chris Godwin Jr. WR Matthew Golden,,,
1353,5262702454,devonnessi,0,114.00001,DST Buccaneers  FLEX Dalton Schultz QB Lamar Jackson RB Bijan Robinson RB Derrick Henry TE Mark Andrews WR Luther Burden III WR DK Metcalf WR Jalen Coker,,,
1353,5261958566,az350z,0,114,DST Eagles  FLEX Aaron Jones Sr. QB Jordan Love RB Bijan Robinson RB Saquon Barkley TE Dalton Schultz WR Christian Watson WR Garrett Wilson WR Matthew Golden,,,
1356,5259633001,Thuff5,0,113.98,DST Buccaneers  FLEX D'Andre Swift QB Bryce Young RB Derrick Henry RB Bucky Irving TE T.J. Hockenson WR Christian Watson WR Tee Higgins WR Chris Godwin Jr.,,,
1356,5262018826,mjschippers,0,113.98,DST Steelers  FLEX Breece Hall QB Baker Mayfield RB Bijan Robinson RB Aaron Jones Sr. TE Mike Gesicki WR DeVonta Smith WR Tee Higgins WR Chris Godwin Jr.,,,
1356,5262346956,awen419,0,113.979996,DST Buccaneers  FLEX Bijan Robinson QB Aaron Rodgers RB Bucky Irving RB Aaron Jones Sr. TE Dalton Schultz WR Ja'Marr Chase WR Luther Burden III WR DK Metcalf,,,
1356,5262483949,Gator101,0,113.979996,DST Steelers  FLEX Chuba Hubbard QB Baker Mayfield RB Bijan Robinson RB Breece Hall TE Juwan Johnson WR Ja'Marr Chase WR Emeka Egbuka WR Devontez Walker,,,
1360,5261571792,salsurra,0,113.920006,DST Patriots  FLEX Dalton Schultz QB Caleb Williams RB Bijan Robinson RB Derrick Henry TE Dallas Goedert WR Justin Jefferson WR Jalen Coker WR DeMario Douglas,,,
1360,5263366822,sdub4mayor,0,113.920006,DST Browns  FLEX LaJohntay Wester QB Carson Wentz RB Bijan Robinson RB Derrick Henry TE Dalton Schultz WR Justin Jefferson WR Chris Olave WR Emeka Egbuka,,,
1362,5262083068,Jaz60,0,113.9,DST Vikings  FLEX Mike Gesicki QB Lamar Jackson RB Bijan Robinson RB Kyle Monangai TE Mark Andrews WR Chris Olave WR Christian Watson WR Jalen Coker,,,
1362,5262519007,samsli,0,113.9,DST Texans  FLEX Derrick Henry QB Lamar Jackson RB Bijan Robinson RB Aaron Jones Sr. TE Mark Andrews WR Rome Odunze WR Matthew Golden WR Rashod Bateman,,,
1362,5262846550,Unashamed_116_23,0,113.9,DST Patriots  FLEX Emeka Egbuka QB Lamar Jackson RB David Montgomery RB Bucky Irving TE Mark Andrews WR Christian Watson WR Jalen Coker WR Matthew Golden,,,
1365,5259711446,BudLeeOne,0,113.88001,DST Buccaneers  FLEX Bijan Robinson QB Bryce Young RB Derrick Henry RB Bucky Irving TE Tommy Tremble WR Tetairoa McMillan WR Garrett Wilson WR Matthew Golden,,,
1365,5260801999,Donheit,0,113.880005,DST Eagles  FLEX Xavier Hutchinson QB Baker Mayfield RB Bijan Robinson RB Derrick Henry TE Dalton Schultz WR Emeka Egbuka WR Christian Watson WR Chris Godwin Jr.,,,
1365,5263291714,bstringy,0,113.880005,DST Ravens  FLEX Bucky Irving QB Bryce Young RB Bijan Robinson RB Aaron Jones Sr. TE Mike Gesicki WR Ja'Marr Chase WR Emeka Egbuka WR Dontayvion Wicks,,,
1365,5261952611,Ineverwin129,0,113.88,DST Buccaneers  FLEX Bucky Irving QB Tyler Shough RB Derrick Henry RB Aaron Jones Sr. TE Dallas Goedert WR Chris Olave WR DK Metcalf WR Jalen Coker,,,
1365,5262399386,rhinoptical9,0,113.88,DST Bengals  FLEX Bijan Robinson QB Joe Burrow RB Derrick Henry RB Kyle Monangai TE Mike Gesicki WR Ja'Marr Chase WR Jalen Coker WR Kalif Raymond,,,
1365,5263351857,MavisReich,0,113.88,DST Buccaneers  FLEX Breece Hall QB Bryce Young RB Bijan Robinson RB Derrick Henry TE Kenyon Sadiq WR Christian Watson WR Jalen Coker WR Dontayvion Wicks,,,
1371,5263416316,BobbyCle33,0,113.86,DST Jets  FLEX Rome Odunze QB Jalen Hurts RB D'Andre Swift RB Bucky Irving TE Dallas Goedert WR DeVonta Smith WR Chris Godwin Jr. WR Jalen Coker,,,
1372,5261116478,Zombie333,0,113.8,DST Ravens  FLEX Derrick Henry QB Jordan Love RB Bijan Robinson RB Rhamondre Stevenson TE Dalton Schultz WR Tetairoa McMillan WR DK Metcalf WR Matthew Golden,,,
1372,5262041234,blunty30,0,113.8,DST Patriots  FLEX Bijan Robinson QB Jordan Love RB Derrick Henry RB Aaron Jones Sr. TE Tucker Kraft WR Chris Godwin Jr. WR Jalen Coker WR Matthew Golden,,,
1374,5258004565,popice,0,113.78001,DST Buccaneers  FLEX Derrick Henry QB Bryce Young RB Bijan Robinson RB Aaron Jones Sr. TE Colston Loveland WR Tetairoa McMillan WR Jalen Coker WR Devaughn Vele,,,
1374,5262617219,Phidelt532,0,113.78001,DST Eagles  FLEX Dalton Schultz QB Baker Mayfield RB Saquon Barkley RB Bucky Irving TE Cade Otton WR Justin Jefferson WR Ja'Marr Chase WR Chris Godwin Jr.,,,
1376,5263343627,JRock1025,0,113.76,DST Panthers  FLEX Bucky Irving QB Jalen Hurts RB David Montgomery RB Aaron Jones Sr. TE Colston Loveland WR Christian Watson WR Tee Higgins WR Chris Godwin Jr.,,,
1377,5260445796,SoonerStateSupermam,0,113.72001,DST Buccaneers  FLEX Chuba Hubbard QB Carson Wentz RB Derrick Henry RB Breece Hall TE Mark Andrews WR Ja'Marr Chase WR Emeka Egbuka WR Devaughn Vele,,,
1377,5259299553,chetori,0,113.72,DST Buccaneers  FLEX Ja'Marr Chase QB Drake Maye RB Bijan Robinson RB Derrick Henry TE Dalton Schultz WR DK Metcalf WR Matthew Golden WR DeMario Douglas,,,
1377,5260421679,rrg725,0,113.72,DST Patriots  FLEX Derrick Henry QB Drake Maye RB Bijan Robinson RB TreVeyon Henderson TE Eli Raridon WR Ja'Marr Chase WR Chris Godwin Jr. WR Kyle Williams,,,
1377,5262540632,cjsexperience,0,113.72,DST Bengals  FLEX Rhamondre Stevenson QB Carson Wentz RB Bijan Robinson RB Derrick Henry TE Dalton Schultz WR Justin Jefferson WR Christian Watson WR Devaughn Vele,,,
1381,5260537815,busterbobo,0,113.70001,DST Vikings  FLEX Aaron Jones Sr. QB Jordan Love RB Bijan Robinson RB Derrick Henry TE Mike Gesicki WR Christian Watson WR Garrett Wilson WR Matthew Golden,,,
1381,5263264893,stevekrebs,0,113.700005,DST Buccaneers  FLEX Harold Fannin Jr. QB Lamar Jackson RB Derrick Henry RB David Montgomery TE Mark Andrews WR Ja'Marr Chase WR Jalen Coker WR Devaughn Vele,,,
1383,5257861071,Kpittz,0,113.68,DST Buccaneers  FLEX Jaylen Warren QB Tyler Shough RB Bijan Robinson RB Bucky Irving TE Mark Andrews WR Tetairoa McMillan WR Garrett Wilson WR Matthew Golden,,,
1383,5263234844,Alayna_tta,0,113.68,DST Patriots  FLEX Jayden Reed QB Bryce Young RB Bijan Robinson RB Derrick Henry TE Mike Gesicki WR Christian Watson WR Tetairoa McMillan WR Luther Burden III,,,
1383,5263111648,black979,0,113.67999,DST Texans  FLEX David Montgomery QB Bryce Young RB Bijan Robinson RB Derrick Henry TE Darren Waller WR Justin Jefferson WR Jalen Coker WR Kalif Raymond,,,
1386,5262223750,JaserD,0,113.60001,DST Browns  FLEX Derrick Henry QB Jordan Love RB Bijan Robinson RB Aaron Jones Sr. TE Mark Andrews WR Christian Watson WR Garrett Wilson WR Matthew Golden,,,
1386,5262267069,alago015,0,113.60001,DST Browns  FLEX Aaron Jones Sr. QB Jordan Love RB Bijan Robinson RB Derrick Henry TE Mark Andrews WR Christian Watson WR Garrett Wilson WR Matthew Golden,,,
1388,5262321242,KingWilson70,0,113.58,DST Panthers  FLEX D'Andre Swift QB Baker Mayfield RB Saquon Barkley RB Travis Etienne Jr. TE Mark Andrews WR Christian Watson WR Tetairoa McMillan WR Rome Odunze,,,
1388,5261703091,millerb1023,0,113.579994,DST Bengals  FLEX Aaron Jones Sr. QB Baker Mayfield RB Derrick Henry RB Rhamondre Stevenson TE Juwan Johnson WR Ja'Marr Chase WR Emeka Egbuka WR Luther Burden III,,,
1390,5257506229,loafinit,0,113.56,DST Buccaneers  FLEX Aaron Jones Sr. QB Jalen Hurts RB Bijan Robinson RB David Montgomery TE Dalton Schultz WR Drake London WR Garrett Wilson WR Matthew Golden,,,
1390,5263393404,los195,0,113.56,DST Buccaneers  FLEX Aaron Jones Sr. QB Jalen Hurts RB Bijan Robinson RB David Montgomery TE Dalton Schultz WR Christian Watson WR DK Metcalf WR Jalen Coker,,,
1392,5260297368,manumanu2j,0,113.520004,DST Steelers  FLEX Mark Andrews QB Carson Wentz RB Derrick Henry RB Bucky Irving TE T.J. Hockenson WR Justin Jefferson WR Ja'Marr Chase WR Garrett Wilson,,,
1392,5261635210,mizabt,0,113.520004,DST Jets  FLEX D'Andre Swift QB Carson Wentz RB Bijan Robinson RB David Montgomery TE Dalton Schultz WR Justin Jefferson WR Ja'Marr Chase WR Roman Wilson,,,
1392,5263011441,Baxtersmom,0,113.520004,DST Browns  FLEX David Montgomery QB Drake Maye RB Bijan Robinson RB Saquon Barkley TE Dalton Schultz WR Ja'Marr Chase WR Garrett Wilson WR Roman Wilson,,,
1395,5261919382,whoisjohngalt420,0,113.5,DST Titans  FLEX Bijan Robinson QB Lamar Jackson RB Derrick Henry RB D'Andre Swift TE Mark Andrews WR Chris Olave WR Kayshon Boutte WR Roman Wilson,,,
1396,5257079143,flyyright721,0,113.48,DST Buccaneers  FLEX D'Andre Swift QB Tyler Shough RB Bijan Robinson RB Derrick Henry TE Juwan Johnson WR Chris Olave WR Devaughn Vele WR Bryce Lance,,,
1396,5262860569,JR6724,0,113.479996,DST Bengals  FLEX Derrick Henry QB Bryce Young RB Saquon Barkley RB Breece Hall TE Juwan Johnson WR Justin Jefferson WR Jalen Coker WR Matthew Golden,,,
1396,5263138257,Jackfromchucktown,0,113.479996,DST Ravens  FLEX TreVeyon Henderson QB Bryce Young RB David Montgomery RB Rhamondre Stevenson TE Hunter Henry WR Justin Jefferson WR Ja'Marr Chase WR Rashod Bateman,,,
1399,5261585928,mrndw322,0,113.46001,DST Eagles  FLEX David Montgomery QB Jalen Hurts RB Breece Hall RB Chuba Hubbard TE T.J. Hockenson WR DeVonta Smith WR Emeka Egbuka WR Dontayvion Wicks,,,
1399,5262634681,tjones0927,0,113.46,DST Steelers  FLEX Travis Etienne Jr. QB Jalen Hurts RB Bijan Robinson RB Bucky Irving TE Mark Andrews WR Chris Godwin Jr. WR Jalen Coker WR Rashod Bateman,,,
1401,5262085755,HJWVET,0,113.4,DST Steelers  FLEX Chuba Hubbard QB Lamar Jackson RB Bijan Robinson RB Derrick Henry TE Mark Andrews WR Christian Watson WR Dontayvion Wicks WR Kalif Raymond,,,
1401,5263136166,zayaveli,0,113.399994,DST Buccaneers  FLEX Rashod Bateman QB Lamar Jackson RB Bijan Robinson RB Saquon Barkley TE Dalton Schultz WR Chris Godwin Jr. WR Rome Odunze WR Jalen Coker,,,
1403,5262171834,Primetime2194,0,113.380005,DST Buccaneers  FLEX Chuba Hubbard QB Bryce Young RB Bijan Robinson RB Derrick Henry TE Mark Andrews WR Chris Godwin Jr. WR Jalen Coker WR Matthew Golden,,,
1403,5258350538,Tonysaddiction,0,113.38,DST Buccaneers  FLEX Dalton Schultz QB Tyler Shough RB Breece Hall RB Travis Etienne Jr. TE Dallas Goedert WR Justin Jefferson WR Chris Olave WR Luther Burden III,,,
1405,5260661080,dave115,0,113.36001,DST Jets  FLEX Bucky Irving QB Jalen Hurts RB Derrick Henry RB Travis Etienne Jr. TE Dallas Goedert WR DeVonta Smith WR Emeka Egbuka WR Kalif Raymond,,,
1406,5260431804,dodgers2019,0,113.30001,DST Jets  FLEX Aaron Jones Sr. QB Lamar Jackson RB Bijan Robinson RB Derrick Henry TE Dalton Schultz WR Justin Jefferson WR Matthew Golden WR DeMario Douglas,,,
1406,5262945156,iuhoosierz25,0,113.3,DST Ravens  FLEX Ja'Marr Chase QB Jordan Love RB Breece Hall RB Aaron Jones Sr. TE Colston Loveland WR Emeka Egbuka WR Drake London WR Rashod Bateman,,,
1406,5263092018,slicksid27,0,113.299995,DST Packers  FLEX Chuba Hubbard QB Lamar Jackson RB Derrick Henry RB Breece Hall TE Mark Andrews WR Luther Burden III WR Rome Odunze WR Rashod Bateman,,,
1409,5262046688,randomjank,0,113.28001,DST Eagles  FLEX Bucky Irving QB Geno Smith RB Chase Brown RB Breece Hall TE Pat Freiermuth WR Christian Watson WR Tetairoa McMillan WR Garrett Wilson,,,
1409,5262840061,jimbo2975,0,113.28,DST Steelers  FLEX D'Andre Swift QB Bryce Young RB Bijan Robinson RB Derrick Henry TE Mike Gesicki WR Christian Watson WR Jalen Coker WR Matthew Golden,,,
1409,5263387425,Pacinger35,0,113.28,DST Patriots  FLEX TreVeyon Henderson QB Baker Mayfield RB Saquon Barkley RB David Montgomery TE Juwan Johnson WR Chris Olave WR Emeka Egbuka WR Jalen Coker,,,
1412,5261637458,jdourie4746,0,113.26,DST Steelers  FLEX Chuba Hubbard QB Jalen Hurts RB Bijan Robinson RB Bucky Irving TE Mark Andrews WR Christian Watson WR Jalen Coker WR Kalif Raymond,,,
1413,5263367948,lopez1972,0,113.22001,DST Buccaneers  FLEX Derrick Henry QB Caleb Williams RB Bucky Irving RB TreVeyon Henderson TE Harold Fannin Jr. WR DeVonta Smith WR Rome Odunze WR Matthew Golden,,,
1413,5260831726,LimitedTimeOnly,0,113.22,DST Patriots  FLEX MarShawn Lloyd QB Carson Wentz RB D'Andre Swift RB Breece Hall TE T.J. Hockenson WR Justin Jefferson WR Ja'Marr Chase WR Rome Odunze,,,
1413,5263278053,dgyo200,0,113.22,DST Jets  FLEX Derrick Henry QB Carson Wentz RB Bijan Robinson RB Saquon Barkley TE Dalton Schultz WR Justin Jefferson WR Matthew Golden WR Rashod Bateman,,,
1416,5263330246,clonchkn,0,113.180016,DST Steelers  FLEX Breece Hall QB Baker Mayfield RB Bijan Robinson RB Derrick Henry TE T.J. Hockenson WR Ja'Marr Chase WR Chris Godwin Jr. WR Roman Wilson,,,
1416,5261260536,Dricou,0,113.18001,DST Eagles  FLEX Jaylin Noel QB Baker Mayfield RB Derrick Henry RB Breece Hall TE Cade Otton WR Ja'Marr Chase WR Emeka Egbuka WR Christian Watson,,,
1416,5261778555,AWhamHoe,0,113.18001,DST Texans  FLEX Breece Hall QB Baker Mayfield RB Bijan Robinson RB David Montgomery TE Dalton Schultz WR Garrett Wilson WR Chris Godwin Jr. WR Matthew Golden,,,
1416,5262692922,xTotte,0,113.18001,DST Bears  FLEX Saquon Barkley QB Baker Mayfield RB Bijan Robinson RB Derrick Henry TE Dalton Schultz WR Emeka Egbuka WR Christian Watson WR Roman Wilson,,,
1416,5259928894,Hambone1927,0,113.18,DST Panthers  FLEX Saquon Barkley QB Baker Mayfield RB Derrick Henry RB Chuba Hubbard TE Dallas Goedert WR Christian Watson WR Chris Godwin Jr. WR Jalen Coker,,,
1421,5263076196,snugglepus,0,113.16,DST Packers  FLEX Tucker Kraft QB Jalen Hurts RB Derrick Henry RB Chuba Hubbard TE Dallas Goedert WR DeVonta Smith WR Christian Watson WR KC Concepcion Jr.,,,
