Rank,EntryId,EntryName,TimeRemaining,Points,Lineup,,Player,Roster Position,%Drafted,FPTS
1494,5253266557,Vinman32187,0,129.96,DST Chargers  FLEX DeVonta Smith QB Justin Herbert RB Saquon Barkley RB Jordan Mason TE Dallas Goedert WR Christian Watson WR Michael Wilson WR Stefon Diggs,,,
1494,5253356076,SportsJoker12,0,129.96,DST Chargers  FLEX Justin Jefferson QB Justin Herbert RB Omarion Hampton RB Aaron Jones Sr. TE Chig Okonkwo WR Ladd McConkey WR Christian Watson WR Jalen Nailor,,,
1494,5253806610,RaiderMan78,0,129.96,DST Raiders  FLEX Justin Jefferson QB Justin Herbert RB Saquon Barkley RB Ashton Jeanty TE Tucker Kraft WR DeVonta Smith WR Marvin Harrison Jr. WR Tre Tucker,,,
1494,5248159084,mattbpoole,0,129.95999,DST Raiders  FLEX Jayden Reed QB Justin Herbert RB De'Von Achane RB Omarion Hampton TE Dallas Goedert WR Justin Jefferson WR Ladd McConkey WR Quentin Johnston,,,
1498,5252033395,NoParticipantTrophy,0,129.92,DST Chargers  FLEX T.J. Hockenson QB Kyler Murray RB Saquon Barkley RB Ashton Jeanty TE Trey McBride WR Justin Jefferson WR Michael Wilson WR Quentin Johnston,,,
1498,5253218138,beedeb36,0,129.92,DST Eagles  FLEX De'Von Achane QB Jalen Hurts RB Omarion Hampton RB Ashton Jeanty TE Dallas Goedert WR Ladd McConkey WR Quentin Johnston WR Jauan Jennings,,,
1498,5254068238,jdcoll44,0,129.92,DST Chargers  FLEX Trey McBride QB Jalen Hurts RB De'Von Achane RB Omarion Hampton TE Tucker Kraft WR Justin Jefferson WR Tre Tucker WR Caleb Douglas,,,
1498,5254309420,Airliner34,0,129.92,DST Chargers  FLEX Trey McBride QB Jalen Hurts RB Omarion Hampton RB MarShawn Lloyd TE Dallas Goedert WR Justin Jefferson WR DeVonta Smith WR Chris Bell,,,
1502,5251324757,jd.silva,0,129.87999,DST Chargers  FLEX Omarion Hampton QB Jordan Love RB De'Von Achane RB MarShawn Lloyd TE Michael Mayer WR Justin Jefferson WR Christian Watson WR Tre Tucker,,,
1503,5254143973,uknow8709,0,129.86,DST Raiders  FLEX De'Von Achane QB Justin Herbert RB Saquon Barkley RB Jacory Croskey-Merritt TE Dallas Goedert WR Justin Jefferson WR Stefon Diggs WR Jauan Jennings,,,
1504,5253465009,Draftkingscaz20,0,129.82,DST Packers  FLEX Christian Watson QB Jalen Hurts RB De'Von Achane RB Omarion Hampton TE Trey McBride WR Jayden Reed WR Quentin Johnston WR Dontayvion Wicks,,,
1504,5253199418,xsteveo45x,0,129.81999,DST Eagles  FLEX Saquon Barkley QB Jalen Hurts RB De'Von Achane RB MarShawn Lloyd TE Dallas Goedert WR Justin Jefferson WR Ladd McConkey WR Tre Tucker,,,
1504,5253462300,JESmith1,0,129.81999,DST Eagles  FLEX Ladd McConkey QB Jalen Hurts RB Saquon Barkley RB Ashton Jeanty TE Dallas Goedert WR DeVonta Smith WR Makai Lemon WR Quentin Johnston,,,
1504,5253466407,Hec223,0,129.81999,DST Eagles  FLEX Tre Tucker QB Jalen Hurts RB De'Von Achane RB Saquon Barkley TE Dallas Goedert WR Justin Jefferson WR Ladd McConkey WR Quentin Johnston,,,
1504,5253964396,dtig20,0,129.81999,DST Chargers  FLEX De'Von Achane QB Jalen Hurts RB Saquon Barkley RB Ashton Jeanty TE Michael Mayer WR Justin Jefferson WR Quentin Johnston WR Tre Tucker,,,
1509,5247848038,Sheltonjl17,0,129.76,DST Chargers  FLEX Tre Tucker QB Justin Herbert RB De'Von Achane RB Omarion Hampton TE Greg Dulcich WR Justin Jefferson WR Ladd McConkey WR Christian Watson,,,
1509,5254262942,BigBrixey,0,129.76,DST Vikings  FLEX De'Von Achane QB Justin Herbert RB Saquon Barkley RB Ashton Jeanty TE Michael Mayer WR DeVonta Smith WR Ladd McConkey WR Stefon Diggs,,,
1509,5254263692,snappingturtles,0,129.76,DST Vikings  FLEX Dallas Goedert QB Justin Herbert RB De'Von Achane RB Saquon Barkley TE Michael Mayer WR Justin Jefferson WR DeVonta Smith WR Stefon Diggs,,,
1512,5247911746,ASH41,0,129.72,DST Raiders  FLEX De'Von Achane QB Jalen Hurts RB Saquon Barkley RB Omarion Hampton TE Michael Mayer WR Justin Jefferson WR DeVonta Smith WR Caleb Douglas,,,
1512,5250040724,LilLeoGiesige,0,129.72,DST Raiders  FLEX Ashton Jeanty QB Kyler Murray RB Saquon Barkley RB Omarion Hampton TE Michael Mayer WR Justin Jefferson WR Ladd McConkey WR Makai Lemon,,,
1514,5252143222,allluck100,0,129.7,DST Dolphins  FLEX De'Von Achane QB Malik Willis RB Omarion Hampton RB Ashton Jeanty TE Michael Mayer WR Justin Jefferson WR DeVonta Smith WR Quentin Johnston,,,
1515,5248429669,papaaj1,0,129.66,DST Vikings  FLEX Saquon Barkley QB Justin Herbert RB Omarion Hampton RB Ashton Jeanty TE Michael Mayer WR Justin Jefferson WR DeVonta Smith WR Tre Tucker,,,
1515,5251205083,Redsoxal,0,129.66,DST Vikings  FLEX Omarion Hampton QB Justin Herbert RB Saquon Barkley RB Ashton Jeanty TE Michael Mayer WR Justin Jefferson WR DeVonta Smith WR Tre Tucker,,,
1515,5252252845,nickrambo,0,129.66,DST Chargers  FLEX Quentin Johnston QB Jayden Daniels RB Ashton Jeanty RB MarShawn Lloyd TE Trey McBride WR Christian Watson WR Terry McLaurin WR Marvin Harrison Jr.,,,
1515,5254333562,abovewater,0,129.66,DST Vikings  FLEX Ashton Jeanty QB Justin Herbert RB Saquon Barkley RB Omarion Hampton TE Michael Mayer WR Justin Jefferson WR DeVonta Smith WR Tre Tucker,,,
1519,5252183877,sergeodc,0,129.62,DST Vikings  FLEX Tre Tucker QB Kyler Murray RB Omarion Hampton RB Ashton Jeanty TE Trey McBride WR Justin Jefferson WR Michael Wilson WR Jayden Reed,,,
1519,5254361919,MacT420,0,129.62,DST Chargers  FLEX Ladd McConkey QB Jalen Hurts RB Saquon Barkley RB Ashton Jeanty TE Dallas Goedert WR DeVonta Smith WR Marvin Harrison Jr. WR Quentin Johnston,,,
1519,5254389121,Kemps,0,129.62,DST Eagles  FLEX Jalen Nailor QB Jalen Hurts RB Omarion Hampton RB Ashton Jeanty TE Dallas Goedert WR DeVonta Smith WR Ladd McConkey WR Jordan Addison,,,
1522,5252701095,R8drFan10,0,129.58,DST Chargers  FLEX De'Von Achane QB Jordan Love RB Jeremiyah Love RB Jacory Croskey-Merritt TE Dallas Goedert WR Justin Jefferson WR DeVonta Smith WR Tre Tucker,,,
1523,5250576875,700LevelDrunk,0,129.52,DST Chargers  FLEX Trey McBride QB Jalen Hurts RB De'Von Achane RB Omarion Hampton TE Michael Mayer WR Justin Jefferson WR Quentin Johnston WR Dontayvion Wicks,,,
1523,5254474017,squanto34,0,129.52,DST Eagles  FLEX Saquon Barkley QB Kyler Murray RB Ashton Jeanty RB MarShawn Lloyd TE Dallas Goedert WR Justin Jefferson WR Ladd McConkey WR Terry McLaurin,,,
1525,5254308214,Luckydogz13,0,129.48,DST Chargers  FLEX Terry McLaurin QB Jordan Love RB Saquon Barkley RB Omarion Hampton TE Dallas Goedert WR Ladd McConkey WR Christian Watson WR Quentin Johnston,,,
1526,5252649927,Kdleahg,0,129.45999,DST Chargers  FLEX Tre Tucker QB Justin Herbert RB De'Von Achane RB Omarion Hampton TE Dallas Goedert WR Justin Jefferson WR Ladd McConkey WR Stefon Diggs,,,
1526,5252967418,banks2123,0,129.45999,DST Eagles  FLEX Omarion Hampton QB Justin Herbert RB De'Von Achane RB Saquon Barkley TE Dallas Goedert WR Ladd McConkey WR Christian Watson WR Tre Tucker,,,
1528,5254294448,Matrix_33,0,129.41998,DST Eagles  FLEX Justin Jefferson QB Kyler Murray RB De'Von Achane RB Omarion Hampton TE Michael Mayer WR Ladd McConkey WR Christian Watson WR Michael Wilson,,,
1529,5253108461,LRoyTheKing,0,129.4,DST Eagles  FLEX Trey McBride QB Malik Willis RB De'Von Achane RB Omarion Hampton TE Michael Mayer WR Justin Jefferson WR Ladd McConkey WR Tre Tucker,,,
1529,5254445226,Mr.Chainsaw,0,129.4,DST Packers  FLEX Justin Jefferson QB Kirk Cousins RB Saquon Barkley RB Ashton Jeanty TE Michael Mayer WR DeVonta Smith WR Ladd McConkey WR Jordan Addison,,,
1531,5250763358,albatross14,0,129.31999,DST Eagles  FLEX Omarion Hampton QB Jalen Hurts RB Saquon Barkley RB Ashton Jeanty TE Michael Mayer WR Justin Jefferson WR Makai Lemon WR Tre Tucker,,,
1531,5251676993,FearTheBeard12,0,129.31999,DST Eagles  FLEX Saquon Barkley QB Jalen Hurts RB Omarion Hampton RB Ashton Jeanty TE Dallas Goedert WR Ladd McConkey WR Jordan Addison WR Tre Tucker,,,
1531,5254109623,Soonergirl14,0,129.31999,DST Raiders  FLEX Jayden Reed QB Jalen Hurts RB De'Von Achane RB Omarion Hampton TE Dallas Goedert WR DeVonta Smith WR Ladd McConkey WR Stefon Diggs,,,
1534,5254451929,finfan10,0,129.29999,DST Vikings  FLEX Justin Jefferson QB Malik Willis RB De'Von Achane RB Tyler Allgeier TE Trey McBride WR Ladd McConkey WR Terry McLaurin WR Jalen Nailor,,,
1534,5254467115,zygula6090,0,129.29999,DST Raiders  FLEX Justin Jefferson QB Kirk Cousins RB Ashton Jeanty RB Jeremiyah Love TE Oronde Gadsden II WR DeVonta Smith WR Terry McLaurin WR Quentin Johnston,,,
1536,5250196125,thageneralj,0,129.26001,DST Raiders  FLEX Ashton Jeanty QB Justin Herbert RB Omarion Hampton RB MarShawn Lloyd TE Trey McBride WR DeVonta Smith WR Stefon Diggs WR Tre' Harris,,,
1536,5254323213,nlowejr,0,129.26001,DST Vikings  FLEX Jordan Mason QB Jayden Daniels RB De'Von Achane RB Aaron Jones Sr. TE Dallas Goedert WR DeVonta Smith WR Christian Watson WR Terry McLaurin,,,
1538,5248401170,wutryalldoindwnthere,0,129.22,DST Raiders  FLEX Tre Tucker QB Jalen Hurts RB De'Von Achane RB Omarion Hampton TE Dallas Goedert WR Justin Jefferson WR DeVonta Smith WR Quentin Johnston,,,
1539,5253273450,gmoney1001,0,129.2,DST Eagles  FLEX Michael Mayer QB Malik Willis RB De'Von Achane RB Omarion Hampton TE Trey McBride WR Ladd McConkey WR Christian Watson WR Jordan Addison,,,
1540,5253472858,12s1st,0,129.16,DST Raiders  FLEX Omarion Hampton QB Justin Herbert RB Saquon Barkley RB Ashton Jeanty TE Dallas Goedert WR Ladd McConkey WR Jordan Addison WR Jayden Reed,,,
1540,5254458516,JorgePaez,0,129.16,DST Vikings  FLEX Michael Mayer QB Jayden Daniels RB De'Von Achane RB Omarion Hampton TE Trey McBride WR Justin Jefferson WR Terry McLaurin WR Dontayvion Wicks,,,
1542,5253864271,Jramsey7,0,129.12001,DST Eagles  FLEX Michael Mayer QB Kyler Murray RB Omarion Hampton RB Ashton Jeanty TE Trey McBride WR Justin Jefferson WR DeVonta Smith WR Malik Washington,,,
1542,5250904506,Makpro,0,129.12,DST Eagles  FLEX Ladd McConkey QB Kyler Murray RB De'Von Achane RB Saquon Barkley TE Michael Mayer WR Justin Jefferson WR Christian Watson WR Michael Wilson,,,
1542,5252286984,jesseparker,0,129.12,DST Raiders  FLEX De'Von Achane QB Kyler Murray RB Omarion Hampton RB Ashton Jeanty TE Tucker Kraft WR Justin Jefferson WR Quentin Johnston WR Matthew Golden,,,
1542,5254368840,mhumplik,0,129.12,DST Chargers  FLEX Rachaad White QB Jalen Hurts RB De'Von Achane RB MarShawn Lloyd TE Michael Mayer WR Justin Jefferson WR DeVonta Smith WR Christian Watson,,,
1546,5254432803,rvogel,0,129.09999,DST Chargers  FLEX Ladd McConkey QB Kirk Cousins RB Saquon Barkley RB Ashton Jeanty TE Oronde Gadsden II WR Justin Jefferson WR DeVonta Smith WR Quentin Johnston,,,
1547,5252451390,Murdurburd,0,129.08,DST Dolphins  FLEX Ladd McConkey QB Jacoby Brissett RB De'Von Achane RB Saquon Barkley TE Dallas Goedert WR Justin Jefferson WR Michael Wilson WR Marvin Harrison Jr.,,,
1548,5253549589,The-Big-House,0,129.06001,DST Eagles  FLEX Ashton Jeanty QB Justin Herbert RB Saquon Barkley RB Omarion Hampton TE Dallas Goedert WR Ladd McConkey WR Michael Wilson WR Marvin Harrison Jr.,,,
1548,5254309107,blueden33,0,129.06,DST Raiders  FLEX Marvin Harrison Jr. QB Justin Herbert RB De'Von Achane RB Ashton Jeanty TE Dallas Goedert WR DeVonta Smith WR Ladd McConkey WR Jordan Addison,,,
1550,5253922301,masonrymaster,0,129.02,DST Raiders  FLEX Omarion Hampton QB Jalen Hurts RB De'Von Achane RB Ashton Jeanty TE Dallas Goedert WR DeVonta Smith WR Quentin Johnston WR Jauan Jennings,,,
1550,5254461064,hookemhigg,0,129.02,DST Chargers  FLEX Justin Jefferson QB Kyler Murray RB Omarion Hampton RB Ashton Jeanty TE Dallas Goedert WR DeVonta Smith WR Quentin Johnston WR Matthew Golden,,,
1550,5254473510,rdwright00,0,129.02,DST Raiders  FLEX Trey McBride QB Jalen Hurts RB Saquon Barkley RB Mike Washington Jr. TE Michael Mayer WR Justin Jefferson WR DeVonta Smith WR Jayden Reed,,,
1550,5253107638,dalewatson1,0,129.01999,DST Packers  FLEX Hollywood Brown QB Jalen Hurts RB Saquon Barkley RB Ashton Jeanty TE Trey McBride WR Ladd McConkey WR Michael Wilson WR Marvin Harrison Jr.,,,
1554,5251453671,vin2x,0,128.96,DST Vikings  FLEX Quentin Johnston QB Justin Herbert RB Saquon Barkley RB Omarion Hampton TE Dallas Goedert WR Justin Jefferson WR Ladd McConkey WR Michael Wilson,,,
1554,5252134186,thereraise,0,128.96,DST Packers  FLEX Chris Bell QB Justin Herbert RB De'Von Achane RB Jordan Mason TE Trey McBride WR DeVonta Smith WR Ladd McConkey WR Christian Watson,,,
1554,5254176732,BTomancik,0,128.96,DST Chargers  FLEX Christian Watson QB Justin Herbert RB Saquon Barkley RB Omarion Hampton TE Tucker Kraft WR Justin Jefferson WR Quentin Johnston WR Dontayvion Wicks,,,
1557,5250701304,sideliner,0,128.86,DST Chargers  FLEX Matthew Golden QB Jayden Daniels RB De'Von Achane RB Saquon Barkley TE Michael Mayer WR Justin Jefferson WR Ladd McConkey WR Stefon Diggs,,,
1557,5250938160,thelawnmower,0,128.86,DST Chargers  FLEX Saquon Barkley QB Justin Herbert RB Omarion Hampton RB Ashton Jeanty TE Michael Mayer WR Justin Jefferson WR Stefon Diggs WR Quentin Johnston,,,
1557,5254443745,Zachary2670,0,128.85999,DST Eagles  FLEX Jordan Mason QB Justin Herbert RB Saquon Barkley RB Ashton Jeanty TE Tucker Kraft WR Justin Jefferson WR Michael Wilson WR Quentin Johnston,,,
1560,5252952850,bcoll413,0,128.82,DST Raiders  FLEX Jalen Nailor QB Jalen Hurts RB Omarion Hampton RB Ashton Jeanty TE Tucker Kraft WR DeVonta Smith WR Ladd McConkey WR Terry McLaurin,,,
1560,5254409348,sasmallen,0,128.81999,DST Raiders  FLEX Justin Jefferson QB Kyler Murray RB De'Von Achane RB Omarion Hampton TE Michael Mayer WR Ladd McConkey WR Christian Watson WR Jordan Addison,,,
1562,5248061706,roxbury444,0,128.76001,DST Raiders  FLEX Jalen Nailor QB Justin Herbert RB Saquon Barkley RB Omarion Hampton TE Dallas Goedert WR Justin Jefferson WR Ladd McConkey WR Terry McLaurin,,,
1562,5254407735,pickle0021,0,128.76001,DST Raiders  FLEX DeVonta Smith QB Justin Herbert RB Saquon Barkley RB Ashton Jeanty TE Tucker Kraft WR Ladd McConkey WR Stefon Diggs WR Marvin Harrison Jr.,,,
1564,5253216219,lstamer1,0,128.72,DST Chargers  FLEX Oronde Gadsden II QB Jalen Hurts RB De'Von Achane RB Saquon Barkley TE Trey McBride WR Christian Watson WR Makai Lemon WR Matthew Golden,,,
1564,5253533221,ravenraz,0,128.72,DST Raiders  FLEX Ladd McConkey QB Jalen Hurts RB Saquon Barkley RB Omarion Hampton TE Michael Mayer WR Justin Jefferson WR Michael Wilson WR Makai Lemon,,,
1564,5253860984,MitchMc,0,128.72,DST Eagles  FLEX Ladd McConkey QB Jalen Hurts RB Omarion Hampton RB Ashton Jeanty TE Dallas Goedert WR Jordan Addison WR Michael Wilson WR Makai Lemon,,,
1564,5254076652,Tamfasia69,0,128.72,DST Vikings  FLEX DeVonta Smith QB Jalen Hurts RB De'Von Achane RB Ashton Jeanty TE Oronde Gadsden II WR Justin Jefferson WR Jayden Reed WR Jauan Jennings,,,
1564,5254257844,Maloneymat16,0,128.72,DST Raiders  FLEX Ashton Jeanty QB Jalen Hurts RB Saquon Barkley RB Omarion Hampton TE Dallas Goedert WR DeVonta Smith WR Jayden Reed WR Jauan Jennings,,,
1564,5254334257,jenrn4532,0,128.72,DST Eagles  FLEX Saquon Barkley QB Jalen Hurts RB Omarion Hampton RB Ashton Jeanty TE Dallas Goedert WR Marvin Harrison Jr. WR Quentin Johnston WR Dontayvion Wicks,,,
1570,5254407163,mackenziet13,0,128.7,DST Packers  FLEX Jordan Addison QB Kirk Cousins RB Omarion Hampton RB Ashton Jeanty TE Dallas Goedert WR Justin Jefferson WR DeVonta Smith WR Quentin Johnston,,,
1571,5249929343,txplayersoldlady67,0,128.66,DST Vikings  FLEX Trey McBride QB Justin Herbert RB Omarion Hampton RB Tyler Allgeier TE Tucker Kraft WR Justin Jefferson WR Ladd McConkey WR Quentin Johnston,,,
1572,5247817421,GlennD1,0,128.62,DST Raiders  FLEX Ladd McConkey QB Jalen Hurts RB Saquon Barkley RB Omarion Hampton TE Michael Mayer WR Justin Jefferson WR DeVonta Smith WR Tre Tucker,,,
1572,5252297260,dizzle5506,0,128.62,DST Dolphins  FLEX Christian Watson QB Kyler Murray RB Omarion Hampton RB Tyler Allgeier TE Trey McBride WR Justin Jefferson WR Michael Wilson WR Quentin Johnston,,,
1572,5254333530,hustlematic,0,128.62,DST Raiders  FLEX Justin Jefferson QB Jalen Hurts RB Saquon Barkley RB Omarion Hampton TE Michael Mayer WR DeVonta Smith WR Ladd McConkey WR Tre Tucker,,,
1572,5254410070,ciaranhanleyuk,0,128.62,DST Raiders  FLEX Justin Jefferson QB Jalen Hurts RB Saquon Barkley RB Omarion Hampton TE Michael Mayer WR DeVonta Smith WR Ladd McConkey WR Tre Tucker,,,
1576,5251785067,VallyD,0,128.56,DST Raiders  FLEX Saquon Barkley QB Justin Herbert RB Omarion Hampton RB Ashton Jeanty TE Michael Mayer WR DeVonta Smith WR Ladd McConkey WR Michael Wilson,,,
1576,5252691636,molly22,0,128.56,DST Chargers  FLEX Ashton Jeanty QB Justin Herbert RB Jordan Mason RB Tyler Allgeier TE Trey McBride WR DeVonta Smith WR Ladd McConkey WR Tre Tucker,,,
1576,5254316933,ian.mccarthy11,0,128.56,DST Raiders  FLEX Omarion Hampton QB Justin Herbert RB Saquon Barkley RB Ashton Jeanty TE Michael Mayer WR DeVonta Smith WR Ladd McConkey WR Michael Wilson,,,
1576,5254402381,elxj,0,128.56,DST Vikings  FLEX Ashton Jeanty QB Jayden Daniels RB Saquon Barkley RB Omarion Hampton TE Chig Okonkwo WR Ladd McConkey WR Michael Wilson WR Stefon Diggs,,,
1576,5254413649,Jeanteam94,0,128.56,DST Raiders  FLEX Trey McBride QB Justin Herbert RB De'Von Achane RB Omarion Hampton TE Michael Mayer WR DeVonta Smith WR Christian Watson WR Quentin Johnston,,,
1576,5254457294,Lalak91808,0,128.56,DST Raiders  FLEX Ashton Jeanty QB Justin Herbert RB Saquon Barkley RB Omarion Hampton TE Michael Mayer WR DeVonta Smith WR Ladd McConkey WR Michael Wilson,,,
1582,5251590739,adua711,0,128.51999,DST Eagles  FLEX MarShawn Lloyd QB Jalen Hurts RB Saquon Barkley RB Omarion Hampton TE Dallas Goedert WR Justin Jefferson WR Ladd McConkey WR Tre Tucker,,,
1582,5252341251,waiverwirewizards,0,128.51999,DST Raiders  FLEX Ladd McConkey QB Jalen Hurts RB Saquon Barkley RB Ashton Jeanty TE Tucker Kraft WR DeVonta Smith WR Terry McLaurin WR Jalen Nailor,,,
1584,5247825012,Bulldawg_91,0,128.5,DST Commanders  FLEX Trey McBride QB Kirk Cousins RB De'Von Achane RB Saquon Barkley TE Tucker Kraft WR Justin Jefferson WR Ladd McConkey WR Jalen Nailor,,,
1584,5254277682,dmbrown524,0,128.5,DST Vikings  FLEX De'Von Achane QB Malik Willis RB Saquon Barkley RB Jeremiyah Love TE Michael Mayer WR Justin Jefferson WR Ladd McConkey WR Michael Wilson,,,
1586,5249169980,laportapottie,0,128.45999,DST Eagles  FLEX Michael Mayer QB Justin Herbert RB De'Von Achane RB Saquon Barkley TE Dallas Goedert WR Justin Jefferson WR DeVonta Smith WR Ladd McConkey,,,
1586,5251345589,anon1983,0,128.45999,DST Eagles  FLEX Trey McBride QB Justin Herbert RB De'Von Achane RB Ashton Jeanty TE Michael Mayer WR DeVonta Smith WR Ladd McConkey WR Quentin Johnston,,,
1586,5253769707,G2Zone,0,128.45999,DST Eagles  FLEX Michael Mayer QB Justin Herbert RB De'Von Achane RB Saquon Barkley TE Dallas Goedert WR Justin Jefferson WR DeVonta Smith WR Ladd McConkey,,,
1589,5248538210,GoldenRivers,0,128.42,DST Vikings  FLEX Michael Mayer QB Jalen Hurts RB De'Von Achane RB Omarion Hampton TE Dallas Goedert WR Justin Jefferson WR DeVonta Smith WR Terry McLaurin,,,
1589,5250491014,dmbrown81,0,128.42,DST Vikings  FLEX Dallas Goedert QB Jalen Hurts RB De'Von Achane RB Omarion Hampton TE Michael Mayer WR Justin Jefferson WR DeVonta Smith WR Terry McLaurin,,,
1589,5250643354,wister2814,0,128.42,DST Raiders  FLEX Saquon Barkley QB Jalen Hurts RB De'Von Achane RB Jordan Mason TE Dallas Goedert WR Justin Jefferson WR Marvin Harrison Jr. WR Jauan Jennings,,,
1589,5252537935,Vikingfan47,0,128.42,DST Dolphins  FLEX Justin Jefferson QB Jalen Hurts RB Omarion Hampton RB MarShawn Lloyd TE Dallas Goedert WR DeVonta Smith WR Ladd McConkey WR Marvin Harrison Jr.,,,
1589,5252930013,WarLeagle,0,128.42,DST Vikings  FLEX Ashton Jeanty QB Jalen Hurts RB Saquon Barkley RB Omarion Hampton TE Michael Mayer WR DeVonta Smith WR Ladd McConkey WR Jayden Reed,,,
1589,5253375811,chipcosby,0,128.42,DST Vikings  FLEX Michael Wilson QB Kyler Murray RB De'Von Achane RB Saquon Barkley TE Dallas Goedert WR Justin Jefferson WR Ladd McConkey WR Stefon Diggs,,,
1589,5253694347,mattnav8,0,128.42,DST Vikings  FLEX Stefon Diggs QB Kyler Murray RB De'Von Achane RB Saquon Barkley TE Dallas Goedert WR Justin Jefferson WR Ladd McConkey WR Michael Wilson,,,
1589,5254039983,m.ev48,0,128.42,DST Vikings  FLEX Ashton Jeanty QB Jalen Hurts RB De'Von Achane RB Saquon Barkley TE Michael Mayer WR DeVonta Smith WR Ladd McConkey WR Quentin Johnston,,,
1589,5254289287,cazdawg123,0,128.42,DST Vikings  FLEX Stefon Diggs QB Kyler Murray RB De'Von Achane RB Saquon Barkley TE Dallas Goedert WR Justin Jefferson WR Ladd McConkey WR Michael Wilson,,,
1589,5254407628,papaclutch01,0,128.42,DST Vikings  FLEX Stefon Diggs QB Kyler Murray RB De'Von Achane RB Saquon Barkley TE Dallas Goedert WR Justin Jefferson WR Ladd McConkey WR Michael Wilson,,,
1589,5254426740,hawkeyes1980,0,128.42,DST Dolphins  FLEX Christian Watson QB Jalen Hurts RB De'Von Achane RB Saquon Barkley TE Tucker Kraft WR Justin Jefferson WR Quentin Johnston WR Jauan Jennings,,,
