player_id,player_name,position,team,salary,site_player_id,season_avg,recent_form,matchup_factor,vegas_factor,final_projection,opponent,implied_total,over_under,games_played,participation_effective,sigma,sigma_source,statline_p10,statline_p90,proj_pass_att,proj_pass_yd,proj_pass_td,proj_rush_att,proj_rush_yd,proj_rush_td,proj_targets,proj_rec,proj_rec_yd,proj_rec_td,roster_role,slate_format,chalk_score,estimated_ownership_pct,ownership_available,injury_status
00-0033873,Patrick Mahomes,QB,KC,14400,44105014,24.4929,24.4929,0.8708234105506244,1.0442312192838754,22.272437952956743,DEN,22.31,42.72,14.0,1.0,11.7405,statline_mc+recal_10_4b,7.92500296204628,39.63598724460818,30.2875,197.54671627519252,1.207,3.1465,16.501733176301293,0.15,0.0,0.0,0.0,0.0,CPT,showdown,86.7284090909091,12.243687914756224,True,ACTIVE
00-0039067,Rashee Rice,WR,KC,14100,44105015,23.046,23.046,0.8782481863434318,1.0442312192838754,21.135332106975863,DEN,22.31,42.72,8.0,1.0,12.6978,statline_mc+recal_10_4b,5.656340448454828,43.92339955594495,0.0,0.0,0.0,0.1705,0.9030750068725396,0.006,8.14925,5.30775,57.47663903963321,0.40725,CPT,showdown,82.29545454545455,9.110979538225209,True,ACTIVE
00-0039732,Bo Nix,QB,DEN,14700,44105013,22.7343,22.7343,0.9247311827956992,0.9557687807161244,20.09320409439717,KC,20.42,42.72,17.0,1.0,11.64345,statline_mc+recal_10_4b,6.621256802353558,36.7376344665829,30.26375,174.20117860647932,1.10075,4.161,15.204222520056089,0.17825,0.0,0.0,0.0,0.0,CPT,showdown,72.20454545454545,4.649468705408212,True,ACTIVE
00-0033873,Patrick Mahomes,QB,KC,9600,44104959,16.3286,16.3286,0.8708234105506244,1.0442312192838754,14.848291968637833,DEN,22.31,42.72,14.0,1.0,7.827,statline_mc+recal_10_4b,5.283335308030853,26.423991496405453,30.2875,197.54671627519252,1.207,3.1465,16.501733176301293,0.15,0.0,0.0,0.0,0.0,FLEX,showdown,87.26931818181818,61.929338064961264,True,ACTIVE
00-0040730,RJ Harvey,RB,DEN,11100,44105019,16.87455,16.87455,0.8742349774343455,0.9557687807161244,14.09978382813176,KC,20.42,42.72,17.0,1.0,10.97865,statline_mc+recal_10_4b,2.880250938172267,29.885662365182743,0.0,0.0,0.0,8.21025,26.382266330063963,0.2715,3.21275,2.5185,16.368792524147775,0.14025,CPT,showdown,66.75,3.232049940845114,True,ACTIVE
00-0039067,Rashee Rice,WR,KC,9400,44104960,15.364,15.364,0.8782481863434318,1.0442312192838754,14.090221404650576,DEN,22.31,42.72,8.0,1.0,8.4652,statline_mc+recal_10_4b,3.7708936323032183,29.28226637062997,0.0,0.0,0.0,0.1705,0.9030750068725396,0.006,8.14925,5.30775,57.47663903963321,0.40725,FLEX,showdown,82.93181818181819,46.37809975569549,True,ACTIVE
00-0038134,Kenneth Walker III,RB,KC,15900,44105012,17.113500000000002,17.113500000000002,0.7716516452170188,1.0442312192838754,13.789736412937527,DEN,22.31,42.72,17.0,1.0,11.2809,statline_mc+recal_10_4b,2.7323433647962005,30.68318188607881,0.0,0.0,0.0,11.673,42.85333839943232,0.227,2.23375,1.79025,12.390737686817875,0.03675,CPT,showdown,74.20454545454545,5.312626201279394,True,ACTIVE
00-0039732,Bo Nix,QB,DEN,9800,44104958,15.1562,15.1562,0.9247311827956992,0.9557687807161244,13.39546939626478,KC,20.42,42.72,17.0,1.0,7.7623,statline_mc+recal_10_4b,4.414171201569038,24.491756311055266,30.26375,174.20117860647932,1.10075,4.161,15.204222520056089,0.17825,0.0,0.0,0.0,0.0,FLEX,showdown,72.84090909090908,23.667435814745662,True,ACTIVE
00-0034348,Courtland Sutton,WR,DEN,12000,44105018,15.554100000000002,15.554100000000002,0.8883781436614301,0.9557687807161244,13.206689963048015,KC,20.42,42.72,17.0,1.0,11.4912,statline_mc+recal_10_4b,2.418126017319992,29.052755975086452,0.0,0.0,0.0,0.0,0.0,0.0,5.32325,3.20725,38.41209975365346,0.24975,CPT,showdown,64.20454545454545,2.727593238757929,True,ACTIVE
00-0030506,Travis Kelce,TE,KC,10500,44105020,12.14205,12.14205,1.0267224734124816,1.0442312192838754,13.01798442071312,DEN,22.31,42.72,17.0,1.0,9.8829,statline_mc+recal_10_4b,2.394702775412805,28.14446715005036,0.0,0.0,0.0,0.0,0.0,0.0,4.611,3.18,36.88406280475412,0.26575,CPT,showdown,73.75,5.154052297749321,True,ACTIVE
