player_id,player_name,position,team,salary,site_player_id,season_avg,recent_form,matchup_factor,vegas_factor,final_projection,opponent,implied_total,over_under,salary_anchor,final_projection_pre_anchor,anchor_weight_used,points_above_anchor,chalk_score,estimated_ownership_pct
00-0036755,Jaret Patterson,RB,WAS,4000,5951,1.35,0.982,0.8387076609627869,0.9156816390858944,2.3874779298382376,DAL,20.75,48.0,4.6933,0.8954754138512153,0.3929,-2.3058,33.868583409005936,0.5147478002678436
00-0033854,Dare Ogunbowale,RB,JAX,4000,5697,0.9375,0.636,0.8794285610265679,0.7943262411347518,2.3451958062454112,TEN,18.0,44.5,4.6933,0.5495867169036671,0.4333,-2.3481,29.2919715827146,0.3793918657180875
00-0035101,Davion Davis,WR,HOU,3000,5979,0.0,0.0,0.9384366948485716,0.6729708431836092,2.299183,SEA,15.25,40.5,2.7701,0.0,0.83,-0.4709,30.104886298215312,0.3815788570741982
00-0036571,Marquez Stevenson,WR,BUF,3000,5976,0.0,0.0,1.0085483965689654,1.0811662726556344,2.299183,TB,24.5,52.5,2.7701,0.0,0.83,-0.4709,41.76291738629821,0.8300779438113387
00-0036951,Frank Darby,WR,ATL,3000,5942,1.2000000000000002,1.0000000000000002,0.8934784696216798,0.8494877856579984,2.221793036219012,CAR,19.25,41.0,2.7701,0.8348989513612198,0.7167,-0.5483,34.04594847438112,0.4962376824630354
00-0035544,Tom Kennedy,WR,DET,3000,5960,1.25,1.0416666666666667,0.9273537454357258,0.6398739164696612,2.1778838740614086,DEN,14.5,42.0,2.7701,0.6799254378637957,0.7167,-0.5922,28.42256764536557,0.3410956563810758
00-0036877,Jaelon Darden,WR,TB,3000,5956,1.9,1.6850000000000005,0.6902750014739814,1.235618597320725,2.137064059395464,BUF,28.0,52.5,2.7701,1.528853057638165,0.49,-0.633,47.4105857800806,1.2095828545433378
00-0034438,Logan Woodside,QB,TEN,4000,1560,-0.1,-0.1,1.0257654959904068,1.1694247438928291,2.115847857142857,JAX,26.5,44.5,3.3283,0.0,0.6357,-1.2125,40.94892171964711,0.7227415761922478
00-0032208,Phillip Dorsett,WR,HOU,3000,5384,0.65,0.7583333333333334,0.9384366948485716,0.6729708431836092,2.111239441224069,SEA,15.25,40.5,2.7701,0.444709792555539,0.7167,-0.6589,28.542386298215312,0.3438312089791424
00-0033111,Pharoh Cooper,WR,NYG,3000,5462,1.5,2.076086956521739,0.8357989459383041,0.7612293144208038,2.0762939735879216,LAC,17.25,44.0,2.7701,1.1376152319715804,0.575,-0.6938,29.816673862982157,0.3743171264096476
00-0033266,JoJo Natson,WR,CLE,3000,5602,0.0,0.0,0.996742646107456,1.037037037037037,1.9852383333333328,BAL,23.5,44.0,2.7701,0.0,0.7167,-0.7849,37.03979562464019,0.6058575064067769
00-0029269,Travis Benjamin,WR,SF,3000,5173,0.0,0.0,1.033942806745355,1.136327817178881,1.9852383333333328,CIN,25.75,49.0,2.7701,0.0,0.7167,-0.7849,40.6019717904433,0.7682561694720602
00-0036652,Racey McMath,WR,TEN,3000,5957,0.0,0.0,1.1015487981637149,1.1694247438928291,1.9852383333333328,JAX,26.5,44.5,2.7701,0.0,0.7167,-0.7849,41.47632412204952,0.8143688426090592
00-0036429,Charlie Woerner,TE,SF,2500,4797,2.04,1.577,0.9603932294763544,1.136327817178881,1.961592643072472,CIN,25.75,49.0,1.9508,1.973655008859352,0.5278,0.0108,48.1505829015544,0.935248169826544
00-0034365,Ian Thomas,TE,CAR,2500,4730,2.76,1.045,1.0746378086970307,0.9598108747044918,1.957801466656551,ATL,21.75,41.0,1.9508,1.9623318274343196,0.3929,0.007,41.88860103626944,0.616061292046462
00-0036534,Shane Zylstra,TE,DET,2500,4824,0.0,0.0,0.6635683989376461,0.6398739164696612,1.9508,DEN,14.5,42.0,1.9508,0.0,1.0,0.0,32.97117875647668,0.3399680491160256
00-0035457,Tyron Johnson,WR,LV,3000,5878,0.9,0.9695652173913044,0.9161744225497248,0.8384554767533491,1.8979886624475,KC,19.0,48.0,2.7701,0.7180733234058829,0.575,-0.8721,30.5210132412205,0.3923127401626882
00-0036754,Brock Wright,TE,DET,2500,5971,3.5500000000000003,4.967391304347826,0.6635683989376461,0.6398739164696612,1.8902131235025093,DEN,14.5,42.0,1.9508,1.808242643535316,0.575,-0.0606,32.40867875647668,0.3274553271119941
00-0029664,Josh Gordon,WR,KC,3000,5165,0.76,0.763,0.8986826371720594,1.2797478329393224,1.875565369344315,LV,29.0,48.0,2.7701,0.8757913703761969,0.5278,-0.8945,45.68778785261946,1.078339498623844
00-0031787,Jake Kumerow,WR,BUF,3000,5704,0.0,0.0,1.0085483965689654,1.0811662726556344,1.760992142857143,TB,24.5,52.5,2.7701,0.0,0.6357,-1.0091,37.70041738629821,0.633136647233987
00-0035631,Drew Sample,TE,CIN,2500,4756,2.16,2.453,0.6418012446981409,1.026004728132388,1.7468046036296705,SF,23.25,49.0,1.9508,1.5188097488628316,0.5278,-0.204,41.26975388601036,0.5911619352415872
00-0035022,Penny Hart,WR,SEA,3000,5894,1.0875,0.491,1.0225225501764663,1.1142631993695824,1.7099455957579786,HOU,25.25,40.5,2.7701,0.8992392866317269,0.4333,-1.0602,37.885002878526194,0.6409759718063179
00-0033006,Jaydon Mickens,WR,JAX,3000,5600,0.4285714285714285,1.0499999999999998,1.2559872888948915,0.7943262411347518,1.6706798212423966,TEN,18.0,44.5,2.7701,0.7375584930531702,0.4591,-1.0994,27.46887593552101,0.3200840148912109
00-0032098,Daniel Brown,TE,NYJ,2500,5436,0.0,0.0,0.8311095255083838,0.8274231678486998,1.6191640000000005,NO,18.75,42.0,1.9508,0.0,0.83,-0.3316,34.574805699481864,0.3783274546941413
00-0033481,Marcus Kemp,WR,KC,3000,5666,0.4888888888888889,0.866,0.8986826371720594,1.2797478329393224,1.598484937613629,LV,29.0,48.0,2.7701,0.7791201554218533,0.4115,-1.1716,44.12528785261946,0.971664877725924
00-0034854,KhaDarel Hodge,WR,DET,3000,5675,1.6666666666666667,0.7689999999999999,0.9273537454357258,0.6398739164696612,1.5652541170316223,DEN,14.5,42.0,2.7701,0.7226494799230189,0.4115,-1.2048,23.73506764536557,0.2495509131742084
00-0035249,Josh Oliver,TE,BAL,2500,4766,1.4333333333333331,1.388,1.003267927220835,0.9046493301812452,1.556253632513731,CLE,20.5,44.0,1.9508,1.2803290487161445,0.4115,-0.3945,36.214378238341965,0.422025162399411
00-0032543,Alex Erickson,WR,CAR,3000,5480,0.7083333333333334,0.8049999999999999,1.0976938592375076,0.9598108747044918,1.5123811804774827,ATL,21.75,41.0,2.7701,0.797207734082326,0.3625,-1.2577,31.77748992515832,0.4265904589736167
00-0035399,Stanley Morgan,WR,CIN,3000,5779,0.1857142857142857,0.26,1.0164510213676905,1.026004728132388,1.3974425993081374,SF,23.25,49.0,2.7701,0.2324140491410946,0.4591,-1.3727,32.53364277489925,0.4486462119521688
00-0028097,Lee Smith,TE,ATL,2500,4535,2.4125,0.136,0.8640900622349069,0.8494877856579984,1.3753742336957884,CAR,19.25,41.0,1.9508,0.9353427653455092,0.4333,-0.5754,34.90705958549223,0.386801005047542
00-0036630,Tylan Wallace,WR,BAL,3000,5937,0.0,0.0,0.9524108484560728,0.9046493301812452,1.357349,CLE,20.5,44.0,2.7701,0.0,0.49,-1.4128,28.853267127230858,0.3510316021342416
00-0027691,Andre Roberts,WR,LAC,3000,3978,0.4833333333333333,0.152,1.0571688137757542,1.1804570527974785,1.2568851816791522,NYG,26.75,44.0,2.7701,0.3964296967516112,0.3625,-1.5132,37.97567645365573,0.6448623452134585
00-0031319,Diontae Spencer,WR,DEN,3000,5765,0.0636363636363636,0.0,1.0046934576427582,1.2135539795114263,1.067586119916944,DET,27.5,42.0,2.7701,0.0387943100271829,0.3767,-1.7025,40.48053396660909,0.7620615880313735
