player_id,player_name,position,team,salary,site_player_id,season_avg,recent_form,matchup_factor,vegas_factor,final_projection,opponent,implied_total,over_under,games_played,participation_effective,sigma,sigma_source,statline_p10,statline_p90,proj_pass_att,proj_pass_yd,proj_pass_td,proj_rush_att,proj_rush_yd,proj_rush_td,proj_targets,proj_rec,proj_rec_yd,proj_rec_td,roster_role,slate_format,chalk_score,estimated_ownership_pct,ownership_available
00-0040363,Keleki Latu,TE,BUF,300,44138521,1.137,1.137,2.0758782201405155,1.2808271917280827,3.0231435193834817,DET,29.11,53.67,1.0,1.0,7.828949999999999,statline_mc+recal_10_4b,0.0,10.447912927499498,0.0,0.0,0.0,0.0,0.0,0.0,0.568,0.38025,10.78929012922321,0.0875,CPT,showdown,47.58152173913043,1.2205650389364588,True
00-0040697,Thomas Gordon,TE,DET,300,44138522,2.57475,2.57475,1.0791569086651054,1.080629193708063,3.0025893145643243,BUF,24.56,53.67,0.0,0.0,7.068150000000001,statline_mc+recal_10_4b,0.0,8.358431693097744,0.0,0.0,0.0,0.0,0.0,0.0,1.03625,0.665,8.977262097095492,0.07175,CPT,showdown,12.925271739130434,0.12110434271799146,True
00-0040390,Jackson Meeks,TE,DET,300,44138520,2.472,2.472,1.0791569086651054,1.080629193708063,2.88281646824233,BUF,24.56,53.67,0.0,0.0,6.8580000000000005,statline_mc+recal_10_4b,0.0,7.70293500221714,0.0,0.0,0.0,0.0,0.0,0.0,1.014,0.6745,8.698776454948863,0.06275,CPT,showdown,12.27853260869565,0.11599377994229261,True
00-0036754,Brock Wright,TE,DET,2700,44138503,2.44125,2.44125,1.0791569086651054,1.080629193708063,2.8469172963855502,BUF,24.56,53.67,1.0,1.0,6.789300000000001,statline_mc+recal_10_4b,0.0,8.046599342382216,0.0,0.0,0.0,0.0,0.0,0.0,0.97625,0.67075,8.234448642570332,0.06625,CPT,showdown,24.86413043478261,0.2684263094431095,True
00-0034270,Tyler Conklin,TE,DET,2400,44138504,2.41845,2.41845,1.0791569086651054,1.080629193708063,2.8203597345758684,BUF,24.56,53.67,0.0,0.0,6.80145,statline_mc+recal_10_4b,0.0,7.7248456678529855,0.0,0.0,0.0,0.0,0.0,0.0,0.995,0.666,8.57739823050579,0.05825,CPT,showdown,11.783967391304346,0.11223170781248719,True
00-0039364,Sione Vaki,RB,DET,3000,44138453,1.7861,1.7861,1.4594376429436298,1.080629193708063,2.8168935183085937,BUF,24.56,53.67,1.0,1.0,5.5181,statline_mc+recal_10_4b,0.0,7.572429351846842,0.0,0.0,0.0,1.46575,9.352319047666224,0.06375,0.7415,0.56225,6.889116135419711,0.0375,FLEX,showdown,32.90760869565217,2.0230979012110657,True
00-0040241,Dominic Lovett,WR,DET,200,44138473,1.9778,1.9778,1.300284437220642,1.080629193708063,2.779042043181272,BUF,24.56,53.67,0.0,0.0,5.5702,statline_mc+recal_10_4b,0.0,7.800542782949093,0.0,0.0,0.0,0.06,0.45831627950720194,0.0035,1.2355,0.76075,13.827104152305512,0.0855,FLEX,showdown,15.588315217391303,0.6376347739798576,True
00-0039471,Frank Gore Jr.,RB,BUF,600,44138510,1.9335,1.9335,1.0762814475985472,1.2808271917280827,2.665430583532248,DET,29.11,53.67,1.0,1.0,7.5245999999999995,statline_mc+recal_10_4b,0.0,7.261645555894972,0.0,0.0,0.0,1.285,7.660611438881906,0.056,0.36675,0.276,2.986425784666416,0.0155,CPT,showdown,41.38586956521739,0.8075667376419638,True
00-0038181,Lucky Jackson,WR,DET,200,44138472,1.8944,1.8944,1.300284437220642,1.080629193708063,2.661877166436361,BUF,24.56,53.67,0.0,0.0,5.6098,statline_mc+recal_10_4b,0.0,7.482710822311439,0.0,0.0,0.0,0.059,0.43149960248385866,0.0025,1.20425,0.752,13.144772061879756,0.0825,FLEX,showdown,14.94157608695652,0.610726799688788,True
00-0037197,Isiah Pacheco,RB,DET,200,44138465,1.6479,1.6479,1.4594376429436298,1.080629193708063,2.5988688673185676,BUF,24.56,53.67,0.0,0.0,5.363,statline_mc+recal_10_4b,0.0,7.385533217874002,0.0,0.0,0.0,1.34075,9.246537097639317,0.0695,0.6645,0.494,5.649651575546355,0.03025,FLEX,showdown,14.561141304347826,0.5954321259129327,True
00-0041446,Kendrick Law,WR,DET,200,44138468,1.8489,1.8489,1.300284437220642,1.080629193708063,2.597999938046031,BUF,24.56,53.67,0.0,0.0,5.4507,statline_mc+recal_10_4b,0.0,7.250548983559998,0.0,0.0,0.0,0.05825,0.28594210590428626,0.00325,1.21025,0.7445,13.024057274556021,0.078,FLEX,showdown,14.180706521739129,0.5805204827262526,True
00-0039875,Ray Davis,RB,BUF,3600,44138501,1.8688500000000001,1.8688500000000001,1.0762814475985472,1.2808271917280827,2.5761977033817636,DET,29.11,53.67,1.0,1.0,7.253550000000001,statline_mc+recal_10_4b,0.0,7.216850197234832,0.0,0.0,0.0,1.29825,7.645344508919253,0.055,0.357,0.265,2.74430684695917,0.01375,CPT,showdown,28.342391304347828,0.33847846841979157,True
00-0039652,Jabari Small,RB,DET,200,44138466,1.5989,1.5989,1.4594376429436298,1.080629193708063,2.5216505717025623,BUF,24.56,53.67,0.0,0.0,5.3889,statline_mc+recal_10_4b,0.0,7.067469467261192,0.0,0.0,0.0,1.31825,8.901850658386872,0.05575,0.6475,0.483,6.179655058638753,0.02975,FLEX,showdown,13.800271739130434,0.565982277741594,True
00-0035544,Tom Kennedy,WR,DET,1800,44138506,1.7484,1.7484,1.300284437220642,1.080629193708063,2.456663274796281,BUF,24.56,53.67,1.0,1.0,7.373849999999999,statline_mc+recal_10_4b,0.0,6.807610198647486,0.0,0.0,0.0,0.0395,0.33370351566948275,0.0025,0.73375,0.44725,8.124051649639059,0.05175,CPT,showdown,29.64673913043478,0.36922898357221745,True
00-0035537,Ty Johnson,RB,BUF,2000,44138456,1.7469,1.7469,1.0762814475985472,1.2808271917280827,2.4080945413313057,DET,29.11,53.67,0.0,0.0,5.2331,statline_mc+recal_10_4b,0.0,6.785649706389008,0.0,0.0,0.0,1.51375,8.941537945515089,0.063,0.628,0.4765,5.039407467797965,0.024,FLEX,showdown,16.767663043478258,0.6897911380281118,True
00-0038896,Jacob Saylors,RB,DET,2100,44138505,1.5152999999999999,1.5152999999999999,1.4594376429436298,1.080629193708063,2.389762234084224,BUF,24.56,53.67,1.0,1.0,7.4091000000000005,statline_mc+recal_10_4b,0.0,6.543748789309014,0.0,0.0,0.0,0.781,5.081086961048866,0.0415,0.39475,0.29875,4.130661266179296,0.01975,CPT,showdown,28.55978260869565,0.3434196728110692,True
00-0037524,Tay Martin,WR,DET,1200,44138508,1.69875,1.69875,1.300284437220642,1.080629193708063,2.3868605618415666,BUF,24.56,53.67,1.0,1.0,7.41195,statline_mc+recal_10_4b,0.0,6.4621386152588975,0.0,0.0,0.0,0.0335,0.2105821561500421,0.0015,0.7065,0.4315,8.021821589460401,0.0515,CPT,showdown,27.472826086956523,0.31941444718841966,True
00-0035500,Greg Dortch,WR,BUF,1000,44138461,1.0116,1.0116,1.8073953677366923,1.2808271917280827,2.3418628873532006,DET,29.11,53.67,1.0,1.0,5.7019,statline_mc+recal_10_4b,0.0,7.482541522827556,0.0,0.0,0.0,0.04275,0.6178080870746734,0.00325,0.705,0.42975,12.585820786457335,0.084,FLEX,showdown,46.82065217391304,5.114942628276198,True
00-0033949,Joshua Dobbs,QB,DET,6000,44138444,2.2995,2.2995,0.9397323818019626,1.080629193708063,2.335173327989325,BUF,24.56,53.67,0.0,0.0,6.7129,statline_mc+recal_10_4b,0.2148066782321559,6.385865279748378,2.818,20.565322649780185,0.13475,1.714,7.20310421998118,0.0705,0.0,0.0,0.0,0.0,FLEX,showdown,9.539402173913043,0.42602788219430054,True
00-0041453,Luke Altmyer,QB,DET,6000,44138443,2.2977,2.2977,0.9397323818019626,1.080629193708063,2.3333126374246858,BUF,24.56,53.67,0.0,0.0,6.7058,statline_mc+recal_10_4b,0.2265340406639909,6.338589797691986,2.85125,20.65231997409221,0.13875,1.695,6.737198384609977,0.0735,0.0,0.0,0.0,0.0,FLEX,showdown,9.158967391304346,0.4153586967567191,True
00-0040363,Keleki Latu,TE,BUF,200,44138475,0.758,0.758,2.0758782201405155,1.2808271917280827,2.015429012922321,DET,29.11,53.67,1.0,1.0,5.2193,statline_mc+recal_10_4b,0.0,6.965275284999666,0.0,0.0,0.0,0.0,0.0,0.0,0.568,0.38025,10.78929012922321,0.0875,FLEX,showdown,44.32065217391304,4.329705458699768,True
00-0040697,Thomas Gordon,TE,DET,200,44138476,1.7165,1.7165,1.0791569086651054,1.080629193708063,2.0017262097095494,BUF,24.56,53.67,0.0,0.0,4.7121,statline_mc+recal_10_4b,0.0,5.572287795398496,0.0,0.0,0.0,0.0,0.0,0.0,1.03625,0.665,8.977262097095492,0.07175,FLEX,showdown,11.783967391304346,0.4947944760484815,True
00-0040390,Jackson Meeks,TE,DET,200,44138474,1.648,1.648,1.0791569086651054,1.080629193708063,1.9218776454948865,BUF,24.56,53.67,0.0,0.0,4.572,statline_mc+recal_10_4b,0.0,5.135290001478094,0.0,0.0,0.0,0.0,0.0,0.0,1.014,0.6745,8.698776454948863,0.06275,FLEX,showdown,11.40353260869565,0.4824031414924851,True
00-0036754,Brock Wright,TE,DET,1800,44138457,1.6275,1.6275,1.0791569086651054,1.080629193708063,1.8979448642570333,BUF,24.56,53.67,1.0,1.0,4.5262,statline_mc+recal_10_4b,0.0,5.364399561588144,0.0,0.0,0.0,0.0,0.0,0.0,0.97625,0.67075,8.234448642570332,0.06625,FLEX,showdown,31.494565217391305,1.8412175275279818,True
00-0034270,Tyler Conklin,TE,DET,1600,44138458,1.6123,1.6123,1.0791569086651054,1.080629193708063,1.880239823050579,BUF,24.56,53.67,0.0,0.0,4.5343,statline_mc+recal_10_4b,0.0,5.14989711190199,0.0,0.0,0.0,0.0,0.0,0.0,0.995,0.666,8.57739823050579,0.05825,FLEX,showdown,10.64266304347826,0.45854366422200976,True
00-0039471,Frank Gore Jr.,RB,BUF,400,44138464,1.289,1.289,1.0762814475985472,1.2808271917280827,1.7769537223548322,DET,29.11,53.67,1.0,1.0,5.0164,statline_mc+recal_10_4b,0.0,4.841097037263315,0.0,0.0,0.0,1.285,7.660611438881906,0.056,0.36675,0.276,2.986425784666416,0.0155,FLEX,showdown,38.88586956521739,3.0137365141401764,True
00-0039875,Ray Davis,RB,BUF,2400,44138455,1.2459,1.2459,1.0762814475985472,1.2808271917280827,1.7174651355878423,DET,29.11,53.67,1.0,1.0,4.8357,statline_mc+recal_10_4b,0.0,4.811233464823221,0.0,0.0,0.0,1.29825,7.645344508919253,0.055,0.357,0.265,2.74430684695917,0.01375,FLEX,showdown,37.79891304347826,2.803074660097373,True
00-0035544,Tom Kennedy,WR,DET,1200,44138460,1.1656,1.1656,1.300284437220642,1.080629193708063,1.637775516530854,BUF,24.56,53.67,1.0,1.0,4.9159,statline_mc+recal_10_4b,0.0,4.538406799098325,0.0,0.0,0.0,0.0395,0.33370351566948275,0.0025,0.73375,0.44725,8.124051649639059,0.05175,FLEX,showdown,27.14673913043478,1.3779156792906426,True
00-0038896,Jacob Saylors,RB,DET,1400,44138459,1.0102,1.0102,1.4594376429436298,1.080629193708063,1.5931748227228162,BUF,24.56,53.67,1.0,1.0,4.9394,statline_mc+recal_10_4b,0.0,4.362499192872676,0.0,0.0,0.0,0.781,5.081086961048866,0.0415,0.39475,0.29875,4.130661266179296,0.01975,FLEX,showdown,26.05978260869565,1.281598608985367,True
00-0037524,Tay Martin,WR,DET,800,44138462,1.1325,1.1325,1.300284437220642,1.080629193708063,1.5912403745610444,BUF,24.56,53.67,1.0,1.0,4.9413,statline_mc+recal_10_4b,0.0,4.308092410172598,0.0,0.0,0.0,0.0335,0.2105821561500421,0.0015,0.7065,0.4315,8.021821589460401,0.0515,FLEX,showdown,24.972826086956523,1.1920141553210226,True
