player_id,player_name,position,team,salary,site_player_id,season_avg,recent_form,matchup_factor,vegas_factor,final_projection,opponent,implied_total,over_under,games_played,participation_effective,sigma,sigma_source,statline_p10,statline_p90,proj_pass_att,proj_pass_yd,proj_pass_td,proj_rush_att,proj_rush_yd,proj_rush_td,proj_targets,proj_rec,proj_rec_yd,proj_rec_td,engine_projection,stack_delta,dk_avg_ppg,ffc_own_pct,chalk_score,estimated_ownership_pct,roster_role,slate_format,ownership_available,injury_raw_status,injury_status,estimated_ownership_pct_heuristic_x,estimated_ownership_pct_heuristic_y
00-0037013,Zach Wilson,QB,NO,4000,44265601,0.8233,0.8233,1.0,1.0496832077647802,0.8642238272378321,LV,23.36,43.67,0.0,0.0,6.1407,statline_mc+recal_10_4b,0.0,1.4803522417753192,0.0,0.0,0.0,0.77925,3.423743484654623,0.03175,0.0,0.0,0.0,0.0,0.4801243484654622,0.3840994787723698,0.0,,37.31401227880101,0.2678234792011114,,classic,True,,ACTIVE,0.4030294447469091,0.4729619373172716
00-0040172,Jordan Watkins,WR,SF,3100,44265763,0.6521,0.6521,1.0,1.2658208888156617,0.8254974524264187,ARI,28.17,47.89,0.0,0.0,3.6322,statline_mc+recal_10_4b,0.0,1.869551656900024,0.0,0.0,0.0,0.014,0.1205062703924423,0.00125,0.22825,0.13875,2.315590687532106,0.01125,0.4586096957924548,0.3668877566339639,0.0,,53.563673708920184,0.34148377978490707,,classic,True,,ACTIVE,2.3873547267098454,2.7824323048891
00-0038735,Princeton Fant,TE,DAL,2500,44265963,0.6986,0.6986,1.0,1.122028668573911,0.0,BAL,24.97,53.33,0.0,0.0,3.4246,statline_mc+recal_10_4b,0.0,1.8211954933372816,0.0,0.0,0.0,0.0,0.0,0.0,0.22425,0.14975,1.8622225619536903,0.017,0.435472256195369,0.3483778049562952,0.0,,33.87143373058866,0.0,,classic,True,Injured Reserve,OUT,2.076845955923076,0.0
00-0040154,Tai Felton,WR,MIN,3000,44265839,0.7853,0.7853,1.0,0.983628656591226,0.7724144292453229,TB,21.89,42.5,0.0,0.0,3.5607,statline_mc+recal_10_4b,0.0,1.7415887072779772,0.0,0.0,0.0,0.00825,0.0354918226613054,0.0,0.24525,0.15225,1.9856994509238213,0.0125,0.4291191273585127,0.3432953018868102,0.0,,38.13732394366197,0.2768725963198279,,classic,True,,ACTIVE,0.963438719557461,1.122875870554898
00-0035289,Gardner Minshew II,QB,ARI,4000,44265605,0.8636,0.8636,1.0,0.8861195572397886,0.76524448373096,SF,19.72,47.89,0.0,0.0,6.0493,statline_mc+recal_10_4b,0.0,1.2773554455929743,0.0,0.0,0.0,0.748,2.8038582429497767,0.03175,0.0,0.0,0.0,0.0,0.4251358242949777,0.3401086594359822,0.0,,28.08234019501625,0.23151219488382274,,classic,True,,ACTIVE,0.2084302544661751,0.2445964636895431
00-0039623,Mason Tipton,WR,NO,3000,44265773,0.7267,0.7267,1.0,1.0496832077647802,0.0,LV,23.36,43.67,0.0,0.0,3.6525,statline_mc+recal_10_4b,0.0,1.6460653859588876,0.0,0.0,0.0,0.01275,0.1466861476358923,0.00075,0.20975,0.12875,1.8136270202926204,0.01575,0.4237813167928512,0.339025053434281,0.0,,26.362089201877932,0.0,,classic,True,Out,OUT,1.3491901215634643,0.0
00-0035359,David Sills V,WR,TB,3000,44265831,0.8084,0.8084,1.0,0.9261117684945256,0.0,MIN,20.61,42.5,0.0,0.0,3.5097,statline_mc+recal_10_4b,0.0,1.646259685515772,0.0,0.0,0.0,0.0165,0.0874821260543256,0.0,0.23525,0.1465,1.791693612532776,0.01325,0.4159175738587101,0.3327340590869681,0.0,,17.664906103286384,0.0,,classic,True,Injured Reserve,OUT,0.7796897387976801,0.0
00-0037282,James Mitchell,TE,DAL,2500,44265967,0.6565,0.6565,1.0,1.122028668573911,0.7365717402741525,BAL,24.97,53.33,0.0,0.0,3.362,statline_mc+recal_10_4b,0.0,1.7345349282683689,0.0,0.0,0.0,0.0,0.0,0.0,0.2245,0.14275,1.8195652237452915,0.01425,0.4092065223745291,0.3273652178996233,0.0,,57.42912603828098,0.2874239024075007,,classic,True,,ACTIVE,1.962637613112371,2.1218721794484767
00-0039916,Ricky Pearsall,WR,SF,3000,44265805,0.5664,0.5664,1.0,1.2658208888156617,0.0,ARI,28.17,47.89,0.0,0.0,3.5205,statline_mc+recal_10_4b,0.0,1.660679222670882,0.0,0.0,0.0,0.01125,0.0996230685263391,0.0,0.1965,0.1235,2.013220454837528,0.01025,0.3982843523363867,0.3186274818691094,0.0,,35.376173708920184,0.0,,classic,True,Injured Reserve,OUT,2.1301989004078106,0.0
00-0038740,Jalen Moreno-Cropper,WR,NO,3000,44265777,0.6747,0.6747,1.0,1.0496832077647802,0.7081962821129589,LV,23.36,43.67,0.0,0.0,3.5532,statline_mc+recal_10_4b,0.0,1.6662243276854385,0.0,0.0,0.0,0.008,0.1244074663455631,0.001,0.2225,0.135,1.810016323170875,0.00975,0.3934423789516438,0.3147539031613151,0.0,,43.862089201877936,0.29665214423502245,,classic,True,,ACTIVE,1.2082951327130134,1.5724643420917535
00-0034775,Christian Kirk,WR,SF,3000,44265801,0.5587,0.5587,1.0,1.2658208888156617,0.0,ARI,28.17,47.89,0.0,0.0,3.5917,statline_mc+recal_10_4b,0.0,1.5920855831327536,0.0,0.0,0.0,0.0115,0.0769748794040963,0.00125,0.1865,0.113,1.8597548584664405,0.01275,0.3929229737870537,0.3143383790296429,0.0,,35.376173708920184,0.0,,classic,True,Injured Reserve,OUT,1.9791865838680736,0.0
00-0038579,Aidan O'Connell,QB,LV,4000,44265602,0.7559,0.7559,1.0,0.9126312478468614,0.6898351689460518,NO,20.31,43.67,0.0,0.0,5.977,statline_mc+recal_10_4b,0.0,1.1591431426770216,0.0,0.0,0.0,0.68425,2.434917605255844,0.03,0.0,0.0,0.0,0.0,0.3832417605255843,0.3065934084204674,0.0,,24.75081256771398,0.22728446119177176,,classic,True,Questionable,QUESTIONABLE,0.1642908307037177,0.1927980959849961
00-0039710,Jeshaun Jones,WR,MIN,3000,44265843,0.6998,0.6998,1.0,0.983628656591226,0.0,TB,21.89,42.5,0.0,0.0,3.453,statline_mc+recal_10_4b,0.0,1.6298417480144352,0.0,0.0,0.0,0.00825,0.0471431668378485,0.0,0.235,0.14275,1.6620647003844595,0.01125,0.3824207867222308,0.3059366293777846,0.0,,20.012323943661972,0.0,,classic,True,Suspension,OUT,0.772723006469462,0.0
00-0040509,Ben Yurosek,TE,MIN,2500,44265943,0.6977,0.6977,1.0,0.983628656591226,0.0,TB,21.89,42.5,0.0,0.0,3.3053,statline_mc+recal_10_4b,0.0,1.6620575374650797,0.0,0.0,0.0,0.0,0.0,0.0,0.21925,0.14575,1.6074957190630603,0.0125,0.381249571906306,0.3049996575250449,0.0,,17.310400866738895,0.0,,classic,True,Injured Reserve,OUT,0.700157338309778,0.0
00-0041561,Carson Beck,QB,ARI,4000,44265606,0.7637,0.7637,1.0,0.8861195572397886,0.676773595124503,SF,19.72,47.89,0.0,0.0,5.9809,statline_mc+recal_10_4b,0.0,1.1453374108769894,0.0,0.0,0.0,0.7325,2.6973533062472383,0.0255,0.0,0.0,0.0,0.0,0.3759853306247238,0.3007882644997791,0.0,,24.236186348862404,0.22728446119177176,,classic,True,,ACTIVE,0.1583613108082791,0.18583970310908818
00-0038979,Cedric Tillman,WR,NO,3000,44265779,0.6375,0.6375,1.0,1.0496832077647802,0.669122112377389,LV,23.36,43.67,0.0,0.0,3.4055,statline_mc+recal_10_4b,0.0,1.6114802406302997,0.0,0.0,0.0,0.0125,0.0777459319915731,0.001,0.2135,0.12925,1.7720991367716985,0.0085,0.3717345068763272,0.2973876055010617,0.0,,43.237089201877936,0.29421177674226456,,classic,True,,ACTIVE,1.0821137098499598,1.5157029541965106
00-0039923,J.J. McCarthy,QB,MIN,4100,44265599,0.6661,0.6661,1.0,0.983628656591226,0.6551948823707021,TB,21.89,42.5,0.0,0.0,5.9819,statline_mc+recal_10_4b,0.0,1.1257119936695592,0.0,0.0,0.0,0.59875,2.6124715687261237,0.02325,0.0,0.0,0.0,0.0,0.3639971568726123,0.2911977254980898,0.0,,19.618093174431205,0.2276528082748961,,classic,True,,ACTIVE,0.1138652123912409,0.13362277160524247
00-0029714,Andrew DePaola,TE,MIN,2500,44265947,0.645,0.645,1.0,0.983628656591226,0.634463593304852,TB,21.89,42.5,0.0,0.0,3.2473,statline_mc+recal_10_4b,0.0,1.5890502775206756,0.0,0.0,0.0,0.0,0.0,0.0,0.20075,0.13475,1.4622977405825108,0.01225,0.3524797740582511,0.2819838192466009,0.0,,39.906554712892735,0.22652305703903053,,classic,True,,ACTIVE,0.6616548152473138,0.7569631639945298
00-0038590,Justin Shorter,WR,LV,3000,44265791,0.6944,0.6944,1.0,0.9126312478468614,0.0,NO,20.31,43.67,0.0,0.0,3.3639,statline_mc+recal_10_4b,0.0,1.5473667785105676,0.0,0.0,0.0,0.0085,0.0430455648295248,0.001,0.2025,0.12875,1.579964747792476,0.009,0.3520510312622001,0.2816408250097601,0.0,,18.991197183098592,0.0,,classic,True,Injured Reserve,OUT,0.6760891572892368,0.0
00-0039631,Cam Grandy,TE,MIN,2500,44265945,0.636,0.636,1.0,0.983628656591226,0.6256021074498016,TB,21.89,42.5,0.0,0.0,3.2597,statline_mc+recal_10_4b,0.0,1.5377186078002882,0.0,0.0,0.0,0.0,0.0,0.0,0.19675,0.1305,1.4030672636100086,0.013,0.3475567263610009,0.2780453810888007,0.0,,38.945016251354275,0.22369218876377378,,classic,True,,ACTIVE,0.6252695938270127,0.7153368179085304
00-0039737,Tip Reiman,TE,ARI,2500,44265921,0.6998,0.6998,1.0,0.8861195572397886,0.0,SF,19.72,47.89,0.0,0.0,3.2315,statline_mc+recal_10_4b,0.0,1.5726285655930896,0.0,0.0,0.0,0.0,0.0,0.0,0.20125,0.13275,1.3551642252575224,0.01275,0.3445164225257522,0.2756131380206018,0.0,,17.697724810400864,0.0,,classic,True,Out,OUT,0.6045023649410626,0.0
00-0037277,Teagan Quitoriano,TE,ARI,2500,44265925,0.6989,0.6989,1.0,0.8861195572397886,0.6193472275714567,SF,19.72,47.89,0.0,0.0,3.2087,statline_mc+recal_10_4b,0.0,1.5408542008596358,0.0,0.0,0.0,0.0,0.0,0.0,0.21125,0.13725,1.393317930952537,0.01125,0.3440817930952537,0.2752654344762029,0.0,,38.37080173347779,0.22201921813600087,,classic,True,,ACTIVE,0.5712600278634504,0.6915781647216243
00-0037311,Ko Kieft,TE,TB,2500,44265931,0.6552,0.6552,1.0,0.9261117684945256,0.6067600253393434,MIN,20.61,42.5,0.0,0.0,3.2328,statline_mc+recal_10_4b,0.0,1.548804911369365,0.0,0.0,0.0,0.0,0.0,0.0,0.19225,0.13175,1.4008890296630176,0.011,0.3370889029663018,0.2696711223730415,0.0,,34.67452148790177,0.2115559282000053,,classic,True,,ACTIVE,0.4596274392087144,0.556433647305082
00-0038817,Evan Deckers,TE,TB,2500,44265937,0.6418,0.6418,1.0,0.9261117684945256,0.5944060473074807,MIN,20.61,42.5,0.0,0.0,3.2176,statline_mc+recal_10_4b,0.0,1.4922628303545364,0.0,0.0,0.0,0.0,0.0,0.0,0.201,0.13275,1.332255818374893,0.01075,0.3302255818374893,0.2641804654699914,0.0,,33.712983026363304,0.20891841358184562,,classic,True,,ACTIVE,0.4343519545283767,0.5258346688100282
00-0036741,Jack Stoll,TE,SF,2500,44265915,0.4685,0.4685,1.0,1.2658208888156617,0.593097019677114,ARI,28.17,47.89,0.0,0.0,3.3376,statline_mc+recal_10_4b,0.0,1.4279322416327629,0.0,0.0,0.0,0.0,0.0,0.0,0.1515,0.101,1.6049834426506329,0.01125,0.3294983442650633,0.2635986754120507,0.0,,50.46271217045865,0.2602020058846257,,classic,True,,ACTIVE,1.163436431346165,1.4084780882883405
00-0038647,Ronnie Bell,WR,LV,3000,44265795,0.6437,0.6437,1.0,0.9126312478468614,0.587494586199962,NO,20.31,43.67,0.0,0.0,3.2115,statline_mc+recal_10_4b,0.0,1.4559168181531066,0.0,0.0,0.0,0.00975,0.0418992221467398,0.0,0.203,0.12575,1.5094595900752703,0.00775,0.3263858812222011,0.2611087049777609,0.0,,35.24119718309859,0.2648274608894637,,classic,True,,ACTIVE,0.6516843056932936,0.946989511061284
00-0039050,Payne Durham,TE,TB,2500,44265929,0.6337,0.6337,1.0,0.9261117684945256,0.5869119306944647,MIN,20.61,42.5,0.0,0.0,3.1657,statline_mc+recal_10_4b,0.0,1.5044897273373044,0.0,0.0,0.0,0.0,0.0,0.0,0.2005,0.1315,1.2706218371914706,0.0115,0.326062183719147,0.2608497469753176,0.0,,31.789906103286388,0.20374433483359716,,classic,True,,ACTIVE,0.3878943422082167,0.46959220706123467
00-0037475,Stone Smartt,TE,NO,2500,44265895,0.5528,0.5528,1.0,1.0496832077647802,0.5803136806912255,LV,23.36,43.67,0.0,0.0,3.227,statline_mc+recal_10_4b,0.0,1.494259623326618,0.0,0.0,0.0,0.0,0.0,0.0,0.181,0.116,1.39896489272903,0.011,0.322396489272903,0.2579171914183224,0.0,,39.525550740339476,0.22539690547634064,,classic,True,,ACTIVE,0.6114119218125847,0.7401868048732804
00-0040494,Max Brosmer,QB,MIN,4000,44265609,0.5885,0.5885,1.0,0.983628656591226,0.5788525939570778,TB,21.89,42.5,0.0,0.0,5.8977,statline_mc+recal_10_4b,0.0,1.0023060644950263,0.0,0.0,0.0,0.5505,2.335847744205987,0.021,0.0,0.0,0.0,0.0,0.3215847744205987,0.257267819536479,0.0,,20.002708559046585,0.22728446119177176,,classic,True,,ACTIVE,0.117036743077933,0.1373446170371092
00-0037487,Deven Thompkins,WR,LV,3000,44265797,0.6172,0.6172,1.0,0.9126312478468614,0.5632470153541671,NO,20.31,43.67,0.0,0.0,3.1576,statline_mc+recal_10_4b,0.0,1.4380148120861391,0.0,0.0,0.0,0.01125,0.0319604429469853,0.001,0.199,0.12275,1.444689642353943,0.00625,0.3129150085300928,0.2503320068240742,0.0,,34.61619718309859,0.2626660166692161,,classic,True,,ACTIVE,0.6281603982376288,0.912805944838999
00-0037412,Cal Adomitis,TE,NO,2500,44284157,0.5361,0.5361,1.0,1.0496832077647802,0.5627667625288197,LV,23.36,43.67,0.0,0.0,3.173,statline_mc+recal_10_4b,0.0,1.494863209079197,0.0,0.0,0.0,0.0,0.0,0.0,0.17375,0.1165,1.3664820140489986,0.01,0.3126482014048998,0.2501185611239199,0.0,,38.564012278801016,0.22258067956925728,,classic,True,,ACTIVE,0.5777896196067926,0.6994830116459418
00-0040581,Dont'e Thornton Jr.,WR,LV,3000,44265789,0.6051,0.6051,1.0,0.9126312478468614,0.0,NO,20.31,43.67,0.0,0.0,3.2236,statline_mc+recal_10_4b,0.0,1.3936844787707852,0.0,0.0,0.0,0.01225,0.0466656126111197,0.0,0.19625,0.123,1.2290215827784392,0.0095,0.3068187195389558,0.2454549756311646,0.0,,18.991197183098592,0.0,,classic,True,Injured Reserve,OUT,0.6054856354017569,0.0
00-0033063,Zach Wood,TE,NO,2500,44265897,0.5231,0.5231,1.0,1.0496832077647802,0.5490717202129797,LV,23.36,43.67,0.0,0.0,3.1591,statline_mc+recal_10_4b,0.0,1.4441342116242928,0.0,0.0,0.0,0.0,0.0,0.0,0.172,0.11325,1.3378984456276644,0.00975,0.3050398445627664,0.2440318756502132,0.0,,37.60247381726255,0.21980099948234244,,classic,True,,ACTIVE,0.5460162496270293,0.6610175706456161
00-0037112,Jake Tonges,TE,SF,2500,44265911,0.4241,0.4241,1.0,1.2658208888156617,0.0,ARI,28.17,47.89,0.0,0.0,3.2068,statline_mc+recal_10_4b,0.0,1.3659370987524753,0.0,0.0,0.0,0.0,0.0,0.0,0.15225,0.099,1.4497198088915098,0.009,0.298221980889151,0.2385775847113208,0.0,,32.67425063199711,0.0,,classic,True,Injured Reserve,OUT,0.8768429637942414,0.0
00-0040244,Moliki Matavao,TE,NO,2500,44265893,0.5064,0.5064,1.0,1.0496832077647802,0.0,LV,23.36,43.67,0.0,0.0,3.1292,statline_mc+recal_10_4b,0.0,1.4194242460200244,0.0,0.0,0.0,0.0,0.0,0.0,0.173,0.114,1.2433297333988749,0.00975,0.2953329733398874,0.2362663786719099,0.0,,23.660166124954856,0.0,,classic,True,Injured Reserve,OUT,0.487615197251834,0.0
00-0040876,Elijah Sarratt,WR,BAL,3400,44265757,0.4111,0.4111,1.0,1.2743585518925156,0.523895640661996,DAL,28.36,53.33,0.0,0.0,4.4423,statline_mc+recal_10_4b,0.0,2.1515591830304723,0.0,0.0,0.0,0.02075,0.166457044603311,0.001,0.4645,0.2875,4.80830628320404,0.02975,0.977976332780735,-0.454080692118739,0.0,,57.44072769953052,0.35801439325792966,,classic,True,,ACTIVE,2.318441058664217,3.4951890802550643
00-0040488,Carter Runyon,TE,LV,2500,44265901,0.5262,0.5262,1.0,0.9126312478468614,0.0,NO,20.31,43.67,0.0,0.0,3.0457,statline_mc+recal_10_4b,0.0,1.3262179430900858,0.0,0.0,0.0,0.0,0.0,0.0,0.16375,0.11025,1.0501749327547636,0.00875,0.2667674932754764,0.2134139946203811,0.0,,16.289274106175515,0.0,,classic,True,Injured Reserve,OUT,0.2986832344172748,0.0
00-0035924,Jonathan Ward,RB,BAL,4000,44265699,0.3369,0.3369,1.0,1.2743585518925156,0.4293934744142852,DAL,28.36,53.33,0.0,0.0,4.2547,statline_mc+recal_10_4b,0.0,1.7628721760757298,0.0,0.0,0.0,0.58225,3.1374732674726173,0.027,0.215,0.1635,1.6828962208130875,0.009,0.8587869488285705,-0.4293934744142852,0.0,,51.321046848466686,0.2987115326304992,,classic,True,,ACTIVE,0.7431647705587531,1.3272663147180812
00-0040888,Adam Randall,RB,BAL,4000,44265697,0.3359,0.3359,1.0,1.2743585518925156,0.0,DAL,28.36,53.33,0.0,0.0,4.2601,statline_mc+recal_10_4b,0.0,1.7936602935699495,0.0,0.0,0.0,0.59575,3.168954777302505,0.0215,0.22425,0.17125,1.9025004858426355,0.00825,0.856145526314514,-0.428072763157257,0.0,,42.278493656977325,0.0,,classic,True,Injured Reserve,OUT,0.6746580602873686,0.0
00-0037509,Sincere McCormick,RB,SF,4000,44265671,0.2802,0.2802,1.0,1.2658208888156617,0.3546416599058447,ARI,28.17,47.89,0.0,0.0,4.019,statline_mc+recal_10_4b,0.0,1.5144992900341854,0.0,0.0,0.0,0.56975,2.9663016334889973,0.02325,0.155,0.11225,1.3115315646278962,0.0055,0.7092833198116894,-0.3546416599058447,0.0,,43.94266307062231,0.2572103499776725,,classic,True,,ACTIVE,0.3449652969925495,0.6786561154400274
00-0038389,Israel Abanikanda,RB,DAL,4000,44265705,0.3128,0.3128,1.0,1.122028668573911,0.3509820147584312,BAL,24.97,53.33,0.0,0.0,3.9027,statline_mc+recal_10_4b,0.0,1.6336153408090293,0.0,0.0,0.0,0.494,2.321236086443475,0.0145,0.22375,0.16525,1.61590420872515,0.00975,0.7019640295168625,-0.3509820147584312,0.0,,44.07601638197982,0.25790416147533707,,classic,True,,ACTIVE,0.3491727731987094,0.6869335551789602
00-0040099,Xavier Guillory,WR,BAL,3000,44265855,0.2288,0.2288,1.0,1.2743585518925156,0.2916049866175707,DAL,28.36,53.33,0.0,0.0,3.8794,statline_mc+recal_10_4b,0.0,1.4550471746908145,0.0,0.0,0.0,0.01175,0.0745373675997194,0.00025,0.27725,0.17875,2.897562364751695,0.017,0.5832099732351415,-0.2916049866175707,0.0,,56.06572769953052,0.3491425159650009,,classic,True,,ACTIVE,2.1383032685793544,3.2236205473855466
00-0041081,Max Bredeson,RB,MIN,4000,44265691,0.2822,0.2822,1.0,0.983628656591226,0.2776097391167621,TB,21.89,42.5,0.0,0.0,3.6847,statline_mc+recal_10_4b,0.0,1.3006828006426012,0.0,0.0,0.0,0.387,1.6030231919159232,0.01325,0.20675,0.16,1.2466715904193186,0.00575,0.5552194782335242,-0.2776097391167621,0.0,,26.451153730896014,0.20141749677283843,,classic,True,,ACTIVE,0.0703376073409325,0.13837637519919635
00-0040930,Camden Brown,WR,DAL,3000,44265863,0.2355,0.2355,1.0,1.122028668573911,0.2642654359517937,BAL,24.97,53.33,0.0,0.0,3.7473,statline_mc+recal_10_4b,0.0,1.38278354019519,0.0,0.0,0.0,0.01,0.0978671425220178,0.001,0.272,0.17,2.3699415765138565,0.0175,0.5285308719035875,-0.2642654359517937,0.0,,50.323356807511736,0.32323275649059857,,classic,True,,ACTIVE,1.5253534082718787,2.2995618353970273
00-0039244,Chris Collier,RB,LV,4000,44265659,0.2819,0.2819,1.0,0.9126312478468614,0.0,NO,20.31,43.67,0.0,0.0,3.7591,statline_mc+recal_10_4b,0.0,1.1281884126594064,0.0,0.0,0.0,0.45125,1.783734239343871,0.01425,0.1655,0.12425,0.9759901208740914,0.005,0.5144724360217963,-0.2572362180108981,0.0,,19.578963140545397,0.0,,classic,True,Injured Reserve,OUT,0.0581930019731678,0.0
00-0040900,Anthony Smith,WR,DAL,3000,44265867,0.2276,0.2276,1.0,1.122028668573911,0.2554227700976667,BAL,24.97,53.33,0.0,0.0,3.653,statline_mc+recal_10_4b,0.0,1.33503239495618,0.0,0.0,0.0,0.01025,0.0698269095946845,0.0005,0.27125,0.16325,2.30362849235865,0.01775,0.5108455401953335,-0.2554227700976667,0.0,,49.698356807511736,0.32054863942867334,,classic,True,,ACTIVE,1.4702925880251847,2.216554343376931
00-0040934,Jordan Hudson,WR,DAL,3000,44265865,0.2238,0.2238,1.0,1.122028668573911,0.2511371043184091,BAL,24.97,53.33,0.0,0.0,3.6633,statline_mc+recal_10_4b,0.0,1.339175419072456,0.0,0.0,0.0,0.01575,0.0817867733161349,0.00075,0.25825,0.16375,2.213455313052046,0.01725,0.5022742086368182,-0.2511371043184091,0.0,,49.073356807511736,0.31788968785185073,,classic,True,,ACTIVE,1.4172193031980187,2.136543180320643
00-0040998,Roman Hemby,RB,LV,4000,44265661,0.2616,0.2616,1.0,0.9126312478468614,0.2387143093869886,NO,20.31,43.67,0.0,0.0,3.5718,statline_mc+recal_10_4b,0.0,1.134899719719772,0.0,0.0,0.0,0.44475,1.6354088661412602,0.0125,0.16775,0.123,0.9088773215985124,0.00475,0.4774286187739773,-0.2387143093869886,0.0,,24.36619718309859,0.20141749677283843,,classic,True,,ACTIVE,0.0528286315348321,0.11448408581735374
00-0040887,Josh Cuevas,TE,BAL,2500,44265953,0.176,0.176,1.0,1.2743585518925156,0.2242960270611008,DAL,28.36,53.33,0.0,0.0,3.593,statline_mc+recal_10_4b,0.0,1.2878932347185998,0.0,0.0,0.0,0.0,0.0,0.0,0.20675,0.139,1.968420541222016,0.0185,0.4485920541222016,-0.2242960270611008,0.0,,51.96957385337667,0.2654304269737719,,classic,True,,ACTIVE,1.0728661703854856,1.5390243458033743
00-0040986,Ty Pezza,TE,BAL,2500,44265957,0.1703,0.1703,1.0,1.2743585518925156,0.2170227916430652,DAL,28.36,53.33,0.0,0.0,3.4472,statline_mc+recal_10_4b,0.0,1.2592264657148888,0.0,0.0,0.0,0.0,0.0,0.0,0.2125,0.138,1.867955832861305,0.01825,0.4340455832861305,-0.2170227916430652,0.0,,51.00803539183821,0.26208111954224417,,classic,True,,ACTIVE,1.0138679249797815,1.4543914824086466
00-0032394,Nick Vannett,TE,BAL,2500,44265955,0.1689,0.1689,1.0,1.2743585518925156,0.2152975947381056,DAL,28.36,53.33,0.0,0.0,3.4639,statline_mc+recal_10_4b,0.0,1.2485491324630744,0.0,0.0,0.0,0.0,0.0,0.0,0.21975,0.141,1.955951894762113,0.01575,0.4305951894762113,-0.2152975947381056,0.0,,50.046496930299746,0.2587775896414581,,classic,True,,ACTIVE,0.9581140664855424,1.3744126854592746
00-0040938,DJ Rogers,TE,DAL,2500,44265965,0.1874,0.1874,1.0,1.122028668573911,0.0,BAL,24.97,53.33,0.0,0.0,3.3526,statline_mc+recal_10_4b,0.0,1.2606755073170417,0.0,0.0,0.0,0.0,0.0,0.0,0.232,0.15325,1.8736386076317129,0.0135,0.4206138607631712,-0.2103069303815856,0.0,,33.87143373058866,0.0,,classic,True,Injured Reserve,OUT,0.6700711729623227,0.0
00-0041361,Will Pauling,WR,SF,3000,44265811,0.1653,0.1653,1.0,1.2658208888156617,0.2092921503521576,ARI,28.17,47.89,0.0,0.0,3.6791,statline_mc+recal_10_4b,0.0,1.0989247819519703,0.0,0.0,0.0,0.01075,0.0598862724571873,0.00025,0.19475,0.1185,2.083456734585966,0.0135,0.4185843007043153,-0.2092921503521576,0.0,,47.251173708920184,0.310277779043603,,classic,True,,ACTIVE,1.273169516208709,1.9193794786097247
00-0040633,Kyrese Rowan,WR,NO,3000,44265775,0.1985,0.1985,1.0,1.0496832077647802,0.2083839512122202,LV,23.36,43.67,0.0,0.0,3.5632,statline_mc+recal_10_4b,0.0,1.1081729561791278,0.0,0.0,0.0,0.013,0.0746713786659134,0.00075,0.22375,0.13375,1.823007645578492,0.0145,0.4167679024244405,-0.2083839512122202,0.0,,37.612089201877936,0.2731990493927082,,classic,True,,ACTIVE,0.7221694318117698,1.0887137728732204
00-0041342,Dillon Bell,WR,MIN,3000,44265847,0.2098,0.2098,1.0,0.983628656591226,0.206343541655299,TB,21.89,42.5,0.0,0.0,3.5087,statline_mc+recal_10_4b,0.0,1.212359971541344,0.0,0.0,0.0,0.00725,0.0676663316036389,0.0,0.23325,0.1425,1.9217045015023415,0.01175,0.4126870833105981,-0.206343541655299,0.0,,30.637323943661972,0.24933252157021335,,classic,True,,ACTIVE,0.4791335996301828,0.7223226655481952
00-0040970,Michael Briscoe,WR,MIN,3000,44265845,0.2052,0.2052,1.0,0.983628656591226,0.2018648045406264,TB,21.89,42.5,0.0,0.0,3.3924,statline_mc+recal_10_4b,0.0,1.1764962194259163,0.0,0.0,0.0,0.0105,0.0866804489661703,0.001,0.235,0.15125,1.7331156418463587,0.01075,0.4037296090812529,-0.2018648045406264,0.0,,30.01232394366197,0.24730316402094324,,classic,True,,ACTIVE,0.4618382706524362,0.6962489188137115
00-0041359,Wesley Grimes,WR,SF,3000,44265807,0.159,0.159,1.0,1.2658208888156617,0.2012238740726339,ARI,28.17,47.89,0.0,0.0,3.6626,statline_mc+recal_10_4b,0.0,1.097587859117063,0.0,0.0,0.0,0.00925,0.0317279204515099,0.00025,0.19175,0.116,2.022749561001169,0.013,0.4024477481452679,-0.2012238740726339,0.0,,44.751173708920184,0.30016182213730186,,classic,True,,ACTIVE,1.099054923381901,1.656891277200824
00-0041368,Harrison Wallace III,WR,ARI,3000,44265821,0.2212,0.2212,1.0,0.8861195572397886,0.1960391744623353,SF,19.72,47.89,0.0,0.0,3.3499,statline_mc+recal_10_4b,0.0,1.1621243902170602,0.0,0.0,0.0,0.01025,0.0605875928588366,0.00025,0.242,0.15325,1.6651958963878692,0.01075,0.3920783489246706,-0.1960391744623353,0.0,,29.149647887323944,0.24453022573755978,,classic,True,,ACTIVE,0.4389866997413659,0.6617988038036431
00-0036261,Brandon Aiyuk,WR,SF,3000,44265809,0.1544,0.1544,1.0,1.2658208888156617,0.1954013085946,ARI,28.17,47.89,0.0,0.0,3.5047,statline_mc+recal_10_4b,0.0,1.1238542686432171,0.0,0.0,0.0,0.01125,0.0784685275982684,0.00075,0.1895,0.11825,1.872057644293733,0.012,0.3908026171892,-0.1954013085946,0.0,,43.501173708920184,0.2952402387017591,,classic,True,,ACTIVE,1.0211416215054754,1.539432297207605
