player_id,player_name,position,team,salary,site_player_id,season_avg,recent_form,matchup_factor,vegas_factor,final_projection,opponent,implied_total,over_under,games_played,participation_effective,sigma,sigma_source,statline_p10,statline_p90,proj_pass_att,proj_pass_yd,proj_pass_td,proj_rush_att,proj_rush_yd,proj_rush_td,proj_targets,proj_rec,proj_rec_yd,proj_rec_td,engine_projection,stack_delta,dk_avg_ppg,ffc_own_pct,chalk_score,estimated_ownership_pct,estimated_ownership_pct_heuristic,roster_role,slate_format,ownership_available,act,slate_id,week,sub,eng,tier,pw
00-0033119,Jacoby Brissett,QB,ARI,5100,43727253,15.9631,15.9631,1.0,0.8466072856425609,13.514438304873128,LAC,18.97,47.17,14.0,1.0,7.8765,statline_mc+recal_10_4b,3.372848000816407,25.841870886180995,35.02725,206.1988309550475,1.4315,3.78725,13.273819996112143,0.129,0.0,0.0,0.0,0.0,15.622085237813115,-2.107646932939989,18.0,,62.786408993305535,1.2192828889920202,1.2327127228629058,,classic,True,16.48,dk_classic_wk1_main_13Sep2026,1,main,15.622085237813115,5-6k,00-0033119_1
00-0039361,Bucky Irving,RB,TB,5700,43727359,12.8445,12.8445,1.0,1.043866336909831,13.40796303184128,CIN,23.39,50.44,10.0,1.0,8.4433,statline_mc+recal_10_4b,3.003237591914823,29.218131200561157,0.0,0.0,0.0,15.97975,61.07350915551626,0.25875,2.698,2.16425,19.916377348005422,0.11625,13.05423865035217,0.3537243814891084,14.3,9.5,85.77159511687108,12.218539878909848,12.188613079185863,,classic,True,21.3,dk_classic_wk1_main_13Sep2026,1,main,13.05423865035217,5-6k,00-0039361_1
00-0037240,Jameson Williams,WR,DET,6000,43727653,10.5319,10.5319,1.0,1.2670100600628522,13.344040269057256,NO,28.39,49.83,17.0,1.0,9.3081,statline_mc+recal_10_4b,1.6109707281310026,31.311356072238368,0.0,0.0,0.0,0.103,0.5919922771877645,0.00375,5.94875,3.76225,75.12230314413017,0.416,14.503679542131794,-1.1596392730745375,13.6,,93.93220285461663,5.322735409960202,13.510224452912242,,classic,True,8.5,dk_classic_wk1_main_13Sep2026,1,main,14.503679542131794,6-7.5k,00-0037240_1
00-0038606,Parker Washington,WR,JAX,5600,43727669,12.1003,12.1003,1.0,1.0898339438793538,13.187338242735883,CLE,24.42,40.11,16.0,1.0,8.7878,statline_mc+recal_10_4b,2.630459002994936,28.908281157879767,0.0,0.0,0.0,0.35875,1.9379576577921236,0.01575,6.6305,4.0355,64.05764982791207,0.362,13.44156074857042,-0.2542225058345373,12.8,,77.85635341669824,4.028787503764234,5.247798017797232,,classic,True,19.3,dk_classic_wk1_main_13Sep2026,1,main,13.44156074857042,5-6k,00-0038606_1
00-0035640,DK Metcalf,WR,PIT,5400,43727675,12.4428,12.4428,1.0,1.0536846607285644,13.110811736121876,ATL,23.61,40.78,15.0,1.0,9.0744,statline_mc+recal_10_4b,1.375317015269104,30.663424790912597,0.0,0.0,0.0,0.15625,1.030736745640204,0.008,8.064,4.83975,71.43102617530747,0.46725,15.546176292094763,-2.435364555972889,12.5,,78.6624115826702,4.516533090699735,5.502616738172751,,classic,True,8.0,dk_classic_wk1_main_13Sep2026,1,main,15.546176292094763,5-6k,00-0035640_1
00-0035659,Terry McLaurin,WR,WAS,5700,43727663,15.293,15.293,1.0,0.8541941722297637,13.063163454245514,PHI,19.14,44.17,10.0,1.0,8.0495,statline_mc+recal_10_4b,4.481525918112842,25.836723926482613,0.0,0.0,0.0,0.0,0.0,0.0,6.6035,4.088,50.04714857442328,0.2785,11.138214857442328,1.924948596803187,11.4,,70.59168561323733,3.4554020381918145,3.422855565068198,,classic,True,3.4,dk_classic_wk1_main_13Sep2026,1,main,11.138214857442328,5-6k,00-0035659_1
00-0037740,Garrett Wilson,WR,NYJ,5800,43727661,15.1199,15.1199,1.0,0.8555330345686819,12.93553281567302,TEN,19.17,39.22,7.0,1.0,7.2547,statline_mc+recal_10_4b,6.507098780222966,21.566697657773663,0.0,0.0,0.0,0.0,0.0,0.0,5.27,3.211,32.87784982167593,0.24675,8.162534982167594,4.772997833505427,14.2,36.8,65.9775641025641,18.766055728446226,2.6092328497811192,,classic,True,13.9,dk_classic_wk1_main_13Sep2026,1,main,8.162534982167594,5-6k,00-0037740_1
00-0035261,Tony Pollard,RB,TEN,5600,43727361,14.3728,14.3728,1.0,0.8952526172899195,12.867287175834692,NYJ,20.06,39.22,17.0,1.0,8.4761,statline_mc+recal_10_4b,2.8602098198930923,27.72666437584595,0.0,0.0,0.0,17.05975,65.83322386408386,0.35,2.31875,1.81725,11.421354434376331,0.04825,12.46445782984602,0.4028293459886729,11.6,,63.55372020365656,2.2453108899870022,1.6171985326361722,,classic,True,4.4,dk_classic_wk1_main_13Sep2026,1,main,12.46445782984602,5-6k,00-0035261_1
00-0036275,D'Andre Swift,RB,CHI,6100,43727351,11.4543,11.4543,1.0,1.1130408910872678,12.749132108734203,CAR,24.94,46.94,16.0,1.0,8.373,statline_mc+recal_10_4b,2.6034711874440597,28.11875904234165,0.0,0.0,0.0,10.8035,58.3987323457884,0.43525,1.922,1.3975,13.681766773060708,0.0635,12.076799911884912,0.6723321968492932,14.7,,82.13007694978015,2.643724350983386,8.75351256336374,,classic,True,35.4,dk_classic_wk1_main_13Sep2026,1,main,12.076799911884912,6-7.5k,00-0036275_1
00-0038124,Christian Watson,WR,GB,5900,43727655,12.8269,12.8269,1.0,0.9916507056920244,12.719806662018648,MIN,22.22,46.06,10.0,1.0,8.1898,statline_mc+recal_10_4b,3.943542649904976,26.41125943003756,0.0,0.0,0.0,0.069,0.354501373571895,0.00225,5.31525,3.3155,50.40555751414423,0.3535,10.925005888771611,1.7948007732470348,13.5,,78.1439465706707,3.232841821124593,5.3373314937032985,,classic,True,35.7,dk_classic_wk1_main_13Sep2026,1,main,10.925005888771611,5-6k,00-0038124_1
00-0040124,Tetairoa McMillan,WR,CAR,6100,43727651,12.9495,12.9495,1.0,0.9818323818732916,12.714275921228053,CHI,22.0,46.94,17.0,1.0,8.074,statline_mc+recal_10_4b,4.091388341144125,26.10214246630489,0.0,0.0,0.0,0.0,0.0,0.0,5.947,3.4855,49.35745537933909,0.3135,10.70174553793391,2.012530383294143,12.9,20.4,78.27116489832007,13.212390812727971,5.377422869287909,,classic,True,11.5,dk_classic_wk1_main_13Sep2026,1,main,10.70174553793391,6-7.5k,00-0040124_1
00-0037228,Jaylen Warren,RB,PIT,5400,43727369,11.9377,11.9377,1.0,1.0536846607285644,12.578541575115114,ATL,23.61,40.78,16.0,1.0,8.7118,statline_mc+recal_10_4b,1.2031642105938642,28.98864954578032,0.0,0.0,0.0,13.0515,62.81665886571468,0.4065,2.98175,2.455,20.31997942547769,0.10375,14.397913829119238,-1.819372254004124,13.5,,74.3998061791252,3.890806951636877,4.334920051003561,,classic,True,11.3,dk_classic_wk1_main_13Sep2026,1,main,14.397913829119238,5-6k,00-0037228_1
00-0038120,Breece Hall,RB,NYJ,6200,43727349,14.6743,14.6743,1.0,0.8555330345686819,12.554337579351955,TEN,19.17,39.22,16.0,1.0,7.3968,statline_mc+recal_10_4b,5.14355024507481,23.691671728614324,0.0,0.0,0.0,12.641,46.515096147292816,0.22775,1.95975,1.4725,10.83895213261847,0.0425,9.14890482799113,3.4054327513608253,13.9,8.8,62.28887024608501,6.968520821768455,1.4415356826985437,,classic,True,22.8,dk_classic_wk1_main_13Sep2026,1,main,9.14890482799113,6-7.5k,00-0038120_1
00-0036410,Tee Higgins,WR,CIN,6300,43727647,10.2408,10.2408,1.0,1.2076538297041486,12.36729867461892,TB,27.06,50.44,15.0,0.8,7.8409,statline_mc+recal_10_4b,4.602138473660963,24.599764553438348,0.0,0.0,0.0,0.0,0.0,0.0,4.01525,2.43575,40.42701477044236,0.3635,8.966701477044236,3.400597197574683,14.3,6.7,78.97778159340658,4.006574821358595,5.605649490380902,,classic,True,8.9,dk_classic_wk1_main_13Sep2026,1,main,8.966701477044236,6-7.5k,00-0036410_1
00-0038559,Michael Wilson,WR,ARI,5300,43727681,14.5452,14.5452,1.0,0.8466072856425609,12.3140493282916,LAC,18.97,47.17,17.0,1.0,8.2648,statline_mc+recal_10_4b,2.85836400286884,26.549609587187604,0.0,0.0,0.0,0.0,0.0,0.0,8.01975,4.93975,53.48068653050469,0.34475,12.772318653050467,-0.4582693247588683,13.5,,73.61058481748135,3.1837747867333297,4.0880066081172215,,classic,True,10.6,dk_classic_wk1_main_13Sep2026,1,main,12.772318653050467,5-6k,00-0038559_1
00-0029604,Kirk Cousins,QB,LV,5000,43727254,12.6708,12.6708,1.0,0.9679974710378044,12.265333109692085,MIA,21.69,40.39,10.0,1.0,7.7707,statline_mc+recal_10_4b,3.3042591867066324,23.76381855107691,31.09525,197.0785654418236,1.21925,1.7025,5.550407918426739,0.075,0.0,0.0,0.0,0.0,13.40268340951562,-1.1373502998235363,11.3,,58.52777251484148,0.4637746281314003,0.9093992036913708,,classic,True,15.8,dk_classic_wk1_main_13Sep2026,1,main,13.40268340951562,5-6k,00-0029604_1
00-0039919,Rome Odunze,WR,CHI,5400,43727677,10.9296,10.9296,1.0,1.1130408910872678,12.165045706749485,CAR,24.94,46.94,12.0,1.0,7.9196,statline_mc+recal_10_4b,3.8374999791233946,25.497570389082775,0.0,0.0,0.0,0.0,0.0,0.0,5.66375,3.01075,46.96784508638934,0.3565,10.214284508638931,1.950761198110552,11.8,,85.3844440760389,4.355667319533252,8.171376898929491,,classic,True,7.2,dk_classic_wk1_main_13Sep2026,1,main,10.214284508638931,5-6k,00-0039919_1
00-0036139,Rico Dowdle,RB,PIT,5200,43727375,11.5247,11.5247,1.0,1.0536846607285644,12.143426418164074,ATL,23.61,40.78,17.0,1.0,8.1825,statline_mc+recal_10_4b,2.4560673262169788,26.37573496050336,0.0,0.0,0.0,10.08225,49.06587180378903,0.30125,3.5415,2.72175,20.88275063526285,0.0955,12.517612243905187,-0.3741858257411135,12.7,,73.76222228650775,2.9608523163896026,4.090801821967095,,classic,True,4.1,dk_classic_wk1_main_13Sep2026,1,main,12.517612243905187,5-6k,00-0036139_1
00-0031588,Stefon Diggs,WR,WAS,5200,43824688,14.1791,14.1791,1.0,0.8541941722297637,12.111674510212042,PHI,19.14,44.17,17.0,1.0,8.3601,statline_mc+recal_10_4b,2.6130137562301896,26.43192485889544,0.0,0.0,0.0,0.0,0.0,0.0,6.7155,5.20375,56.55374521409419,0.24925,12.78612452140942,-0.6744500111973775,12.2,,69.30963433118605,4.356841937323485,3.174215076999108,,classic,True,15.5,dk_classic_wk1_main_13Sep2026,1,main,12.78612452140942,5-6k,00-0031588_1
00-0036970,Kyle Pitts Sr.,TE,ATL,4700,43728223,15.7722,15.7722,1.0,0.7662755453074735,12.08587932066154,PIT,17.17,40.78,17.0,1.0,6.9265,statline_mc+recal_10_4b,3.733645839058244,23.446429095232524,0.0,0.0,0.0,0.0,0.0,0.0,7.39125,5.33,46.08850000111256,0.2895,11.974100000111257,0.1117793205502852,12.6,,68.92424365647365,2.78831073896645,1.8816284776298973,,classic,True,0.0,dk_classic_wk1_main_13Sep2026,1,main,11.974100000111257,4-5k,00-0036970_1
00-0033293,Aaron Jones Sr.,RB,MIN,5300,43727371,11.1486,11.1486,1.0,1.0635029845472972,11.856560146716818,GB,23.83,46.06,12.0,1.0,7.8521,statline_mc+recal_10_4b,3.113750067407644,24.70330678344865,0.0,0.0,0.0,11.27675,49.74394544323975,0.25525,2.96075,2.13225,16.680660534800452,0.0835,11.20121059780402,0.655349548912799,10.0,,77.29214880814625,2.3971536584608164,5.638642845871623,,classic,True,10.0,dk_classic_wk1_main_13Sep2026,1,main,11.20121059780402,5-6k,00-0033293_1
00-0040735,Luther Burden III,WR,CHI,5500,43727673,10.5619,10.5619,1.0,1.1130408910872678,11.75585825305514,CAR,24.94,46.94,15.0,0.8,7.7902,statline_mc+recal_10_4b,4.0775436306258745,23.29869112652459,0.0,0.0,0.0,0.392,2.7969235397652445,0.013,3.96475,2.82575,43.79590885432053,0.197,9.077783239408578,2.6780750136465628,8.6,,72.78767170329671,2.815679319944297,3.894833049345256,,classic,True,10.5,dk_classic_wk1_main_13Sep2026,1,main,9.077783239408578,5-6k,00-0040735_1
00-0040676,Cam Ward,QB,TEN,5100,43727252,13.0656,13.0656,1.0,0.8952526172899195,11.697038750507488,NYJ,20.06,39.22,17.0,1.0,7.5683,statline_mc+recal_10_4b,4.16054383496832,21.13452181910947,32.525,172.95690924832317,0.90725,2.3955,8.733629653390974,0.09575,0.0,0.0,0.0,0.0,11.517639335272026,0.1793994152354621,11.8,,53.88191549829481,0.4366598977455233,0.6525822833487914,,classic,True,11.7,dk_classic_wk1_main_13Sep2026,1,main,11.517639335272026,5-6k,00-0040676_1
00-0035700,Josh Jacobs,RB,GB,6300,43727347,11.6777,11.6777,1.0,0.9916507056920244,11.580213498342273,MIN,22.22,46.06,15.0,0.8,7.0811,statline_mc+recal_10_4b,5.289375883487267,20.58919066526819,0.0,0.0,0.0,7.363,29.354236937337568,0.33675,1.3355,1.05325,8.505381869945788,0.036,7.199961880728336,4.380251617613936,15.4,,64.17378355704697,0.7970474212265278,1.710977333315557,,classic,True,0.0,dk_classic_wk1_main_13Sep2026,1,main,7.199961880728336,6-7.5k,00-0035700_1
00-0040128,Tyler Warren,TE,IND,4900,43728221,11.3572,11.3572,1.0,1.0090559160979602,11.460032240908436,BAL,22.61,48.17,17.0,1.0,6.8516,statline_mc+recal_10_4b,3.342560976279722,22.71918190689191,0.0,0.0,0.0,0.0,0.0,0.0,6.3935,4.28575,47.27906481154351,0.28425,11.03815648115435,0.4218757597540836,11.1,10.2,84.20543266102797,9.64583678788915,4.622941007440655,,classic,True,10.3,dk_classic_wk1_main_13Sep2026,1,main,11.03815648115435,4-5k,00-0040128_1
00-0037664,Alec Pierce,WR,IND,5700,43727665,11.343,11.343,1.0,1.0090559160979602,11.44567820294394,BAL,22.61,48.17,15.0,1.0,8.5734,statline_mc+recal_10_4b,1.8623502748474732,26.48798696058458,0.0,0.0,0.0,0.0,0.0,0.0,5.64425,3.29275,59.75855904171637,0.32425,11.706855904171636,-0.2611777012276963,12.6,,80.44256031324997,3.2647430042769034,6.110070923455111,,classic,True,10.1,dk_classic_wk1_main_13Sep2026,1,main,11.706855904171636,5-6k,00-0037664_1
00-0039338,Brock Bowers,TE,LV,6900,43728215,11.7683,11.7683,1.0,0.9679974710378044,11.39169945405922,MIA,21.69,40.39,12.0,0.6,5.9858,statline_mc+recal_10_4b,6.1847515771017605,18.881786444659284,0.0,0.0,0.0,0.0,0.0,0.0,3.367,2.42075,24.609719189217888,0.2265,6.328721918921789,5.062977535137432,15.2,,50.87088755150727,0.8609631486101504,0.6506232623090324,,classic,True,0.0,dk_classic_wk1_main_13Sep2026,1,main,6.328721918921789,6-7.5k,00-0039338_1
00-0040129,Emeka Egbuka,WR,TB,6200,43727649,10.8254,10.8254,1.0,1.043866336909831,11.300262075646495,CIN,23.39,50.44,17.0,1.0,7.261,statline_mc+recal_10_4b,4.9240225041707655,21.032475952232662,0.0,0.0,0.0,0.0,0.0,0.0,4.61325,2.42625,35.33951279695295,0.23725,7.609201279695295,3.691060795951202,12.0,,83.38105500821017,1.2328167813063104,7.262985789040742,,classic,True,11.3,dk_classic_wk1_main_13Sep2026,1,main,7.609201279695295,6-7.5k,00-0040129_1
00-0034351,Dallas Goedert,TE,PHI,4100,43728233,10.0819,10.0819,1.0,1.1170574781040223,11.262056658727978,WAS,25.03,44.17,15.0,1.0,7.3425,statline_mc+recal_10_4b,0.970295220127778,25.736829248849133,0.0,0.0,0.0,0.0,0.0,0.0,6.1795,4.39675,50.17367199500897,0.60825,13.418867199500896,-2.1568105407729163,13.0,32.6,84.54714270223378,14.098621121779283,4.716805053322415,,classic,True,23.7,dk_classic_wk1_main_13Sep2026,1,main,13.418867199500896,4-5k,00-0034351_1
00-0034960,Jakobi Meyers,WR,JAX,5000,43727691,10.3263,10.3263,1.0,1.0898339438793538,11.253966002467363,CLE,24.42,40.11,16.0,1.0,7.7249,statline_mc+recal_10_4b,3.580069648520814,22.9955010635619,0.0,0.0,0.0,0.63325,3.9603733763194886,0.02825,5.1405,3.41475,41.89949823503365,0.21575,9.777487161135314,1.4764788413320495,10.5,,74.8160603764052,3.2154115522635527,4.388413605822812,,classic,True,12.2,dk_classic_wk1_main_13Sep2026,1,main,9.777487161135314,5-6k,00-0034960_1
00-0034827,DJ Moore,WR,BUF,5600,43727667,11.0331,11.0331,1.0,1.017981665024081,11.231467268343852,HOU,22.81,44.5,17.0,1.0,7.7692,statline_mc+recal_10_4b,3.474220146156501,23.715727740134653,0.0,0.0,0.0,0.14125,0.9763765384760024,0.0065,5.3545,3.2035,42.729125420612725,0.3125,9.799300195908872,1.4321670724349804,10.8,,75.66001168371858,2.881049333250086,4.611771197454642,,classic,True,24.0,dk_classic_wk1_main_13Sep2026,1,main,9.799300195908872,5-6k,00-0034827_1
00-0036919,Kenny Gainwell,RB,TB,5200,43727377,10.6988,10.6988,1.0,1.043866336909831,11.168125036864929,CIN,23.39,50.44,17.0,1.0,7.8014,statline_mc+recal_10_4b,2.2852921227640186,23.51714259854751,0.0,0.0,0.0,6.3725,30.878074142326216,0.24175,4.214,3.4685,24.994288622667824,0.1425,11.619736276499404,-0.4516112396344773,12.8,,81.04005149271002,2.5721489274159266,7.927691093329837,,classic,True,2.8,dk_classic_wk1_main_13Sep2026,1,main,11.619736276499404,5-6k,00-0036919_1
00-0039915,Ladd McConkey,WR,LAC,5900,43727657,8.8233,8.8233,1.0,1.2580843111367317,11.10041403878333,ARI,28.19,47.17,16.0,0.8,7.3363,statline_mc+recal_10_4b,4.684911991857774,21.148041436656275,0.0,0.0,0.0,0.0,0.0,0.0,3.7065,2.306,35.243790474653466,0.24725,7.548129047465347,3.5522849913179826,11.4,7.7,74.82623626373626,3.615699119563211,4.391041215835334,,classic,True,19.2,dk_classic_wk1_main_13Sep2026,1,main,7.548129047465347,5-6k,00-0039915_1
DST_JAX,Jaguars,DST,JAX,3400,43728526,11.049392187,11.049392187,1.5223521764446706,1.4522439481943792,11.049392187,CLE,24.42,40.11,,,6.1135,dst_simulated_session_10_4+recal_10_4b,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.049392187,0.0,8.2,,78.6278735632184,10.503041014202282,16.21305976605737,,classic,True,13.0,dk_classic_wk1_main_13Sep2026,1,main,11.049392187,<4k,DST_JAX_1
00-0035685,David Montgomery,RB,HOU,6000,43727353,11.3482,11.3482,1.0,0.9679974710378044,10.984993019360056,BUF,21.69,44.5,17.0,1.0,8.1166,statline_mc+recal_10_4b,1.7372454045338923,24.995114949681017,0.0,0.0,0.0,12.81475,54.01177979609367,0.48875,1.34875,1.06375,7.784426203361856,0.025,10.740870599945552,0.2441224194145039,10.1,,68.99500019285658,1.3787248344082084,2.6521142938823763,,classic,True,28.9,dk_classic_wk1_main_13Sep2026,1,main,10.740870599945552,6-7.5k,00-0035685_1
00-0040663,Harold Fannin Jr.,TE,CLE,4200,43728231,15.5531,15.5531,1.0,0.7002250032541792,10.890635165335944,JAX,15.69,40.11,16.0,1.0,5.9849,statline_mc+recal_10_4b,5.236356011214865,18.657669762383428,0.0,0.0,0.0,0.0,0.0,0.0,5.38225,3.635,26.13286886867096,0.21275,7.616786886867096,3.273848278468848,11.9,13.3,64.69692040772067,5.834975545720781,1.467369790431564,,classic,True,4.1,dk_classic_wk1_main_13Sep2026,1,main,7.616786886867096,4-5k,00-0040663_1
00-0040784,Quinshon Judkins,RB,CLE,5500,43727363,15.4986,15.4986,1.0,0.7002250032541792,10.852494131221308,JAX,15.69,40.11,14.0,1.0,6.7132,statline_mc+recal_10_4b,4.992825819356949,19.01481470102786,0.0,0.0,0.0,9.17125,23.741896581770924,0.195,3.15225,2.323,11.8644343228258,0.05525,7.463633090459672,3.3888610407616357,12.3,,56.70928797346293,1.5021350932599218,0.8680328144242644,,classic,True,7.0,dk_classic_wk1_main_13Sep2026,1,main,7.463633090459672,5-6k,00-0040784_1
00-0038997,Josh Downs,WR,IND,5200,43727685,10.6333,10.6333,1.0,1.0090559160979602,10.729630024389946,BAL,22.61,48.17,16.0,1.0,7.3178,statline_mc+recal_10_4b,3.884374243925008,21.20736310747045,0.0,0.0,0.0,0.38925,2.0554653869282764,0.01,5.20825,3.3515,35.36770782279208,0.23975,8.821067320972036,1.9085627034179105,8.6,,79.65501452570419,2.503158183712443,5.833470802264203,,classic,True,5.7,dk_classic_wk1_main_13Sep2026,1,main,8.821067320972036,5-6k,00-0038997_1
00-0039893,Brian Thomas Jr.,WR,JAX,5500,43727671,9.8245,9.8245,1.0,1.0898339438793538,10.707065027824726,CLE,24.42,40.11,14.0,1.0,7.2021,statline_mc+recal_10_4b,4.273628050240854,20.33088704941625,0.0,0.0,0.0,0.17175,1.184613059281202,0.00825,4.4595,2.49025,37.38821410335567,0.17575,7.702282716263688,3.004782311561038,9.9,,72.59994316028799,1.897411468794782,3.852059576203707,,classic,True,7.0,dk_classic_wk1_main_13Sep2026,1,main,7.702282716263688,5-6k,00-0039893_1
00-0030279,Keenan Allen,WR,IND,4700,43950117,10.5302,10.5302,1.0,1.0090559160979602,10.625541488948134,BAL,22.61,48.17,17.0,1.0,7.5098,statline_mc+recal_10_4b,3.20104039079494,21.070154496797983,0.0,0.0,0.0,0.0,0.0,0.0,5.86025,3.84,39.99755096230502,0.24325,9.573755096230505,1.0517863927176307,10.6,,80.00299987368953,4.060100892706278,5.954110875495169,,classic,True,9.2,dk_classic_wk1_main_13Sep2026,1,main,9.573755096230505,4-5k,00-0030279_1
00-0030565,Geno Smith,QB,NYJ,4600,43727261,12.2648,12.2648,1.0,0.8555330345686819,10.492975304231908,TEN,19.17,39.22,15.0,1.0,7.6423,statline_mc+recal_10_4b,2.59666781042628,20.293521133472776,31.77275,184.1501282700309,1.17525,1.11975,3.2884933745387914,0.0295,0.0,0.0,0.0,0.0,11.806354468255115,-1.3133791640232069,13.0,,49.60393772893773,0.4523054115797049,0.4807596203163188,,classic,True,9.3,dk_classic_wk1_main_13Sep2026,1,main,11.806354468255115,4-5k,00-0030565_1
00-0037261,Khalil Shakir,WR,BUF,4800,43727701,10.2222,10.2222,1.0,1.017981665024081,10.405969936323302,HOU,22.81,44.5,16.0,0.8,7.2394,statline_mc+recal_10_4b,3.599534286832854,20.80188923605933,0.0,0.0,0.0,0.0,0.0,0.0,4.6375,3.2935,36.093165057662,0.22375,8.4818165057662,1.9241534305571013,11.4,,65.52146291208791,2.737856673250336,2.540159232560264,,classic,True,9.0,dk_classic_wk1_main_13Sep2026,1,main,8.4818165057662,4-5k,00-0037261_1
00-0033921,Chris Godwin Jr.,WR,TB,5200,43727683,9.8094,9.8094,1.0,1.043866336909831,10.23966889014867,CIN,23.39,50.44,9.0,1.0,7.4797,statline_mc+recal_10_4b,3.334733311486173,20.33976736374393,0.0,0.0,0.0,0.0,0.0,0.0,4.817,3.059,37.10665766573994,0.237,8.451165766573993,1.7885031235746762,9.6,,82.37372900088417,1.171371138719911,6.845123760352335,,classic,True,8.3,dk_classic_wk1_main_13Sep2026,1,main,8.451165766573993,5-6k,00-0033921_1
00-0038996,Tucker Kraft,TE,GB,4500,43728227,10.3055,10.3055,1.0,0.9916507056920244,10.219408682807275,MIN,22.22,46.06,8.0,1.0,7.1561,statline_mc+recal_10_4b,1.560553988721057,22.655666132246715,0.0,0.0,0.0,0.0,0.0,0.0,5.2135,3.63075,48.69934153595896,0.405,11.270934153595896,-1.0515254707886186,15.4,,77.84848731294728,1.601841651318619,3.180673995506708,,classic,True,9.5,dk_classic_wk1_main_13Sep2026,1,main,11.270934153595896,4-5k,00-0038996_1
00-0039065,Sam LaPorta,TE,DET,4400,43728229,7.9875,7.9875,1.0,1.2670100600628522,10.1202347857899,NO,28.39,49.83,9.0,1.0,7.3807,statline_mc+recal_10_4b,1.0225062530443765,23.247951991113244,0.0,0.0,0.0,0.0,0.0,0.0,4.81875,3.6105,53.71087696147811,0.358,11.52858769614781,-1.4083529103579089,11.9,29.8,92.96980047711992,8.437396387841382,7.7413967677024464,,classic,True,9.8,dk_classic_wk1_main_13Sep2026,1,main,11.52858769614781,4-5k,00-0039065_1
00-0036212,Tua Tagovailoa,QB,ATL,4800,43727257,13.2028,13.2028,1.0,0.7662755453074735,10.11698287079679,PIT,17.17,40.78,14.0,1.0,7.4804,statline_mc+recal_10_4b,3.1872586809626804,18.54179667951459,26.68225,141.81922380387823,1.02875,1.86025,4.869908861949154,0.05625,0.0,0.0,0.0,0.0,9.754009838350044,0.3629730324467441,12.8,,50.14340185676393,0.4418837124745782,0.4996463495738543,,classic,True,0.0,dk_classic_wk1_main_13Sep2026,1,main,9.754009838350044,4-5k,00-0036212_1
00-0036555,Chuba Hubbard,RB,CAR,5500,43727365,10.2008,10.2008,1.0,0.9818323818732916,10.015429619127753,CHI,22.0,46.94,15.0,1.0,7.0915,statline_mc+recal_10_4b,3.810288376159377,19.006054725489683,0.0,0.0,0.0,8.0705,31.38286020723476,0.1485,2.033,1.54,12.704743163574545,0.0885,7.557010337080931,2.4584192820468216,9.1,,70.89463762246393,0.7589874628673898,3.152045100470456,,classic,True,23.7,dk_classic_wk1_main_13Sep2026,1,main,7.557010337080931,5-6k,00-0036555_1
00-0037809,Chig Okonkwo,TE,WAS,4000,43728235,11.6118,11.6118,1.0,0.8541941722297637,9.918731180001362,PHI,19.14,44.17,17.0,1.0,6.9089,statline_mc+recal_10_4b,1.6134290686370196,21.254731878036942,0.0,0.0,0.0,0.0,0.0,0.0,7.65375,5.31475,44.61619143359657,0.29475,11.828619143359658,-1.909887963358296,7.3,,70.72991216655822,1.1687187449991412,2.09248720384043,,classic,True,3.6,dk_classic_wk1_main_13Sep2026,1,main,11.828619143359658,4-5k,00-0037809_1
00-0033537,Deshaun Watson,QB,CLE,4700,43727259,14.0967,14.0967,1.0,0.7002250032541792,9.870836892015877,JAX,15.69,40.11,0.0,0.0,7.4478,statline_mc+recal_10_4b,3.098987453561536,18.08723231742451,31.1805,156.68752665969754,0.9605,0.73425,2.227070072586633,0.01875,0.0,0.0,0.0,0.0,9.799708073646563,0.0711288183693099,0.0,,15.966732979664013,0.2062017857883389,0.0434977804752785,,classic,True,15.0,dk_classic_wk1_main_13Sep2026,1,main,9.799708073646563,4-5k,00-0033537_1
00-0036252,Michael Pittman Jr.,WR,PIT,4900,43727697,9.2452,9.2452,1.0,1.0536846607285644,9.741576585877176,ATL,23.61,40.78,17.0,1.0,7.756,statline_mc+recal_10_4b,2.1611191778764067,20.974278799415757,0.0,0.0,0.0,0.0,0.0,0.0,5.13775,3.5795,40.30988049015136,0.303,9.700488049015137,0.0410885368620377,12.1,,72.50856542882406,2.1637451185346785,3.831409685014612,,classic,True,8.8,dk_classic_wk1_main_13Sep2026,1,main,9.700488049015137,4-5k,00-0036252_1
00-0039491,Jalen Coker,WR,CAR,4600,43727707,9.8771,9.8771,1.0,0.9818323818732916,9.69761320122155,CHI,22.0,46.94,11.0,1.0,7.6235,statline_mc+recal_10_4b,2.29944310103076,20.822348794101792,0.0,0.0,0.0,0.0,0.0,0.0,5.0255,3.50525,41.054150300144,0.258,9.4451650300144,0.2524481712071491,10.2,,74.24186086901604,2.5957685434641604,4.242663919049354,,classic,True,36.8,dk_classic_wk1_main_13Sep2026,1,main,9.4451650300144,4-5k,00-0039491_1
